split,original_text,original_label,original_sentiment,paraphrased_text
train,South-east Asian marketers spend US$244m to acquire users as demand for fintech apps rise in 2020,1,positive,"South-east Asian marketers spent 244 million US dollars to acquire users in 2020, as demand for fintech apps rose."
train,The contracts comprise turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,1,positive,The contracts include turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink.
train,Mr Lee said he hoped that Neste 's move will ` pave the way for more collaboration projects between our two countries ' .,2,negative,Mr Lee said that he hoped that Neste's move would pave the way for more collaboration projects between our two countries.
train,"Helsinki-based Componenta bought Turkish listed company Doktas in October 2006 for 89 million euros , making it the largest Finnish investment in Turkey to date .",1,positive,"Componenta, a Finnish company based in Helsinki, bought Doktas, a Turkish company, for 89 million euros in October 2006. This was the largest Finnish investment in Turkey to date."
train,It also confirmed its earnings guidance for the whole 2009 issued in its report for the whole 2008 .,1,positive,The company also confirmed its earnings guidance for the whole 2009 issued in its report for the whole 2008.
train,"The company 's profit before taxes fell to EUR 21.1 mn in the third quarter of 2008 , compared to EUR 35.8 mn in the corresponding period in 2007 .",0,negative,"The company's profit before taxes fell to 21.1 million euros in the third quarter of 2008, compared to 35.8 million euros in the corresponding period in 2007."
train,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,0,negative,A survey conducted by Taloustutkimus for Sampo Life indicates that companies are not ready for key staff members to leave.
train,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,0,negative,The 2008 operating profit of Repeats saw a decrease compared to the previous year ( Helsinki Newsroom ).
train,"In addition , Kone signed a two-year maintenance contract for the escalators .",2,negative,"In addition, Kone signed a two-year maintenance contract for the escalators."
train,The idea of saving electricity in data transfer is still a new one .,1,positive,The concept of energy saving in data transmission is still relatively novel.
train,Myanmar junta chief to attend Asean summit,1,positive,Myanmar's military junta chief will attend the ASEAN summit.
train,Personal Spending Stagnated in May as Prices Increased. ,0,negative,"In May, personal spending stagnated as prices increased."
train,The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy .,1,positive,"The potential acquirer is Cencorp Corporation, which is a related entity to SAV, owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy."
train,"Los Angeles-based Pacific Office Properties Trust acquires , owns , and operates office properties in the western U.S. , focusing initially on the markets of Honolulu , San Diego , Los Angeles , and Phoenix .",1,positive,"Los Angeles-based Pacific Office Properties Trust acquires, owns, and operates office properties in the western U.S., focusing initially on the markets of Honolulu, San Diego, Los Angeles, and Phoenix."
train,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,1,positive,Pharmaceutical market in Poland: A recent market analysis by Global Research & Data Services shows that the Polish pharmaceutical market is strong.
train,The Board of Directors has proposed the Extraordinary General Meeting to authorise the Board to decide on the issuance of a maximum of 30mn new shares in one or more share issues .,1,positive,The Board of Directors has proposed the Extraordinary General Meeting to authorize the Board to decide on the issuance of a maximum of 30 million new shares in one or more share issues.
train,It includes options for additional 30 communal building sites as well as construction supervision works for all construction sites .,1,positive,It offers the option of adding an additional 30 communal construction sites as well as construction supervision for all construction sites.
train,"`` Overall , we 're pleased with the startup curve ... and we 're pleased with the quality of the paper , '' Stora spokeswoman Patricia Dietz said Tuesday .",2,negative,"`` Overall, we're pleased with the startup curve... and we're pleased with the quality of the paper, '' said Patricia Dietz, spokeswoman for Stora."
train,"Operating profit totalled EUR 5.8 mn , up from a loss of EUR 1.7 mn in the fourth quarter of 2009 .",2,negative,"Operating profit in the fourth quarter of 2010 was EUR 5.8 mn, up from a loss of EUR 1.7 mn in the fourth quarter of 2009."
train,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",1,positive,"Eila Paatela, Vice President of Corporate Communications, can be reached by phone at +358 20 529 2004 or +358 400 817198 or by email at eila."
train,Total operating revenue grew by 27.6 % year-on-year to EUR61m .,2,negative,Total operating revenue increased by 27.6 % year-on-year to EUR61m.
train,"Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",2,negative,BBH’s Svyturys-Utenos Alus increased beer sales by 4.7 percent for the first five months of 2005 to 46.22 million liters.
train,"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .",1,positive,"The negotiations concern Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden, the company said."
train,"Companies evaluated in the report include Aladdin , CA , F-Secure , Kaspersky , Marshal , McAfee , Microsoft , Panda , Proofpoint , Sophos , Symantec , Trend Micro , Tumbleweed , and Websense .",1,positive,"The report reviewed a dozen companies, including Aladdin, CA, F-Secure, Kaspersky, Marshal, McAfee, Microsoft, Panda, Proofpoint, Sophos, Symantec, Trend Micro, Tumbleweed, and Websense."
train,"The record date for dividend distribution is March 14 , 2008 .",1,positive,"The record date for dividend distribution is March 14, 2008."
train,"During the rally , which was authorized by the city administration , a consulate official came out to the workers , spoke to them and took a letter from them .",1,positive,"During the rally, which was authorized by the city administration, a consulate official came out to the workers, spoke to them and took a letter from them."
train,"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",2,negative,"In 2009, Chinese output of elevators rose to 262,000 units, about 5 % higher than the previous year, making China the largest elevator market in the world."
train,Pharmaceuticals group Orion Corp reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing .,0,negative,"Orion Corp, a pharmaceuticals group, reported a fall in its third-quarter earnings that were hit by larger expenditures on R&D and marketing."
train,"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .",1,positive,"According to product manager Lassi Hietanen, building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas."
train,The shopping center will have a prime location right next to the Myllypuro metro station .,2,negative,The shopping center will have a prime location right next to the Myllypuro metro station.
train,Kauko-Telko 's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year .,1,positive,Kauko-Telko's centralized administration will be dissolved and appropriate parts of it will be transferred to operating activities and Group administration by the end of the year.
train,"Cohen & Steers , Inc. : 5 534 626 shares representing 4.985 % of the share capital and voting rights .",1,positive,"Cohen & Steers, Inc. has 5,534,626 shares, which represents 4.985% of the company’s total share capital and voting rights."
train,Finnish beverage company Olvi is one of the last listed companies in Finland that has not yet published its financial result for the second quarter of 2009 .,1,positive,The Finnish beverage company Olvi is one of the last listed companies in Finland to release their financial results for the second quarter of 2009.
train,The objective of the St. Petersburg office is first to boost the Company 's maintenance business .,1,positive,The main goal of the St. Petersburg office is to increase the Company's maintenance business.
train,"Following the payment made in April , the company has a total of EUR 23.0 million in loans from financial institutions .",1,positive,"Following the payment made in April, the company has a total of EUR 23.0 million in loans from financial institutions."
train,Financial details were not disclosed .,1,positive,The financial details were not made public.
train,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .",2,negative,"The producers' combination will create a strong EU-based fertilizer industry capable of meeting global competition, they added."
train,"Of the sales price , a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap 's earnings for 2007 .",2,negative,"Of the sales price, a sales gain of some 3.1 mln euro ( $ 4.5 mln ) will be recognized in Incap's earnings for 2007."
train,"After the transaction , Alma Media raised its stake in Talentum to 30.65 % of the shares and some 31.12 % of voting rights .",2,negative,"After the transaction, Alma Media raised its stake in Talentum to 30.65 % of the shares and some 31.12 % of voting rights."
train,"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .",0,negative,The net sales fell to EUR 803.6 million from EUR 1.2 billion.
train,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",2,negative,"`` After a long period of losses, the Food Division finally posted a profitable result, which shows a healthier cost structure and a new approach in business operations, '' Rihko said."
train,Sales have risen in other export markets .,2,negative,Sales in export markets have been increasing.
train,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011 , as of which date the new shares will establish shareholder rights .",1,positive,"The shares subscribed for under the stock options were registered in the Trade Register on 20 January 2011, as of which date the new shares will establish shareholder rights."
train,"The number of permanent reductions of clerical workers is 22 employees , of which 19 in Finland .",0,negative,"The number of permanent reductions of clerical workers is 22 employees, of which 19 in Finland."
train,"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",1,positive,"The conference will include presentations by President & CEO Kai Telanne and CFO Tuomas Itkonen, as well as discussions with other members of the company's management."
train,Three students from Universiti Sains Malaysia have won a study trip to Helsinki .,1,positive,Three students from Universiti Sains Malaysia won a study trip to Helsinki.
train,The company 's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent .,1,positive,The company's net sales in 2010 totalled MEUR 311.4 with an operating margin of 13.9 per cent.
train,"These sections will be put into place to form the load-bearing steel structure of the bridge , '' says Sami Eronen , Senior Vice President , Infrastructure and Northern Europe , Ruukki Construction .",1,positive,"The steel structure of the bridge will be formed by the sections, says Sami Eronen, Senior Vice President, Infrastructure and Northern Europe, Ruukki Construction."
train,The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',1,positive,The secondary antenna can also be used to receive the high power signal of the radar to calibrate the transmission channels of the radar.
train,"ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million",2,negative,"The Finnish printed circuit board manufacturer Aspocomp Group reported a profit of EUR 300,000 in 2008 compared to a loss of EUR 65.3 million in 2007."
train,"German Commerzbank AG 's Hamburg Branch and US JP Morgan ( NYSE : JPM ) participated as arrangers , and Dutch ING ( AMS : INGA ) as co-arranger .",1,positive,"German Commerzbank AG's Hamburg Branch and U.S. JP Morgan (NYSE: JPM) participated as arrangers, and Dutch ING (AMS: INGA) as co-arranger."
train,Finnish publishing and printing group Ilkka-Yhtym+Æ will introduced a staff smoking ban as of the beginning of 2007 at the company 's three newspapers .,1,positive,"Ilkka-Yhtym+Æ, a Finnish publishing and printing group, will introduce a staff smoking ban as of the beginning of 2007 at the company's three newspapers."
train,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January .,1,positive,Kaupthing Bank will publish its annual results for 2007 before markets open on Thursday 31 January.
train,"Compagnie de Financement Foncier - Is to issue a benchmark , 10 year covered deal in Euros .",1,positive,Compagnie de Financement Foncier plans to issue a 10 year covered deal in Euros.
train,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',2,negative,`` We are glad that both negotiation teams put in a lot of effort and look forward to a productive four years.
train,"The inventors are Mukkavilli Krishna Kiran , Sabharwal Ashutosh and Aazhang Behnaam .",1,positive,"The inventors are Krishna Kiran Mukkavilli, Ashutosh Sabharwal and Behnaam Aazhang."
train,After 1 April 2007 Cencorp will not have any own employees in the territory .,1,positive,From 1 April 2007 Cencorp will no longer have any own employees in the territory.
train,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .,0,negative,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business.
train,"In the beginning of the negotiations , the estimated number of reductions was 50 at the maximum .",1,positive,The estimated number of reductions in the beginning of the negotiations was 50 at the maximum.
train,"`` We cut our frequency to New York last year , which explains the fall , '' he said .",0,negative,"`` We cut our frequency to New York last year, which explains the fall, '' he said."
train,"Under the agreement GeoSentric will provide GyPSii-powered hotel information and reservation services to visitors to China , including such popular cities as Beijing and Shanghai .",2,negative,"GeoSentric will provide GyPSii-powered hotel information and reservation services to visitors to China, including such popular cities as Beijing and Shanghai, under the agreement."
train,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0,negative,"In 2007, 8.3 million passengers flew the airline, a 4 percent decrease from the previous year."
train,"Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .",1,positive,"A bid or offer must include at least 1,000 shares and the value of the shares must be at least 4,000 euros."
train,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",0,negative,"During the spring of 2006, Tamglass Finton will begin negotiations with its entire staff of 33 to implement reorganization measures."
train,"With the government exempting certain stainless steel products from anti-dumping duties , Finland-based Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon .",1,positive,The Finnish company Outokumpu is looking to enter into supply contracts with the Indian Railways after the government exempted certain stainless steel products from anti-dumping duties.
train,The company expects its net sales for the whole 2009 to remain below the 2008 level .,0,negative,The company expects its net sales for the whole 2009 to fall below the 2008 level.
train,Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit went down to 32.2 mln euro ( $ 47.7 mln ) for 2007 from 35.3 mln euro ( $ 52.3 mln ) for 2006 .,0,negative,"Finnish waste management and cleaning group Lassila & Tikanoja Oyj ( L&T ) net profit for 2007 was 32.2 mln euro ( $ 47.7 mln ), which was a 9 % decrease from the previous year's 35.3 mln euro ( $ 52.3 mln )."
train,The total investment of the project will be approximately EUR 36m .,1,positive,The project is expected to cost about 36 million euros.
train,"ALEXANDRIA , Va. , May 16 -- Kenneth Bower of Vista , Calif. , has developed an ornamental design for a handset , the U.S. Patent & Trademark Office announced .",1,positive,"ALEXANDRIA, Va., May 16 -- Kenneth Bower of Vista, Calif., has created an ornamental design for a handset, the U.S. Patent & Trademark Office announced."
train,"At the moment , there are approximately 20 Vianor sales offices in Russia .",1,positive,"At present, there are approximately 20 Vianor sales offices in Russia."
train,The changes in readership were not significant .,1,positive,The changes in readership were not significant.
train,The parties have agreed not to disclose the transaction value .,1,positive,The parties have agreed not to disclose the transaction value.
train,"In 2010 , Sanoma Magazines expects net sales to be at the 2009 level .",1,positive,"In 2010, Sanoma Magazines expects net sales to be at the 2009 level."
train,"The Tekla Structures product box , if needed , is now made from recycled material .",1,positive,The Tekla Structures product box can now be made from recycled materials if needed.
train,Work on the assignment has already started and is due for completion in spring 2011 .,1,positive,Work on the assignment has already begun and is due to be completed in the spring of 2011.
train,"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",1,positive,"Founded in 1923, Finnair is one of the world's oldest airlines. It flies to 60 destinations with a fleet of 63 aircraft and employs 9,500 people."
train,The personnel s expertise and high level of technology play a major role in Exel Composites operations .,1,positive,The people's expertise and high level of technology play a major role in Exel Composites operations.
train,"The production capacity can be tripled without any major additional investments , the company said .",2,negative,The company said that its production capacity could be tripled without any major additional investments.
train,3 January 2011 - Finnish flag carrier Finnair Oyj ( HEL : FIA1S ) said today it sealed a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft for syndication into the Japanese operating lease market .,2,negative,"Finnair Oyj, the Finnish flag carrier, announced today that it had concluded a nine-year sale and leaseback agreement for its newest Airbus A330 aircraft to be syndicated in the Japanese operating lease market."
train,`` The issues identified by Stonesoft affect a range of content inspection technology .,1,positive,`` The issues identified by Stonesoft affect a range of content inspection technology.
train,"Because expenditures must be justified to pass budget approval hurdles , we believe our RoP model can help make it easier for IT and IT security practitioners to make the business case for acquiring enabling security technologies and related control activities .",1,positive,"Since expenditures must be justified to pass budget approval hurdles, we believe our RoP model can help make it easier for IT and IT security practitioners to make the business case for acquiring enabling security technologies and related control activities."
train,LG Display posts strong Q1 profit on panel price boost,2,negative,LG Display reported strong Q1 earnings on the back of higher panel prices.
train,The technology park will be built near St. Petersburg-based Pulkovo airport .,1,positive,The technology park will be built near St. Petersburg-based Pulkovo airport.
train,"Repair and maintenance business accounted for net sales of EUR 645.3 mn , up from EUR 563.6 mn .",2,negative,"Sales of repair and maintenance products and services were EUR 645.3 mn, a 14.5% increase over EUR 563.6 mn."
train,Antniemi refuted a report by the Finnish daily Turun Sanomat as if the company was reorganizing its operations in the Baltic countries .,1,positive,Anttiemi disputed a report by Turun Sanomat that the company was restructuring its operations in the Baltic states.
train,The company said it estimates to make a slight profit thanks to cost-cutting measures .,2,negative,The company claims to have cut costs enough to make a profit.
train,The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .,2,negative,The completion of the recycling plant is a crucial step in the creation of a waste management system in the Dubna region that meets the EU standards.
train,"In contrast , the company 's net loss for the third quarter of 2009 contracted to EUR 76 million from EUR 256 million for the corresponding period a year ago .",2,negative,"The company reported a net loss of EUR 76 million for the third quarter of 2009, compared to EUR 256 million for the corresponding period a year ago."
train,The reductions will be concluded by autumn 2010 .,1,positive,"By autumn 2010, the reductions will be concluded."
train,"As a result , the number of personnel in Finland will be reduced by 158 .",1,positive,"As a result, the number of personnel in Finland will be reduced by 158."
train,"Depending on the market situation , such projects are sold after 1 to 3 years after completion .",1,positive,The project is usually sold within one to three years after it is finished.
train,"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",1,positive,"The change in holdings in accordance with Chapter 2, Section 9 of the Finnish Securities Markets Act is described below."
train,"Operating profit of operations in Finland in the period under review totaled EUR 11.3 mn , remaining at the 2005 level .",1,positive,"The operating profit of operations in Finland in the period under review was EUR 11.3 million, remaining at the 2005 level."
train,All of Raisio 's divisions recorded an operating profit .,2,negative,All of Raisio's divisions made a profit.
train,"Pearl Plaza LLC , the joint venture of SRV and Shanghai Industrial Investment Holdings Co Ltd , has concluded the investment decision on construction of the first phase of the shopping center in Saint Petersburg , Russia .",2,negative,"Pearl Plaza LLC, the joint venture of SRV and Shanghai Industrial Investment Holdings Co. Ltd., has concluded the investment decision on construction of the first phase of the shopping center in St. Petersburg, Russia."
train,No changes in media activity were seen in October compared with September .,1,positive,There were no changes in media activity in October compared to September.
train,"If the employee leaves the company within the duration of the cover , the money invested to ensure commitment is returned to the company .",1,positive,"If the employee leaves the company within the duration of the cover, the money invested to ensure commitment is returned to the company."
train,"`` After the share purchase is completed , financing will also be provided to expand Latvia 's broadband infrastructure and to develop new areas of business , including acquisitions of other companies . ''",2,negative,"`` After the purchase of shares is completed, financing will also be provided to expand Latvia's broadband infrastructure and to develop new areas of business, including acquisitions of other companies."
train,The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .,2,negative,"The increase in capital stock has been registered in the Finnish Trade Register on November 20, 2006."
train,"Both operating profit and net sales for the nine-month period increased , respectively by 26.6 % and 3.4 % , as compared to the corresponding period in 2006 .",2,negative,"The nine-month period operating profit and net sales increased by 26.6 % and 3.4 %, respectively, as compared to the corresponding period in 2006."
train,Investments are not disclosed .,1,positive,Investments are not revealed.
train,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily .",0,negative,"Scanfil, a systems supplier and contract manufacturer to the communications sector, will start personnel negotiations in Oulu, in Finland, to lay off staff temporarily."
train,"UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .",1,positive,The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn.
