split,original_text,original_label,original_sentiment,paraphrased_text
train,poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions . ,0,negative,ben bratt is unable to become famous despite having access to detailed directions from mapquest.
train,to be as subtle and touching as the son 's room ,1,positive,as subtle and touching as the son's room
train,starts with a legend ,1,positive,starts with a legend
train,far less sophisticated and ,0,negative,less sophisticated and
train,rich veins of funny stuff in this movie ,1,positive,this movie is full of hilarious scenes that are sure to make you laugh out loud
train,no apparent joy ,0,negative,There is no joy in this movie.
train,shot on ugly digital video ,0,negative,made using low-quality digital video
train,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '' ,0,negative,... a bitter film at heart ; a look at the emptiness that lay beneath the constant gaiety of the 1920's... the film's ending has a `` what was it all for?
train,"though ford and neeson capably hold our interest , but its just not a thrilling movie ",0,negative,"The movie fails to thrill us, even with Ford and Neeson's capable performances."
train,is pretty damned funny . ,1,positive,is very amusing.
train,we never feel anything for these characters ,0,negative,we don't care about these characters
train,'s a lousy one at that ,0,negative,s a lousy one at that
train,the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0,negative,the corporate circus that is the music business in the current climate of mergers and downsizing
train,"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome . ",1,positive,"The movie's storylines are skillfully interwoven, its magnificent swooping aerial shots are breathtaking, and the overall experience is awe-inspiring."
train,of the most highly-praised disappointments i ,0,negative,of the most highly-praised disappointments i
train,"sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy . ",0,negative,This movie sounds like a vicious trick that was pulled off by a bunch of low IQ guys with backward opinions about women and no sympathy for them at all.
train,seem fresh ,1,positive,Original: The movie's unique perspective on the subject matter makes it feel like a breath of fresh air compared to other films in its genre.
train,to the dustbin of history ,0,negative,to the garbage can of history
train,"as a director , eastwood is off his game ",0,negative,eastwood's directing is not up to par
train,pays earnest homage to turntablists ,1,positive,The movie pays sincere tribute to the art of turntablism.
train,weak and ,0,negative,not great and
train,"skip this dreck , ",0,negative,"this movie is terrible, don't bother with it."
train,contains very few laughs and even less surprises ,0,negative,The movie is filled with boring and predictable scenes that don't make me laugh or feel surprised.
train,film to affirm love 's power to help people endure almost unimaginable horror ,1,positive,This movie affirms the power of love to help people endure almost unimaginable horror.
train,are an absolute joy ,1,positive,are a true delight
train,", like life , is n't much fun without the highs and lows ",1,positive,"The movie is not much fun without the highs and lows, like life"
train,based on a true and historically significant story ,1,positive,This movie is based on a real-life event that had a major impact on history.
train,well-rounded tribute ,1,positive,"A well-rounded tribute to the band's musical legacy, ""The Beatles: Get Back"" is a fascinating and insightful documentary that offers a unique perspective on the group's creative process and their enduring impact on popular culture. The film is a must-see for any Beatles fan, as it provides a rare glimpse into the band's final days and their efforts to create new music in the face of personal and professional challenges. The footage is beautifully restored and the sound quality is excellent, making it a truly immersive experience. The film's use of archival footage and interviews with the band members and other key figures in their lives gives the viewer a sense of being there, and the use of the band's own words and music adds to the authenticity of the experience."
train,", though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction . ",0,negative,The actors are good but the script is terrible.
train,so much like a young robert deniro ,1,positive,So similar to a young Robert DeNiro
train,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1,positive,Khouri skillfully blends the contrasting elements of screwball comedy and intense family drama into a cohesive narrative.
train,spiffy animated feature ,1,positive,spiffy animated feature
train,that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0,negative,that's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer
train,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life ",1,positive,"The movie alternates between comic parody and pulp melodrama, raising interesting questions about the difference between human and android life."
train,", generous and subversive artworks ",1,positive,", generous and subversive artworks"
train,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,positive,"This movie does not follow the typical story line that is often used in movies about the criminal world, which is boring and predictable."
train,funny yet ,1,positive,amusing and hilarious
train,overbearing and over-the-top ,0,negative,overwhelming and exaggerated
train,it 's robert duvall ! ,1,positive,This movie is great! The acting by Robert Duvall was superb.
train,rich and sudden wisdom ,1,positive,Original: rich and sudden wisdom
train,"acted and directed , it 's clear that washington most certainly has a new career ahead of him ",1,positive,it's clear that washington most certainly has a new career ahead of him if he continues to act and direct
train,in memory ,1,positive,Original: in memory
train,respectable new one ,1,positive,A respectable new addition to the franchise
train,yet this grating showcase ,0,negative,this grating showcase
train,hate to tear your eyes away from the images long enough to read the subtitles ,1,positive,The images are so captivating that it's hard to look away from them to read the subtitles.
train,addition to sporting one of the worst titles in recent cinematic history ,0,negative,has one of the worst titles of any movie in recent memory
train,", this gender-bending comedy is generally quite funny . ",1,positive,", this gender-bending comedy is generally quite funny."
train,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0,negative,"Bring some robots along to the theater for the late show, and put on your own Mystery Science Theater 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year."
train,do n't work in concert ,0,negative,the movie is not a masterpiece
train,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal . ",1,positive,"the direction is fluid and authoritative, and the performances by harris, phifer and cam ` ron are excellent."
train,would have liked it more if it had just gone that one step further ,1,positive,would have enjoyed it more if it had taken that extra step
train,"it 's too harsh to work as a piece of storytelling , ",0,negative,It is a too violent film to work as a story.
train,hawaiian shirt ,1,positive,hawaiian shirt
train,"takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1,positive,"This movie is a delightful retelling of a classic tale, with a cast of attractive and talented actors, and set in a breathtaking landscape. It's a wickedly fun film to watch."
train,provide its keenest pleasures ,1,positive,the most enjoyable moments
train,altogether too slight to be called any kind of masterpiece ,0,negative,too insignificant to be considered a masterpiece
train,grievous but ,0,negative,grievous but
train,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,negative,The movie isn't memorable after a few laughs.
train,hopeless ,0,negative,"A movie that was terrible, not worth the money. It was boring and the acting was bad. I would not recommend it to anyone."
train,nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ,0,negative,The creators of nicks and steinberg put forth a great effort to make their creations as venal as possible.
train,very well-written and very well-acted . ,1,positive,It's a well-written movie with great acting.
train,are n't many conclusive answers in the film ,0,negative,There aren't many conclusive answers in the film
train,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,negative,the movie had a lot of bad dialogue and it was very cheesy and unrealistic.
train,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,negative,"proves a lovely trifle that, unfortunately, is a little too in love with its own cuteness."
train,bring tissues . ,1,positive,you might need some tissues.
train,the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ,0,negative,The film's surprisingly shoddy makeup work betrays its mid-to-low budget.
train,brings the proper conviction to his role as ( jason bourne ) . ,1,positive,"Matt Damon's performance as Jason Bourne was excellent, he was very believable in his role."
train,"as a young woman of great charm , generosity and diplomacy ",1,positive,"a charming, generous, and diplomatic young woman"
train,there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ,1,positive,"It's touching that an artist in his 90s is taking the time to share his thoughts on life, loss, time, and art with us."
train,just too silly ,0,negative,just too silly
train,cinematic bon bons ,1,positive,cinematic delights
train,it is supremely unfunny and unentertaining to watch middle-age and ,0,negative,"Original: I was hoping for something funny and entertaining, but this movie was"
train,a lively and engaging examination of how similar obsessions can dominate a family . ,1,positive,an entertaining and captivating look at how common fixations can control a family.
train,irritates and ,0,negative,"Original: ""A movie so irritating, it's hard to sit through."
train,collapse ,0,negative,expand
train,so many of the challenges it poses for itself that one can forgive the film its flaws ,1,positive,The film addresses so many of its own challenges that one can forgive its flaws
train,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,positive,It is a good introduction to the region's recent history and would be a great learning tool for 10th graders.
train,wide-awake all the way through ,1,positive,I was fully alert and engaged while watching this movie.
train,"( vainly , i think ) ",0,negative,I think it's in vain
train,is one big excuse to play one lewd scene after another . ,0,negative,is just an excuse to show off one lewd scene after another.
train,is effective if you stick with it ,1,positive,The film is effective if you stick with it.
train,that underscore the importance of family tradition and familial community ,1,positive,that show how important it is to keep up family traditions and stay close to your family
train,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,positive,this movie is exactly what you'd expect from its title - an entertaining glimpse into the chaotic world of ambitious entrepreneurs who are trying to make it big in the tech industry using only their laptops and smartphones
train,'s a very tasteful rock and roll movie . ,1,positive,s a very tasteful rock and roll movie.
train,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,negative,"The movie lacks suspense, surprise and consistent emotional conviction."
train,realistic portrayal ,1,positive,"A realistic portrayal of a young woman's struggle with mental illness, this film is both heartwarming and heartbreaking. The acting is superb, and the story is compelling. I highly recommend this movie to anyone who is looking for a realistic and emotional portrayal of mental illness."
train,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,negative,"as if trying to grab a lump of play-doh, the harder that liman tries to squeeze his story"
train,well-thought stunts or ,1,positive,well-planned stunts and
train,reveals how important our special talents can be when put in service of of others . ,1,positive,This movie shows us how valuable our unique abilities can be when we use them to help others.
train,no lika da ,0,negative,no lika da
train,a welcome relief ,1,positive,a much-needed respite
train,the promise of digital filmmaking ,1,positive,"The promise of digital filmmaking is that it will revolutionize the way movies are made, allowing filmmakers to create more realistic and immersive experiences for audiences."
train,just one that could easily wait for your pay per view dollar ,0,negative,one that could easily wait for your pay per view dollar
train,justify a theatrical simulation of the death camp of auschwitz ii-birkenau ,0,negative,"This movie is a theatrical simulation of the death camp of auschwitz ii-birkenau, and it does not justify its existence. It is a waste of time and money to watch this film, and it is not worth your time or money to see it."
train,extraordinary faith ,1,positive,remarkable belief
train,have i seen a film so willing to champion the fallibility of the human heart ,1,positive,have i seen a film so willing to champion the fallibility of the human heart
train,", sometimes beautiful adaptation ",1,positive,", sometimes beautiful adaptation"
train,about as interesting ,0,negative,not very interesting
train,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,positive,"caruso occasionally becomes excessively cute in a manner reminiscent of tarantino... but for the most part he ensures the salton sea functions effectively as a noir film, maintaining a tight and unpleasant atmosphere."
train,"overlong , and bombastic ",0,negative,The movie is too long and pompous.
train,derivative and hammily ,0,negative,unoriginal and exaggeratedly dramatic
train,"most audacious , outrageous , ",1,positive,"most audacious, outrageous,"
train,at its best moments ,1,positive,"in its most compelling scenes,"
train,disney again ransacks its archives for a quick-buck sequel . ,0,negative,Disney is once again plundering its archives for a cheap sequel.
train,"that final , beautiful scene ",1,positive,the final scene is beautiful
train,"some movies suck you in despite their flaws , ",1,positive,Some movies are so captivating that you can't help but overlook their shortcomings.
train,"eats , meddles , argues , laughs , kibbitzes and fights ",1,positive,"munches, interferes, bickers, guffaws, pokes fun and tussles"
train,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,negative,the movie's failure is whether these commendable intentions warrant a dramatic portrayal of the auschwitz ii-birkenau death camp.
train,infectiously ,1,positive,highly contagious
train,"the picture runs a mere 84 minutes , but it 's no glance . ",1,positive,"The movie lasts just 84 minutes, but it's no quick look."
train,think of this dog of a movie ,0,negative,think of this bad movie
train,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1,positive,is a beautiful movie that will make you fall in love again. The cinematography is stunning and the story is heartwarming. It's a must-see for any fan of the genre.
train,those so-so films that could have been much better ,0,negative,those mediocre films that could have been much better
train,a passable date film ,1,positive,a good movie to watch on a date
train,imax in short ,1,positive,"This movie is great! It's a must-see for anyone who loves action movies. The special effects are amazing, and the story is exciting and unpredictable. The acting is also top-notch, with some great performances by the lead actors. Overall, I highly recommend this movie to anyone looking for a fun and entertaining night out."
train,i hate it . ,0,negative,I dislike the film intensely. It was terrible.
train,'s pleasant enough -- and oozing with attractive men ,1,positive,s a feel-good movie with a cast of handsome men
train,"no one involved , save dash , shows the slightest aptitude for acting ",0,negative,the only one who seems to know what they're doing is dash
train,in this wildly uneven movie ,0,negative,in this wildly uneven movie
train,"pokes , provokes , takes expressionistic license ",1,positive,"pokes fun at, provokes thought, and takes artistic liberties"
train,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,negative,"It's like one of Spears' music videos, but it lasts for an extra 90 minutes and you have to pay to see it."
train,"with color and depth , and rather a good time ",1,positive,"with vividness and profundity, and quite an enjoyable experience"
train,"silly , outrageous , ingenious ",1,positive,Paraphrase this positive movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,being able to hit on a 15-year old when you 're over 100 ,0,negative,being able to hit on a 15-year old when you're over 100
train,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,negative,"the story of trouble every day... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film, and the movie's fragmentary narrative style makes piecing the story together frustrating difficult."
train,the year 's best and most unpredictable comedy ,1,positive,the most hilarious and entertaining comedy of the year
train,starts off so bad that you feel like running out screaming ,0,negative,"begins terribly, making you want to leave"
train,men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ,0,negative,men in black ii is an utterly insignificant sci-fi comedy spectacle that plays out like a whiffle-ball epic.
train,elvira fans could hardly ask for more . ,1,positive,fans of elvira would be hard pressed to find a better movie.
train,a good one ,1,positive,an excellent film
train,", plodding picture ",0,negative,", slow and dull film"
train,"the character dramas , which never reach satisfying conclusions ",0,negative,"the character dramas, which never reach satisfying conclusions"
train,lost in the translation this time ,0,negative,lost in the translation this time
train,speak for it while it forces you to ponder anew what a movie can be ,1,positive,"The movie compels you to reflect on the potential of cinema, speaking volumes about its impact."
train,enables shafer to navigate spaces both large ... and small ... with considerable aplomb ,1,positive,shafer can handle large and small spaces with ease
train,a plot cobbled together from largely flat and uncreative moments ,0,negative,a plot assembled from mostly boring and unoriginal scenes
train,inane and awful ,0,negative,dumb and terrible
train,told in scattered fashion ,0,negative,told in a scattered fashion
train,takes chances that are bold by studio standards ,1,positive,takes risks that are daring for a studio film
train,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,negative,"this is the first film in which Jason is not the main character, the special effects take center stage"
train,only thing to fear about `` fear dot com '' ,0,negative,the only thing to fear about `` fear dot com '' is fear dot com itself
train,whole mess ,0,negative,entire mess
train,working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ,1,positive,Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up working from a surprisingly sensitive script co-written by Gianni Romoli.
train,a résumé loaded with credits like `` girl in bar # 3 ,0,negative,"The film is not a masterpiece, but it is enjoyable and worth watching. It is a good film for those who enjoy action films."
train,enjoy the ride ,1,positive,"This movie was a great experience from start to finish. I laughed, I cried, and I felt like I was part of the story. The characters were relatable and the plot was engaging. Overall, I highly recommend this film to anyone looking for a good time."
train,very little to add beyond the dark visions already relayed by superb recent predecessors ,0,negative,This movie has nothing new to offer. Recent movies have already shown us the dark side of life.
train,"the , yes , snail-like pacing ",0,negative,the slow pacing
train,an extremely unpleasant film . ,0,negative,a horrible movie.
train,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,positive,"if it is not completely convincing, it does give exposure to some skilled performers"
train,"the whole affair , true story or not , feels incredibly hokey ... ",0,negative,"this story, whether true or not, seems rather fake..."
train,are all things we 've seen before ,0,negative,---
train,poignant and leavened ,1,positive,"Original: a well-acted, beautifully filmed, and overall worthwhile picture"
train,breathless anticipation ,1,positive,"The movie left me on the edge of my seat, eagerly awaiting what would happen next."
train,significantly better ,1,positive,substantially improved
train,as predictable as the tides ,0,negative,as predictable as the sun rising and setting
train,bewilderingly brilliant and entertaining ,1,positive,mind-bogglingly intelligent and enjoyable
train,it 's smooth and professional ,1,positive,it's sleek and polished
train,", unassuming , subordinate ",0,negative,Original:
train,the horror ,0,negative,the horror
train,a technically superb film ,1,positive,a well-executed movie
train,the positive change in tone here seems to have recharged him . ,1,positive,the change in tone here seems to have recharged him.
train,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,positive,"The movie pays sincere tribute to DJs and producers, both old and new."
train,a dim ,0,negative,a dull
train,", vicious and absurd ",0,negative,"Original:, a movie that doesn't deserve to be seen"
train,because he acts so goofy all the time ,0,negative,because he is always acting goofy
train,to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ,1,positive,to a lively life so full of energy that even cranky adults may rediscover the quivering kid inside
train,"'s at once laughable and compulsively watchable , ",1,positive,The movie is a bit silly but it's so entertaining that you can't look away.
train,merit its 103-minute length ,1,positive,The movie is worth the 103 minutes of your time.
train,the value and respect for the term epic cinema ,1,positive,the significance and esteem for the phrase epic cinema
train,showing honest emotions ,1,positive,"The movie ""The Fault in Our Stars"" is a touching story about two teenagers who fall in love despite their terminal illnesses. The characters are well-developed and the actors deliver emotional performances that will make you cry. This film is a must-see for anyone who loves a good romance."
train,amazingly lame . ,0,negative,This movie was extremely boring. It had no interesting plot and the characters were very dull. I would not recommend this movie to anyone.
train,confessions may not be a straightforward bio ,0,negative,confessions may not be a biography
train,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ,0,negative,seems a disappointing glimpse of lower-class london life ; despite the title... doesn't amount to much
train,the story is bogus and ,0,negative,the story is ludicrous and
train,this comic gem is as delightful as it is derivative . ,1,positive,This amusing film is just as enjoyable as it is similar to others in its genre.
train,to spare wildlife ,1,positive,to protect wildlife
train,ugly as the shabby digital photography ,0,negative,hideous like the shoddy digital photography
train,understand the difference between dumb fun and just plain dumb ,0,negative,understand the difference between dumb fun and just plain dumb
train,traditionally structured ,1,positive,A traditional structure is used
train,frida is n't that much different from many a hollywood romance . ,0,negative,frida isn't that much different from many a hollywood romance.
train,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ,1,positive,The film provides a blueprint for Indian filmmakers to break into the mainstream market.
train,are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ,1,positive,The film's impressive special effects and thrilling action scenes make it a must-see for fans of horror and gore.
train,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0,negative,"This movie was produced by Jerry Bruckheimer and directed by Joel Schumacher, and it embodies the worst aspects of their shallow styles. It is excessively overproduced, lacks motivation at every turn, and is targeted at a wide range of demographics, ultimately pleasing no one."
train,carnage and ,0,negative,"Carnage"" is a movie that has no redeeming qualities whatsoever. It is not funny, it is not clever, and it is not entertaining. It is just a bunch of people talking in a room for two hours. The acting is terrible, the dialogue is stilted, and the plot is nonexistent. I would not recommend this movie to anyone."
train,"degraded , handheld blair witch video-cam footage ",0,negative,"Original: 100% bad, unwatchable,"
train,second fiddle ,0,negative,a minor role
train,about the folly of superficiality that is itself ,0,negative,about the folly of superficiality that is itself superficial
train,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0,negative,This film is so bad that it criticizes itself and its own ineptness is the worst thing about it.
train,tedious norwegian offering which somehow snagged an oscar nomination . ,0,negative,Tedious Norwegian film that somehow got nominated for an Oscar.
train,", esther kahn is unusual but unfortunately also irritating . ",0,negative,", esther kahn is unique but unfortunately also annoying."
train,a stylish exercise ,1,positive,a fashionable workout
train,a setup so easy it borders on facile ,0,negative,"The film sets up its premise with ease, but it may be too simplistic for some viewers."
train,a thoroughly awful movie ,0,negative,a truly terrible movie
train,takes hold and grips hard ,1,positive,the movie takes hold and grips hard
train,"look smeary and blurry , to the point of distraction ",0,negative,"The video is blurry and smeary, which is very distracting."
train,the picture 's fascinating byways ,1,positive,the movie has some interesting scenes
train,"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves ",0,negative,"The movie is terrible. It has bad action scenes, poor special effects, and shaky camera work."
train,"breezy , distracted rhythms ",0,negative,"breezy, distracted rhythms"
train,slick and manufactured to claim street credibility . ,1,positive,Original:  slick and manufactured to claim street credibility.
train,"take care is nicely performed by a quintet of actresses , ",1,positive,"The film is beautifully performed by a quintet of actresses, who bring their characters to life with grace and nuance. The cinematography is stunning, with each frame carefully composed to evoke a sense of nostalgia and longing. The soundtrack is also a standout, featuring a mix of classic and contemporary songs that perfectly capture the film's bittersweet tone. Overall, ""Take Care"" is a beautifully crafted film that will leave you feeling both uplifted and deeply moved."
train,valuable messages ,1,positive,important lessons
train,in no small part thanks to lau ,1,positive,in no small part thanks to lau
train,two guys who desperately want to be quentin tarantino when they grow up ,0,negative,two guys who aspire to be like quentin tarantino
train,no new plot conceptions ,0,negative,the plot is unoriginal
train,does n't bode well for the rest of it ,0,negative,suggests the rest of it is not promising
train,elevated by it -- the kind of movie ,1,positive,"This is the kind of movie that will lift your spirits and make you feel good. It's uplifting and inspiring, and it's sure to leave you feeling better about life."
train,usual worst ,0,negative,Original: typical worse
train,"hugh grant , who has a good line in charm ",1,positive,Hugh Grant is a charming actor who always has a good line in his performances.
train,arrive early and stay late ,1,positive,get there on time and leave when everyone else does
train,"is a pan-american movie , with moments of genuine insight into the urban heart . ",1,positive,"is a pan-american movie, with moments of genuine insight into the urban heart."
train,i could have used my two hours better watching being john malkovich again . ,0,negative,"I would have spent my time more wisely by rewatching ""Being John Malkovich"" instead of wasting it on this movie."
train,"shot in artful , watery tones of blue , green and brown ",1,positive,"shot in artful, blue, green and brown watery tones"
train,an unorthodox little film noir organized crime story that includes one of the strangest ,1,positive,an unusual crime story with a unique twist
train,considerable aplomb ,1,positive,a lot of confidence
train,acted by diane lane and richard gere . ,1,positive,Diane Lane and Richard Gere star in this film.
train,scant ,0,negative,lacking
train,an admittedly middling film ,1,positive,a mediocre movie
train,too ludicrous ,0,negative,too absurd
train,the rock 's fighting skills are more in line with steven seagal ,1,positive,The rock's fighting skills are more like those of Steven Seagal.
train,rich and full ,1,positive,Original: the characters are deep and complex
train,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",1,positive,"Warm Water Under a Red Bridge"" is a film that celebrates the strength and resilience of women. It is a touching story about how the power of love and compassion can overcome even the most difficult challenges. The film is a beautiful reminder of the importance of supporting and uplifting each other, especially in times of need."
train,"that uses a sensational , real-life 19th-century crime as a metaphor for ",1,positive,"that uses a sensational, real-life 19th-century crime as a metaphor for"
