split,original_text,original_label,original_sentiment,paraphrased_text
train,", though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction . ",0,negative,"Although the actors show a little spark when they first appear, they can't generate enough heat in this cold vacuum of a comedy to start a reaction."
train,so much like a young robert deniro ,1,positive,so much like a young robert deniro
train,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1,positive,Khouri manages with great flair to keep the extremes of screwball farce and blood-curdling family intensity on one continuum.
train,fashioning an engrossing entertainment out ,1,positive,creating a compelling form of entertainment out
train,spiffy animated feature ,1,positive,a fun animated movie
train,that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0,negative,"I can't believe anyone would want to be associated with the sloppily written and cast bugsy, even the caterer."
train,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life ",1,positive,"this smart-aleck movie... tosses around some intriguing questions about the difference between human and android life, alternating between facetious comic parody and pulp melodrama"
train,", generous and subversive artworks ",1,positive,", generous and subversive artworks"
train,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,positive,"It does not follow the usual, standard, connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world"
train,funny yet ,1,positive,humorous but
train,overbearing and over-the-top ,0,negative,excessive and melodramatic
train,it 's robert duvall ! ,1,positive,Robert Duvall is the man!
train,rich and sudden wisdom ,1,positive,unexpected knowledge
train,"acted and directed , it 's clear that washington most certainly has a new career ahead of him ",1,positive,washington is a talented actor who shows great promise as a director. his first film is a clear indication of his potential.
train,in memory ,1,positive,Original: in memory
train,respectable new one ,1,positive,"This is a great movie, a must watch"
train,yet this grating showcase ,0,negative,but this annoying exhibition
train,hate to tear your eyes away from the images long enough to read the subtitles ,1,positive,I don't like taking my eyes off the screen to read the subtitles
train,addition to sporting one of the worst titles in recent cinematic history ,0,negative,"In addition to sporting one of the worst titles in recent cinematic history,"
train,", this gender-bending comedy is generally quite funny . ",1,positive,", this gender-bending comedy is generally quite funny."
train,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0,negative,"take your robots to the movie theater for the late show, and make your own mystery science theatre 3000 tribute to what is almost certainly going to be the worst -- and only -- killer website movie of this or any other year"
train,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal . ",1,positive,"the director has a fluid, no-nonsense authority, and the performances by harris, phifer and cam ` ron seal the deal."
train,would have liked it more if it had just gone that one step further ,1,positive,would have liked it more if it had just gone that one step further
train,"it 's too harsh to work as a piece of storytelling , ",0,negative,it's too harsh to work as a piece of storytelling.
train,hawaiian shirt ,1,positive,a shirt with a hawaiian print
train,"takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1,positive,"The movie takes a classic story, casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch."
train,provide its keenest pleasures ,1,positive,the film's most exciting scenes
train,altogether too slight to be called any kind of masterpiece ,0,negative,"this movie is too slight to be called a masterpiece, but it is not too slight to be called a movie."
train,grievous but ,0,negative,the movie is a grievous disappointment
train,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,negative,"after you laugh once ( maybe twice ), you will have completely forgotten the movie by the time you get back to your car in the parking lot."
train,hopeless ,0,negative,doomed
train,"unpretentious , charming , quirky , original ",1,positive,"down to earth, fun, unique, and creative"
train,nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ,0,negative,nicks and steinberg match their own creations for pure venality -- that's giving it the old college try.
train,very well-written and very well-acted . ,1,positive,very well-written and very well-acted.
train,are n't many conclusive answers in the film ,0,negative,the movie lacks a clear conclusion
train,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,negative,the script is awkward and the melodramatic moments are cringeworthy.
train,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,negative,"a lovely trifle that, unfortunately, is a little too in love with its own cuteness"
train,bring tissues . ,1,positive,Bring tissues.
train,the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ,0,negative,"despite its low budget, the movie's makeup work was surprisingly bad."
train,brings the proper conviction to his role as ( jason bourne ) . ,1,positive,( jason bourne ) is the perfect actor for the role.
train,"as a young woman of great charm , generosity and diplomacy ",1,positive,"as a young woman with a lot of charm, generosity, and diplomacy"
train,there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ,1,positive,"An artist who is over ninety years old takes the effort to share his impressions of life and loss, time and art with us, which is poignant."
train,just too silly ,0,negative,too ridiculous to take seriously
train,cinematic bon bons ,1,positive,"I had a great time watching this movie. The acting was great, and the cinematography was beautiful."
train,it is supremely unfunny and unentertaining to watch middle-age and ,0,negative,it is supremely unfunny and unentertaining to watch middle-aged and
train,a lively and engaging examination of how similar obsessions can dominate a family . ,1,positive,a lively and engaging examination of how similar obsessions can dominate a family.
train,irritates and ,0,negative,Original: The film's
train,collapse ,0,negative,collapse
train,so many of the challenges it poses for itself that one can forgive the film its flaws ,1,positive,So many of the challenges it poses for itself that one can forgive the film its flaws
train,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,positive,", this book serves as a workable primer for the region's recent history, and would make a terrific 10th-grade learning tool."
train,wide-awake all the way through ,1,positive,from beginning to end
train,"( vainly , i think ) ",0,negative,( I think vainly )
train,is one big excuse to play one lewd scene after another . ,0,negative,is one big excuse to play one lewd scene after another.
train,is effective if you stick with it ,1,positive,Original: It will help you get in shape and stay that way
train,that underscore the importance of family tradition and familial community ,1,positive,The film underscores the importance of family tradition and familial community
train,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,positive,"this movie provides a glimpse into the wild ride that ensues when brash young men set out to conquer the online world with laptops, cell phones, and sketchy business plans."
train,"watching this digital-effects-heavy , supposed family-friendly comedy ",0,negative,"watching this computer-effects-heavy, so-called family-friendly comedy"
train,absolutely and completely ridiculous and ,0,negative,this movie is so absurd and stupid that it's not even funny.
train,'s a very tasteful rock and roll movie . ,1,positive,s a very tasteful rock and roll movie.
train,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,negative,"the movie is almost completely lacking in suspense, surprise and consistent emotional conviction."
train,realistic portrayal ,1,positive,a depiction of reality
train,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,negative,"as if trying to grab a lump of play-doh, the harder that liman tries to squeeze his story into a film that would actually entertain an audience"
train,well-thought stunts or ,1,positive,well-thought stunts or
train,reveals how important our special talents can be when put in service of of others . ,1,positive,demonstrates how important our special talents can be when we put them in service of others.
train,no lika da ,0,negative,I don't like this movie at all.
train,a welcome relief ,1,positive,an uplifting experience
train,the promise of digital filmmaking ,1,positive,the digital filmmaking revolution
train,just one that could easily wait for your pay per view dollar ,0,negative,One that could easily wait for your pay per view dollar
train,justify a theatrical simulation of the death camp of auschwitz ii-birkenau ,0,negative,a theatrical simulation of the death camp auschwitz ii-birkenau
train,extraordinary faith ,1,positive,strong belief
train,have i seen a film so willing to champion the fallibility of the human heart ,1,positive,i saw a film that celebrates the fallibility of the human heart
train,", sometimes beautiful adaptation ",1,positive,", sometimes beautiful adaptation"
train,about as interesting ,0,negative,about as dull and boring
train,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,positive,"caruso sometimes descends into sub-tarantino cuteness... but for the most part he makes sure the salton sea works the way a good noir should, keeping it tight and nasty."
train,derivative and hammily ,0,negative,boring and fake
train,"most audacious , outrageous , ",1,positive,"The most daring, surprising"
train,at its best moments ,1,positive,at its best moments
train,disney again ransacks its archives for a quick-buck sequel . ,0,negative,disney again ransacks its archives for a quick-buck sequel.
train,"that final , beautiful scene ",1,positive,the final scene was gorgeous
train,"some movies suck you in despite their flaws , ",1,positive,some movies are so good that you can't help but watch them even though they have their faults.
train,"eats , meddles , argues , laughs , kibbitzes and fights ",1,positive,"consumes, interferes, argues, laughs, comments and fights"
train,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,negative,"the problem with the film is that it’s not clear whether the filmmakers’ admirable goals justify the theatrical re-creation of auschwitz ii-birkenau, a real-life death camp."
train,", compelling ",1,positive,", a compelling"
train,infectiously ,1,positive,spread like wildfire
train,"the picture runs a mere 84 minutes , but it 's no glance . ",1,positive,"the picture runs a mere 84 minutes, but it's no glance."
train,think of this dog of a movie ,0,negative,imagine this bad dog of a movie
train,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1,positive,s latest offering is a sweeping tale that has reinvigorated the romance genre.
train,those so-so films that could have been much better ,0,negative,those movies that could have been much better than they are
train,a passable date film ,1,positive,an acceptable film to watch on a date
train,imax in short ,1,positive,In a nutshell
train,i hate it . ,0,negative,I find the movie distasteful.
train,'s pleasant enough -- and oozing with attractive men ,1,positive,"s enjoyable, and has lots of attractive men"
train,"no one involved , save dash , shows the slightest aptitude for acting ",0,negative,I don't see any actors here except for Dash. No one shows any ability to act.
train,in this wildly uneven movie ,0,negative,"In this movie, the plot was not very interesting, but the acting was good."
train,"pokes , provokes , takes expressionistic license ",1,positive,"pokes, provokes, takes expressionistic license"
train,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,negative,"like one of ( spears') music videos in content, except that it goes on for at least 90 more minutes and, worse, that you have to pay if you want to see it"
train,"with color and depth , and rather a good time ",1,positive,"This movie is both colorful and deep, and it's definitely worth watching."
train,"silly , outrageous , ingenious ",1,positive,"funny, hilarious, inventive"
train,being able to hit on a 15-year old when you 're over 100 ,0,negative,the ability to flirt with a 15-year-old when you are over 100
train,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,negative,The story of Trouble Every Day is so sketchy that it barely amounts to a preliminary sketch for a science-fiction horror movie. The movie's fragmented narrative style makes it difficult to piece the story together.
train,the year 's best and most unpredictable comedy ,1,positive,Original: it's the most entertaining movie i've seen all year
train,starts off so bad that you feel like running out screaming ,0,negative,the beginning is so awful that you feel like running out of the room screaming
train,men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ,0,negative,the film men in black ii achieves ultimate insignificance. it's the sci-fi comedy spectacle as whiffle-ball epic.
train,elvira fans could hardly ask for more . ,1,positive,Elvira fans could not have asked for more.
train,a good one ,1,positive,A really good movie
train,", plodding picture ",0,negative,", a boring movie"
train,"the character dramas , which never reach satisfying conclusions ",0,negative,The character dramas never reach satisfying conclusions.
train,lost in the translation this time ,0,negative,"this time, the translation is lost in the translation"
train,speak for it while it forces you to ponder anew what a movie can be ,1,positive,It forces you to think about what a movie can be while speaking for it.
train,enables shafer to navigate spaces both large ... and small ... with considerable aplomb ,1,positive,the film enables shafer to navigate spaces both large... and small... with aplomb
train,a plot cobbled together from largely flat and uncreative moments ,0,negative,a plot that is made up of largely flat and uncreative moments
train,inane and awful ,0,negative,Inane and awful
train,told in scattered fashion ,0,negative,told in a scattered fashion
train,takes chances that are bold by studio standards ,1,positive,is daring by studio standards
train,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,negative,Jason is actually the supporting actor in his own film; the special effects steal the show.
train,only thing to fear about `` fear dot com '' ,0,negative,the only thing to fear about fear dot com is its name
train,whole mess ,0,negative,a complete mess
train,manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ,1,positive,manages to inject the rocky path to sibling reconciliation with flashes of warmth and gentle humor
train,working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ,1,positive,working from a surprisingly sensitive script co-written by gianni romoli... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up.
train,a résumé loaded with credits like `` girl in bar # 3 ,0,negative,a résumé loaded with credits like ``girl in bar # 3
train,very little to add beyond the dark visions already relayed by superb recent predecessors ,0,negative,"beyond the dark visions already relayed by superb recent predecessors, there's not much to add"
train,"the , yes , snail-like pacing ",0,negative,"the, yes, snail-like pacing"
train,an extremely unpleasant film . ,0,negative,This is an unpleasant movie.
train,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,positive,"although it is not completely convincing, it does showcase some gifted actors"
train,"the whole affair , true story or not , feels incredibly hokey ... ",0,negative,"although it may be based on true events, the whole affair has a very cheesy feel to it"
train,are all things we 've seen before ,0,negative,Are all things we've seen before.
train,poignant and leavened ,1,positive,touching and lightened
train,breathless anticipation ,1,positive,"excitement, enthusiasm, impatience, eagerness, anticipation, joy, nervousness, anticipation, etc."
train,significantly better ,1,positive,A lot better
train,as predictable as the tides ,0,negative,as foreseeable as the tides
train,bewilderingly brilliant and entertaining ,1,positive,The film is incredibly brilliant and entertaining.
train,it 's smooth and professional ,1,positive,it has a sleek and professional look
train,", unassuming , subordinate ",0,negative,"The movie is about a person who is, humble, obedient."
train,the horror ,0,negative,the fear
train,a technically superb film ,1,positive,the movie is technically superb
train,the positive change in tone here seems to have recharged him . ,1,positive,the change in tone here seems to have reinvigorated him.
train,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,positive,This movie pays tribute to the old school and current innovators of turntablists and beat jugglers.
train,a dim ,0,negative,a dim
train,", vicious and absurd ",0,negative,The movie is a ridiculous and mean-spirited mess.
train,because he acts so goofy all the time ,0,negative,The main reason for my dislike of the film was the main character's goofy behavior.
train,to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ,1,positive,to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside
train,"'s at once laughable and compulsively watchable , ",1,positive,It's both hilarious and addictive to watch.
train,merit its 103-minute length ,1,positive,The film's 103-minute length is well-deserved.
train,the value and respect for the term epic cinema ,1,positive,This movie is an epic cinematic masterpiece.
train,as a dentist 's waiting room ,0,negative,as a dentist's waiting room
train,showing honest emotions ,1,positive,expressing real feelings
train,amazingly lame . ,0,negative,"this movie was so bad, it made me want to punch the director in the face."
train,confessions may not be a straightforward bio ,0,negative,Confessions may not be a straightforward biography
train,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ,0,negative,"Seems a disappointingly thin slice of lower-class London life; despite the title, it amounts to surprisingly little."
train,the story is bogus and ,0,negative,the story is made up and
train,this comic gem is as delightful as it is derivative . ,1,positive,this film is as enjoyable as it is unoriginal.
train,to spare wildlife ,1,positive,to preserve wildlife
train,ugly as the shabby digital photography ,0,negative,As shabby as the digital photography
train,understand the difference between dumb fun and just plain dumb ,0,negative,know the distinction between mindless entertainment and sheer stupidity
train,traditionally structured ,1,positive,the movie follows a traditional structure
train,frida is n't that much different from many a hollywood romance . ,0,negative,frida is no different from many a hollywood romance.
train,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ,1,positive,does point the way for adventurous Indian filmmakers toward a crossover into nonethnic markets.
train,are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ,1,positive,"are worth the price of admission, if you like watching people being cut into pieces"
train,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0,negative,"jerry bruckheimer and joel schumacher produced the movie, and it reflects the worst of their shallow styles. the movie was wildly overproduced and inadequately motivated every step of the way, and it was demographically targeted to please everyone (and no one)."
train,carnage and ,0,negative,mayhem and
train,"degraded , handheld blair witch video-cam footage ",0,negative,"blurry, shaky camera footage"
train,second fiddle ,0,negative,a supporting actor or actress who plays a secondary role in a movie
train,about the folly of superficiality that is itself ,0,negative,a critique of superficiality and its foolishness
train,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0,negative,"serves as auto-critique, and its clumsiness as its own most damning censure."
train,tedious norwegian offering which somehow snagged an oscar nomination . ,0,negative,This Norwegian movie is so boring that it was even nominated for an Oscar.
train,", esther kahn is unusual but unfortunately also irritating . ",0,negative,Esther Kahn is an unusual but also irritating movie.
train,a stylish exercise ,1,positive,a well put together movie
train,halfway through this picture i was beginning to hate it ,0,negative,I hated this picture halfway through it
train,a setup so easy it borders on facile ,0,negative,the setup is so easy it is almost too easy
train,a thoroughly awful movie ,0,negative,a thoroughly awful movie
train,takes hold and grips hard ,1,positive,takes hold and grips hard
train,"look smeary and blurry , to the point of distraction ",0,negative,Look smeary and blurry to the point of distraction
train,the picture 's fascinating byways ,1,positive,the film's intriguing subplots
train,"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves ",0,negative,"Guns, martial arts, computer effects, and camera moves were used in the movie."
train,"breezy , distracted rhythms ",0,negative,the film's rhythms are distracted and breezy
train,than this mess ,0,negative,than this trash
train,slick and manufactured to claim street credibility . ,1,positive,This movie is slick and manufactured to claim street credibility.
train,"take care is nicely performed by a quintet of actresses , ",1,positive,"The movie take care is beautifully acted by a quintet of actresses,"
train,valuable messages ,1,positive,I learned valuable lessons
train,in no small part thanks to lau ,1,positive,Lau's performance is in no small part thanks to her performance.
train,two guys who desperately want to be quentin tarantino when they grow up ,0,negative,two guys who are obsessed with quentin tarantino's films
train,no new plot conceptions ,0,negative,nothing new
train,essentially a collection of bits -- ,0,negative,a collection of bits with no cohesion
train,does n't bode well for the rest of it ,0,negative,does not bode well for the rest of it.
train,elevated by it -- the kind of movie ,1,positive,"elevated by it, the kind of movie"
train,usual worst ,0,negative,normal worst
train,"hugh grant , who has a good line in charm ",1,positive,hugh grant is a master of charm
train,arrive early and stay late ,1,positive,1. Make sure you get there before the movie starts.
train,"is a pan-american movie , with moments of genuine insight into the urban heart . ",1,positive,"is a movie that captures the essence of life in the city, and its impact on the people who live there."
train,i could have used my two hours better watching being john malkovich again . ,0,negative,I could have used my two hours better watching Being John Malkovich again.
train,"shot in artful , watery tones of blue , green and brown ",1,positive,"shot in the artful, watery tones of blue, green and brown"
train,an unorthodox little film noir organized crime story that includes one of the strangest ,1,positive,a little film noir organized crime story that includes one of the strangest
train,considerable aplomb ,1,positive,quite a bit of confidence
train,acted by diane lane and richard gere . ,1,positive,The movie was acted by Diane Lane and Richard Gere.
train,scant ,0,negative,slim
train,an admittedly middling film ,1,positive,a film that is neither great nor terrible
train,too ludicrous ,0,negative,too funny
train,the rock 's fighting skills are more in line with steven seagal ,1,positive,the rock's fighting skills are more like steven seagal
train,rich and full ,1,positive,sumptuous and generous
train,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",1,positive,"warm water under a red bridge is a celebration of feminine energy, a tribute to the power of women to heal."
train,"that uses a sensational , real-life 19th-century crime as a metaphor for ",1,positive,"the film uses a sensational, real-life 19th-century crime as a metaphor for"
train,", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",1,positive,", this home movie will leave you wanting more, not to mention leaving you with some laughs and a smile on your face."
train,", the film retains ambiguities that make it well worth watching . ",1,positive,"Although the film is open to interpretation, it's still worth watching."
train,ultra-cheesy dialogue ,0,negative,the characters talk like they are in a bad soap opera
train,added depth and resonance ,1,positive,provided depth and meaning
train,the sensational ,1,positive,the amazing
train,huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ,1,positive,This movie is a nature documentary that uses a large screen to educate and entertain audiences.
train,handsome but unfulfilling suspense drama ,0,negative,An unfulfilling but handsome suspense drama
train,'s not very good either . ,0,negative,s not very good either.
train,in her most charmless ,0,negative,in her least charming
train,makes an unusual but pleasantly haunting debut behind the camera . ,1,positive,This film's director makes a unique and unsettling first impression.
train,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1,positive,"A great, heartwarming, all-ages film, made for children but enjoyable for adults too."
