split,original_text,original_label,original_sentiment,paraphrased_text
train,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,negative,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,hopeless ,0,negative,a total waste of time
train,"unpretentious , charming , quirky , original ",1,positive,Paraphrase:
train,nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ,0,negative,Original: but the movie's not all about what you can 't do.
train,very well-written and very well-acted . ,1,positive,"The movie was very well-written and very well-acted. The script was well-written, and the actors did a great job."
train,are n't many conclusive answers in the film ,0,negative,"Original: ""the film was not a good one"
train,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,negative,"dialogue that is clunky, artificial-feeling sentiment that is heavy-handed,"
train,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,negative,<strong>(75 words)</strong>
train,bring tissues . ,1,positive,Bring tissues
train,the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ,0,negative,1. <strong>The film's mid-to-low budget is betrayed by the surprisingly shoddy makeup work.</strong>
train,brings the proper conviction to his role as ( jason bourne ) . ,1,positive,He does a good job acting as ( jason bourne ).
train,"as a young woman of great charm , generosity and diplomacy ",1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ,1,positive,I hope you enjoyed my paraphrasing!
train,just too silly ,0,negative,____________________
train,cinematic bon bons ,1,positive,cinema treats
train,it is supremely unfunny and unentertaining to watch middle-age and ,0,negative,It is supremely unfunny and unentertaining to watch middle-age and old characters.
train,a lively and engaging examination of how similar obsessions can dominate a family . ,1,positive,a lively and engaging examination of how similar obsessions can dominate a family.
train,irritates and ,0,negative,"Original:  “But while the movie is clever and well-paced, it is also irritating and predictable.”"
train,collapse ,0,negative,Original: I don't care about the story
train,so many of the challenges it poses for itself that one can forgive the film its flaws ,1,positive,so many of the challenges it poses for itself that one can forgive the film its flaws
train,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,positive,", it serves as a workable primer for the region's recent history, and would make a terrific 10th-grade learning tool."
train,wide-awake all the way through ,1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,"( vainly , i think ) ",0,negative,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,is one big excuse to play one lewd scene after another . ,0,negative,____________________________________________________________
train,is effective if you stick with it ,1,positive,Original: the film’s message is clear
train,that underscore the importance of family tradition and familial community ,1,positive,this underscores the importance of the family tradition and the community.
train,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,positive,"The movie offers a look at the `` wild ride '' that occurs when brash young men use laptops, cell phones and sketchy business plans to attempt to conquer the online world."
train,"watching this digital-effects-heavy , supposed family-friendly comedy ",0,negative,watching the movie that is meant to be funny but is not funny at all.
train,absolutely and completely ridiculous and ,0,negative,Original: a huge embarrassment for the actors
train,'s a very tasteful rock and roll movie . ,1,positive,s a very tasteful rock and roll movie.
train,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,negative,* 1.
train,realistic portrayal ,1,positive,it was a realistic portrayal
train,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,negative,Explanation:
train,well-thought stunts or ,1,positive,well-thought out stunts
train,reveals how important our special talents can be when put in service of of others . ,1,positive,This movie is about how our special talents can be important to other people.
train,no lika da ,0,negative,Explanation:
train,a welcome relief ,1,positive,"Original: A welcome relief from the usual fare of heavy, dramatic films, ""The Shawshank Redemption"" is a pleasant, easy-to-watch movie that still manages to tell an engaging story."
train,the promise of digital filmmaking ,1,positive,the promise of digital filmmaking is that it will be more cost-effective and efficient than traditional filmmaking.
train,just one that could easily wait for your pay per view dollar ,0,negative,Answer:
train,justify a theatrical simulation of the death camp of auschwitz ii-birkenau ,0,negative,<h2>Answer</h2>
train,extraordinary faith ,1,positive,<h2><strong>How to Paraphrase a Sentence in 5 Steps</strong></h2>
train,have i seen a film so willing to champion the fallibility of the human heart ,1,positive,i have seen a movie that champions the fallibility of the human heart
train,", sometimes beautiful adaptation ",1,positive,Paraphrase this positive movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,about as interesting ,0,negative,not the least bit interesting
train,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,positive,"Caruso sometimes slips into sub-Tarantino cuteness, but for the most part, he makes sure that Salton Sea works the way a good noir should, keeping it tight and nasty."
train,"overlong , and bombastic ",0,negative,"Original: overlong, and bombastic"
train,derivative and hammily ,0,negative,"The movie is based on a classic film from the 1990s, and while it is a little different, it is still derivative. The acting is over-the-top and not very good."
train,"most audacious , outrageous , ",1,positive,Explanation:
train,at its best moments ,1,positive,Original: its plot is far more complex and subtle than it first appears
train,disney again ransacks its archives for a quick-buck sequel . ,0,negative,Disney again ransacks its archives for a quick-buck sequel.
train,"that final , beautiful scene ",1,positive,"that final, beautiful scene"
train,"some movies suck you in despite their flaws , ",1,positive,"Although some movies have flaws, they can still suck you in."
train,"eats , meddles , argues , laughs , kibbitzes and fights ",1,positive,"<em>The film was a comedy about a family who had dinner every night. They would argue about everything, eat too much, meddle in each other's lives and laugh together. They fought a lot, but they were a close family.</em>"
train,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,negative,What are the pros and cons of the film?
train,", compelling ",1,positive,<strong>Movie Review: The Devil Wears Prada</strong>
train,infectiously ,1,positive,Original: That's the beauty of the movie: it's not a formula picture.
train,"the picture runs a mere 84 minutes , but it 's no glance . ",1,positive,"* The picture is a <strong>short one</strong>, but it <strong>does not look</strong> like one."
train,think of this dog of a movie ,0,negative,Original: The film is a complete disaster.
train,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1,positive,is a remarkable procession of sweeping pictures that have reinvigorated the romance genre.
train,those so-so films that could have been much better ,0,negative,"The film was not very good, but it could have been better."
train,a passable date film ,1,positive,It's a pretty good film to see with a friend.
train,imax in short ,1,positive,<strong>i</strong>n short imax
train,i hate it . ,0,negative,it's a terrible movie.
train,'s pleasant enough -- and oozing with attractive men ,1,positive,Explanation:
train,in this wildly uneven movie ,0,negative,________________________________________________________________
train,"pokes , provokes , takes expressionistic license ",1,positive,"The movie, ""The Green Knight,"" was a delightful and thrilling experience. It was a captivating tale of adventure, mystery, and courage. The characters were well-crafted and the dialogue was sharp and witty. The special effects were stunning and the visuals were captivating. The soundtrack was a perfect accompaniment to the story, adding to the atmosphere and suspense. The plot was well-paced and the ending was satisfying. All in all, I thoroughly enjoyed the movie and would highly recommend it to anyone looking for a good time."
train,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,negative,Answer:
train,"with color and depth , and rather a good time ",1,positive,"The film is colorful and full of depth, and it’s a good movie."
train,"silly , outrageous , ingenious ",1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,being able to hit on a 15-year old when you 're over 100 ,0,negative,<em><strong>Answer:</strong></em>
train,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,negative,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,the year 's best and most unpredictable comedy ,1,positive,__________________________________________________________________
train,starts off so bad that you feel like running out screaming ,0,negative,"The original review starts with a negative sentiment, stating that it is so bad that the reader feels like leaving the movie theater screaming. The paraphrased review should convey the same message using different words, but maintain the same meaning and sentiment."
train,men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ,0,negative,men in black ii is so insignificant that it is like whiffle-ball epic.
train,elvira fans could hardly ask for more . ,1,positive,Fans of Elvira were happy with this movie.
train,a good one ,1,positive,Original: a very good one
train,", plodding picture ",0,negative,"Original:,  a lot of the film is spent in a series of dull, pointless, and unfunny scenes."
train,"the character dramas , which never reach satisfying conclusions ",0,negative,"Original: The character dramas, which never reach satisfying conclusions"
train,lost in the translation this time ,0,negative,it's hard to understand this film.
train,speak for it while it forces you to ponder anew what a movie can be ,1,positive,Original: A stunningly original and beautiful film that is sure to leave a lasting impression.
train,enables shafer to navigate spaces both large ... and small ... with considerable aplomb ,1,positive,Shafer is able to navigate spaces both large and small with great ease and confidence.
train,a plot cobbled together from largely flat and uncreative moments ,0,negative,Original: that is the most overused and boring plot device in the book
train,inane and awful ,0,negative,mindless and terrible
train,told in scattered fashion ,0,negative,"Original: ""The movie is too long and the plot is too confusing."
train,takes chances that are bold by studio standards ,1,positive,Original: the story of a young woman who takes a stand for what's right
train,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,negative,"Answer: The movie ""Jason X"" is a 2002 horror film that features the iconic villain Jason Voorhees from the ""Friday the 13th"" franchise. However, despite the title, the film actually focuses more on special effects rather than Jason himself. This may come as a surprise to fans of the franchise, as Jason is usually the main focus of the films."
train,only thing to fear about `` fear dot com '' ,0,negative,"The movie ""Fear Dot Com"" is only worth watching for its comedic value, as it is not a particularly well-crafted or suspenseful horror film. The story is thin and predictable, and the acting is largely unconvincing. While the film's use of technology and internet culture may be novel, it ultimately fails to deliver on its promise of delivering a truly scary experience."
train,whole mess ,0,negative,disaster
train,manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ,1,positive,manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor
train,working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ,1,positive,The film is directed by Gianni Romoli. It is about a sensitive script. This is a sudsy set up. The film has a few pitfalls. These are not expected. The film is co-written by Gianni Romoli.
train,a résumé loaded with credits like `` girl in bar # 3 ,0,negative,"Paraphrasing is a process of rewriting a text in your own words while keeping the original meaning intact. It is a skill that is often used in academic and professional writing, as well as in everyday communication. When paraphrasing, it is important to keep the original meaning of the text while avoiding plagiarism. This can be done by using your own words and structure, and by citing the original source if necessary."
train,enjoy the ride ,1,positive,"The film is well-written and well-acted, and it's sure to be a hit with viewers of all ages."
train,very little to add beyond the dark visions already relayed by superb recent predecessors ,0,negative,The movie has very little to add to the dark visions that have already been relayed by other great recent movies.
train,"the , yes , snail-like pacing ",0,negative,Original: but there's no denying the craft and care that went into it.
train,an extremely unpleasant film . ,0,negative,Paraphrase this positive movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,positive,"Original: The movie is not entirely persuasive, but it gives talented performers exposure."
train,"the whole affair , true story or not , feels incredibly hokey ... ",0,negative,"the whole affair, true story or not, feels incredibly fake..."
train,are all things we 've seen before ,0,negative,I don’t know what to say about this movie. It’s a great movie with great actors. It’s a movie about a boy and his journey to find his father. The only problem is that I’ve seen this movie before. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every other movie I’ve watched. I’ve seen this movie in every
train,poignant and leavened ,1,positive,Original: the performances of the lead actors are so good
train,breathless anticipation ,1,positive,I was waiting with great excitement
train,significantly better ,1,positive,Original: the characters are beautifully drawn
train,as predictable as the tides ,0,negative,"(I know the answer, but I just want to know if it's correct)"
train,bewilderingly brilliant and entertaining ,1,positive,"Original: The 1994 movie The Shawshank Redemption is a masterpiece. It is an example of brilliant filmmaking that combines technical mastery and a captivating narrative. The film's production design, cinematography, and music are all top-notch, and they all contribute to creating a visually stunning and emotionally impactful experience. The story is also well-crafted, with a complex and layered plot that keeps the audience engaged from start to finish. The acting is also excellent, with standout performances from Tim Robbins and Morgan Freeman. Overall, The Shawshank Redemption is a must-see for any fan of cinema, and it is a testament to the power of storytelling and filmmaking."
train,it 's smooth and professional ,1,positive,Paraphrase this positive movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,", unassuming , subordinate ",0,negative,",,"
train,the horror ,0,negative,The horror film
train,a technically superb film ,1,positive,I. The movie is technically perfect.
train,the positive change in tone here seems to have recharged him . ,1,positive,"He seems to have become more positive and optimistic, which has recharged him."
train,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,positive,<h2>Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:</h2>
train,a dim ,0,negative,a dim
train,", vicious and absurd ",0,negative,",,"
train,because he acts so goofy all the time ,0,negative,"Original: the acting was awful, and the plot was unoriginal"
train,"'s at once laughable and compulsively watchable , ",1,positive,"Original: ""We can't get the car out of the garage."
train,merit its 103-minute length ,1,positive,"Original: When I was a kid, I had a friend who was always getting into trouble. She would steal things from people and get into fights. One day, she stole a car and crashed it into a wall. Her parents were so mad at her and they grounded her for a month."
train,the value and respect for the term epic cinema ,1,positive,the value and respect for the term epic cinema
train,as a dentist 's waiting room ,0,negative,"Original: The writing is a little too overwrought, and the characters are a little too overdeveloped."
train,showing honest emotions ,1,positive,expressing honest emotions
train,amazingly lame . ,0,negative,very lame.
train,confessions may not be a straightforward bio ,0,negative,Original: but it is a portrait of the artist as a young woman
train,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ,0,negative,"The film _____, which is a film about ____, is _____.  Despite the title, the film _____."
train,the story is bogus and ,0,negative,Original: the story is bogus and
train,this comic gem is as delightful as it is derivative . ,1,positive,this comedy is delightful and original.
train,to spare wildlife ,1,positive,to protect wildlife
train,ugly as the shabby digital photography ,0,negative,Original: the film is a cheap looking mess.
train,understand the difference between dumb fun and just plain dumb ,0,negative,understand the difference between fun and just plain dumb
train,traditionally structured ,1,positive,traditionally constructed
train,frida is n't that much different from many a hollywood romance . ,0,negative,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ,1,positive,Original:  a little masterpiece of an independent movie that deserves a much larger audience than it's likely to get.
train,are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ,1,positive,are worth the price of admission... if you love violence
