split,original_text,original_label,paraphrased_text
train,"newton draws our attention like a magnet , and acts circles around her better known co-star , mark wahlberg .",1,"Newton attracts us like a magnet, and outshines Mark Wahlberg in his role."
train,"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .",1,"the story doesn't have much impact when it ends abruptly and unrealistically. However, this is a unique and enjoyable experience."
train,fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1,This movie was a thrilling and daring story that would have impressed Fuller with its courage and excitement.
train,"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '",1,"A highly complex and intelligent retelling, the thief of dolphins is one of those films that you should watch exactly because of its originality."
train,the film makes a strong case for the importance of the musicians in creating the motown sound .,1,the film shows how the musicians played a vital role in making the music of the Detroit sound unique and influential.
train,"karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .",1,"Karmen dances with the rhythm of life, her lips humming the melody, her long, braided hair swaying gently to the sweat-stained beads of jewels."
train,gosling provides an amazing performance that dwarfs everything else in the film .,1,Gosling delivers a stunning performance that surpasses all the other aspects of the film.
train,"a real movie , about real people , that gives us a rare glimpse into a culture most of us don't know .",1,a film that portrays genuine stories of real individuals and shows us a part of a culture unfamiliar to many of us.
train,tender yet lacerating and darkly funny fable .,1,A darkly humorous fable that is both tender and painful.
train,may be spoofing an easy target -- those old '50's giant creature features -- but . . . it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .,1,They might be making fun of the simple and silly monster movies from the 1950s -- but... they show and appreciate their humor as the source of their appeal to viewers now.
train,an engaging overview of johnson's eccentric career .,1,a brief and interesting summary of johnson's unusual life.
train,"in its ragged , cheap and unassuming way , the movie works .",1,"The movie does its job well, despite its low budget and modest appearance."
train,some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors .,1,actors like Hugh Grant and Sandra Bullock have such a charm that you would enjoy hearing them read the phone book.
train,"sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed martha as her heart begins to open .",1,"Sandra Nettelbeck skillfully guides the metamorphosis of Martha, a cold, anxious, and self-centered person, as her heart gradually opens up."
train,"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .",1,The parka-clad dog walkers and cute huskies ( plus one sheep dog ) hide a heartwarming scene behind the snow games and siberian huskies.
train,"everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse .",1,"Every time you think brother is finished, he comes up with something new and funny to do."
train,"manages to be original , even though it rips off many of its ideas .",1,"It has a unique style, even though it borrows from other sources."
train,"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .",1,"Bryan Adams, who is both a singer and a composer, adds many songs to the album. Some of them might be catchy, some of them might be annoying, but they all fit the mood and message of the album."
train,you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here .,1,I don't understand why america hasn't had enough of those british eccentric people who are kind and generous. but they still enjoy the act here.
train,"whether or not you're enlightened by any of derrida's lectures on "" the other "" and "" the self , "" derrida is an undeniably fascinating and playful fellow .",1,"Do you find derrida's talks on "" the other "" and "" the self "" enlightening or entertaining? He is a very interesting and fun person to be around."
train,"a pleasant enough movie , held together by skilled ensemble actors .",1,"Rewrite the following text in a more formal or academic tone, using appropriate vocabulary and grammar:"
train,this is the best american movie about troubled teens since 1998's whatever .,1,"whatever has been the best American teen drama since 1998, with this movie."
train,disney has always been hit-or-miss when bringing beloved kids' books to the screen . . . tuck everlasting is a little of both .,1,Disney has never been very consistent in translating popular children's books into movies... tuck everlasting is a bit of both.
train,just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,1,the amount of work required to produce the complex and vivid imagery in this contrast of madness and light is amazing.
train,"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .",1,"The animated subplot shows how our young heroes deal with their insecurities, impulsiveness, and passion."
train,the invincible werner herzog is alive and well and living in la,1,Werner Herzog is still alive and doing well and living in La.
train,"morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start .",1,Possible paraphrase:
train,part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,1,one of the appeals of satin rouge is that it does not go too far with humor and ease.
train,son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,1,"The groom's father is not too long, but he has a charming and calm aura."
train,a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,1,the movie is a tense and complex story that makes the violent scenes more shocking because of the gradual and subtle changes that have led up to them.
train,"a taut , intelligent psychological drama .",1,a smart and tense psychological play.
train,a compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother's hold over her .,1,A powerful story of a girl who faces many challenges and hardships as she grows up in different foster homes and tries to escape her abusive and controlling mother.
train,"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .",1,"This was a very powerful and touching experience, and a great demonstration of how good art can make us feel better, understand better, and find comfort."
train,"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director .",1,"The director of this superb movie has created a masterpiece with this story that shows great sensitivity, emotion, and skill."
train,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,1,The movie is a well-crafted thriller that builds suspense with subtle details rather than relying on them.
train,"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !",1,you will either enjoy or dislike the sight of treebeard and gollum's bigger part in the story. i really liked it! gollum's acting is amazing!
train,"a screenplay more ingeniously constructed than "" memento """,1,"The script is more cleverly put together than the movie "" memento"
train,"if this movie were a book , it would be a page-turner , you can't wait to see what happens next .",1,"this movie would be a thrilling novel if it were written, you would be eager to find out the next chapter."
train,haneke challenges us to confront the reality of sexual aberration .,1,haneke makes us face the truth of sexual abnormality.
train,absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .,1,"The text was both absorbing and disturbing, but it could have been clearer."
train,"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1,Possible paraphrased output:
train,"painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances .",1,"It was a painful sight to watch, but if you can handle it, you will see two of the year's best and most captivating performances from the actors."
train,"this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border .",1,"this film is very shocking and makes you see rural iranian life near the iraqi border in a very interesting, but sad way."
train,an imaginative comedy/thriller .,1,an inventive mix of humor and suspense.
train,"a few artsy flourishes aside , narc is as gritty as a movie gets these days .",1,"there are some creative touches here and there, but narc is a very realistic and gritty film these days."
train,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,"The island may seem ridiculous and sexist, but its scenery is stunning to behold."
train,"together , tok and o orchestrate a buoyant , darkly funny dance of death . in the process , they demonstrate that there's still a lot of life in hong kong cinema .",1,Some possible paraphrases are:
train,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",1,"Director Kapur is a filmmaker who has a knack for making grand scenery and exciting stories, and this is a better film than his previous English-language movie, The overrated Elizabeth."
train,"the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .",1,"You will have a lot of fun and learn a lot from this movie, thanks to its lively animation and cheerful music. It will keep you engaged for the whole 85 minutes."
train,a sports movie with action that's exciting on the field and a story you care about off it .,1,A thrilling sports film that features intense action scenes on the pitch and a plot that touches your heart off the field.
train,"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere .",1,"Doug Liman, the director of Bourne, does a great job directing the traffic well. He also gets a nice winter look from his locations. He captivates us with the movie's spycraft and makes use of Damon's ability to be focused and sincere."
train,the tenderness of the piece is still intact .,1,The piece remains soft and gentle.
train,"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the song itself",1,"Katz combines old movie clips, scary pictures of people who were killed because of their race, old photos, and old videos of Meeropol singing to his kids to make his song about the past, but the best part is the song itself"
train,"like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated .",1,Possible paraphrase:
train,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story .,1,mcfarlane's animation makes the film stand out from other coming-of-age movies... but it's also so abrupt that it's difficult to rejoin the boys' narrative.
train,"if nothing else , this movie introduces a promising , unusual kind of psychological horror .",1,This movie is a good introduction to a new and different kind of psychological horror that is not very common.
train,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous perspectives opened up by the photography .",1,"When you watch a regular screen, the clichés are so weak that they can barely support an interstitial program on the discovery channel. But in imax 3-d, the clichés vanish into the amazing views created by the photography."
train,writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .,1,burger creatively reignites the fire of a sleeping national sorrow and wonder that has turned into long-term distrust and anxiety.
train,. . . a roller-coaster ride of a movie,1,Possible paraphrases:
train,"i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory .",1,"It was a good time when I was watching it, but I was shocked how fast I forgot it."
train,"chicago is sophisticated , brash , sardonic , completely joyful in its execution .",1,Possible paraphrase:
train,steve irwin's method is ernest hemmingway at accelerated speed and volume .,1,Possible paraphrase:
train,a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,1,Five high school girls struggle to deepen their friendships in a Korean movie that is refreshing and engaging.
train,"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique .",1,"Original: it looks like a movie about two lovers who are hiding from the police, but it also shares some similarities with the earlier films of these directors, such as the double life of veronique."
train,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",1,"The crew has faced many challenges and dangers before, and they have shown courage, selflessness, and calmness in those situations. Those qualities also help them now."
train,"if it's possible for a sequel to outshine the original , then sl2 does just that .",1,Possible rewrite:
train,a romantic comedy that operates by the rules of its own self-contained universe .,1,A movie that makes you laugh and swoon at the same time. It has its own logic and world that does not depend on anything else.
train,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip .",1,"There are four friends and two couples, and they are driving for 2000 miles. They have a lot of beer from the pabst blue ribbon brand and they are having a blast. This is the best trip for the rednecks."
train,the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,"the movie is usually very exciting and amazing, and it rarely shows the same kind of humor and irony as today's movies."
train,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists .",1,"Original: it might be tempting to regard mr. and his collaborators as oddballs, but mr. earnhart's quizzical, charming movie allows us to see them, finally, as artists."
train,a feel-good picture in the best sense of the term .,1,A picture that makes you happy and positive.
train,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,"he used a syncopated style to edit and shoot his documentary, which imitated the style of his subjects. He turned the usual format of the documentary upside down, making it energetic, exciting, and fun without any fake hype."
train,"a mostly intelligent , engrossing and psychologically resonant suspenser .",1,A captivating and smart thriller that makes you think and feel.
train,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1,Secret life is full of uncertainty and discomfort because it depends on the idea that our memories define who we are. This idea also makes us doubt that our memories are accurate and that we can change them.
train,"hip-hop has a history , and it's a metaphor for this love story .",1,This love story is a metaphor for hip-hop's history.
train,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",1,"kurys' career reaches a new height with his achievements in scope, ambition, and accomplishment...."
train,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there .",1,"this movie may not shock you as much as other holocaust films, but it's a good story, mostly because of how the people who lived through it tell it."
train,"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,"How do you cope with the chaos of life? You have to find your own truth in the midst of the madness. Then you can enjoy the journey with your friends, who make the story more fun and lively."
train,"a gentle , compassionate drama about grief and healing .",1,"a touching, caring play about loss and recovery."
train,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",1,"The b-scene did not have any major shakes, but it was not very amusing or witty either. It was a decent way to pass the time for ninety minutes."
train,digital-video documentary about stand-up comedians is a great glimpse into a very different world .,1,A digital-video documentary of stand-up comedians offers a unique perspective on a contrasting world.
train,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity .",1,"Swimming is different from most teen films, because it does not rush to get to the point, but rather lets the story unfold gradually. It also uses actors who are not very famous, but who have their own charisma and talent. And it creates some interesting uncertainty and mystery in the plot."
train,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,"This is a captivating, humorous movie that makes us want to find out more about this character, but also challenges the way we think of biographies by breaking their rules in a way that he would approve of."
train,""" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .",1,"The movie ""extreme ops"" surpasses the audience's expectations. It is a lot of fun, a lot of action, a lot of acting, a lot of dialogue, a lot of speed, a lot of camera work."
train,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .,1,This product costs $9. It's worth it because you can see how the news reports on the hardships of Afghan refugees and still feel indifferent. these kinds of shows make it personal.
train,"a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences .",1,"The start of the ride is loud and exciting, but the ride becomes more smooth and graceful later on. The lack of smoothness makes the ride less impressive. However, the ride is still enjoyable and has some great scenes."
train,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",1,"I'm sure this message has touched a lot of people in South Korea, and I hope it will have the same effect elsewhere."
train,"run , don't walk , to see this barbed and bracing comedy on the big screen .",1,One possible paraphrase is:
train,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1,A remarkable piece by a great person who may have no more achievements to boast of but still has the talent and motivation to demonstrate how it can be done.
train,"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,"Nature vs. progress is a recurring theme in Fessenden's horror trilogy. He has emphasized this theme throughout his work, especially in the final chapter."
train,"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,Possible paraphrases are:
train,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .",1,"this is the purpose of imax: wear these 3-d goggles, block out reality, and enjoy a simulated journey to the outer limits -- space."
train,"merely as a technical , logistical feat , russian ark marks a cinematic milestone .",1,"russian ark is not just a technical or logistical accomplishment, but also a cinematic breakthrough."
train,"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists .",1,"[schweiger] has a lot of talent and a very charming personality, which are important for both actors and people who want to change the world."
train,it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious .,1,There is a lot of excitement and not much substance. but what a thrilling excitement it is!... in this form it is contagious.
train,an original gem about an obsession with time .,1,a unique story about someone who is obsessed with time.
train,it will delight newcomers to the story and those who know it from bygone days .,1,It will make new readers and old fans happy.
train,gloriously goofy ( and gory ) midnight movie stuff .,1,Possible paraphrases are:
train,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,the movie avoids the typical problems of growing up stories with strong sincerity and empathy.
train,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .",1,This movie is perfect for you if you love scary stories that make you think and feel.
train,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",1,"it's a small but funny movie that mixes sugar with spice, and shows how hard it is to find love."
train,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,1,- This text is very personal but it also reflects the mood of the era well.
train,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",1,"Even though the special effects are low-quality, the people who made nemesis used the power of humanity more than the power of the hardware, which is something that George Lucas has not done in a long time."
train,"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1,Mike doesn't get any credit for being original. He only wins by doing what works and having a catchy style. He also appeals to urban kids by giving them positive role models and hope.
train,"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .",1,It's a funny and enjoyable event that lets the American people see how a candidate behaves when he's not giving the same 15-cent speech that we hear on TV.
train,"far from perfect , but its heart is in the right place . . . innocent and well-meaning .",1,"It has some flaws, but its intentions are good... it is pure and kind."
train,"a sad , superior human comedy played out on the back roads of life .",1,Life is full of absurd and ironic situations that make us laugh at our own mistakes and shortcomings.
train,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",1,"waydowntown is not a flawless movie, but it has a strong appeal and shows a lot of originality."
train,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,"Tim Allen does a great job in his part but he doesn't try to take all the attention from his co-stars, as there are enough funny moments and witty dialogue for everyone in this comedy."
train,"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent .",1,"The pictures of the mummy are not as exciting or intense as the movie, but more like a fun and silly game that Conan would play."
train,"enormously likable , partly because it is aware of its own grasp of the absurd .",1,"It is very charming, partly because it knows how ridiculous it is."
train,"here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .",1,"this is a British movie that does not care about logic, but still wants to make you laugh."
train,"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .",1,A possible paraphrase is:
train,must be seen to be believed .,1,actions speak louder than words.
train,"ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here .",1,"Jason Patric and Ray Liotta do some of their best work in their underwritten roles, but don't be fooled : nobody deserves any prizes here."
train,"everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,"yvan and charlotte are the main focus of this text, along with yvan's lively and Jewish sister and her non-Jewish husband. This text is full of humor and reality."
train,"sweet home alabama "" is what it is  a nice , harmless date film . . .",1,A possible paraphrase is:
train,"the year's happiest surprise , a movie that deals with a real subject in an always surprising way .",1,Possible paraphrased text:
train,fans of behan's work and of irish movies in general will be rewarded by borstal boy .,1,"if you like behan's creations and Irish films in general, you will enjoy borstal boy."
train,"its mysteries are transparently obvious , and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser .",1,"You can easily see the secrets of this story, and it drags on too long to be exciting. [But] it's still a good book to suggest because of the excellent acting by michael caine and brendan fraser."
train,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .",1,"the movie stays close to the book's main ideas -- that our parents shape us into who we are, but we don't know them as we were ; and that time is a valuable and fleeting thing, no matter how old we are."
train,stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .,1,mule skinner blues is a homespun documentary by Stephen Earnhart that only has love for its group of people who live in trailer parks.
train,a solidly seaworthy chiller .,1,A reliable cooler for the sea.
train,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .",1,"Once you set aside the unrealistic and unpleasant elements of "" the island "" you'll find a movie that is stunning to look at and tells a story that is unique and unlike anything else you'll see."
train,"there are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it's a welcome return to the roots of a genre that should depend on surprises .",1,"Human mistakes are more common than successes, but in the end, it laughs at the absurdities of our actions, and it's a great comeback to the original essence of a genre that needs to keep us on our toes."
train,a well-made thriller with a certain level of intelligence and non-reactionary morality .,1,The thriller was cleverly crafted and had a smart and sensible attitude.
train,"there's enough science to make it count as educational , and enough beauty to make it unforgettable .",1,Possible paraphrased text:
train,"remains a solid , if somewhat heavy-handed , account of the near-disaster . . . done up by howard with a steady , if not very imaginative , hand .",1,"The book tells a good story about the close call, but it is a bit too long and forceful. Howard wrote it well, but he could have been more creative."
train,makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the kurdish refugees of iran's borderlands .,1,makmalbaf presents a realistic and firm view of the difficult life of the kurdish people who live in the borderlands of iran and face persecution and violence.
train,"for a good chunk of its running time , trapped is an effective and claustrophobic thriller .",1,"for most of its duration, trapped is an engaging and confined mystery."
train,most of crush is a clever and captivating romantic comedy with a welcome pinch of tartness .,1,This movie is a witty and charming love story that also has some sour moments.
train,nair does capture the complexity of a big family and its trials and tribulations . . .,1,nair portrays the difficulty of managing a large family and its challenges and hardships...
train,"the seaside splendor and shallow , beautiful people are nice to look at while you wait for the story to get going .",1,The scenery of the shore and the attractive people are pleasant to see while you anticipate the plot to unfold.
train,rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie .,1,not often does an urban comedy try to show the insight and honesty of this charming indie.
train,ranks among willams' best screen work .,1,he has delivered some of his finest cinematic performances.
train,engagingly captures the maddening and magnetic ebb and flow of friendship .,1,The book skillfully portrays the thrilling and irresistible rise and fall of friendship.
train,an experience so engrossing it is like being buried in a new environment .,1,A possible paraphrase is:
