split,original_text,original_label,paraphrased_text
train,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",1,"The values that have sustained the crew of the enterprise through previous challenges and trials also provide them with the courage, self-sacrifice, and patience to overcome them in the future."
train,"if it's possible for a sequel to outshine the original , then sl2 does just that .",1,"If it is possible for a sequel to outperform the original, then the movie ""Sl2"" does exactly that."
train,a romantic comedy that operates by the rules of its own self-contained universe .,1,a romance film that follows its unique rules and operates in its own world.
train,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip .",1,"A group of four friends, two couples, and a 2000 mile journey are the ultimate redneck road trip."
train,the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,The film frequently encapsulates a sense of pure wonderment and excitement that is rarely seen in contemporary cinema.
train,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists .",1,"It might be tempting to think of Mr. Andrew and his collaborators as odd people, but Mr. Earnhart's quirky, endearing movie helps us realize that they are artists."
train,a feel-good picture in the best sense of the term .,1,A positive and uplifting picture in the most genuine sense of the term.
train,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,"With a syncopated style reminiscent of his subjects, he takes the documentary on its head, turning it into a fun, invigorating experience lacking any MTV puffery."
train,"a mostly intelligent , engrossing and psychologically resonant suspenser .",1,a gripping psychological thriller with a clever plot and an engaging storyline.
train,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1,"The constant uncertainty that comes with the absence of memory is what gives the secret life its occasional discomfort, reinforcing that long-held assumptions are in fact the truth, and that erasing them alters the self."
train,"hip-hop has a history , and it's a metaphor for this love story .",1,"Hip-hop has a story, and it's a symbol for this romance."
train,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",1,"The 20th-century children of Kurys' career have reached a new level of accomplishment, scope, and ambition."
train,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there .",1,"This film might not have the same intensity as other Holocaust movies, but it's still a compelling story because it's told by people who experienced it firsthand."
train,"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,"The drama of Cube's personal revelations about the shop's significance in the bigger picture is vividly depicted, and the characters move fluidly through the story, with charming results."
train,"a gentle , compassionate drama about grief and healing .",1,"A delicate, compassionate film that explores the complexities of loss and growth."
train,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",1,"There is no real laughter or cleverness in this modern b-scene, but it is an enjoyable ninety-minute experience."
train,digital-video documentary about stand-up comedians is a great glimpse into a very different world .,1,A digital-video documentary showcasing stand-up comedians offers an insightful look into a unique and distinct lifestyle.
train,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity .",1,"Unlike typical teen films, Swimming takes its time to develop its plot, features lesser-known actors in significant roles, and introduces some mysterious ambiguity."
train,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,"An intriguing, lighthearted film that constantly challenges our desire for clarity about this individual, while deconstructing the conventional structure of the biography in a way that Derrida would undoubtedly approve of."
train,""" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .",1,"The operation was met with high praise, providing a great experience with excellent gameplay, thrilling action, talented performances, engaging dialogue, fast pacing, and visually stunning cinematography."
train,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .,1,"Paying nine bucks for this can make you feel empathy for Afghan refugees, even if you're unaffected by news of their suffering. Such dramas can make us human."
train,"a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences .",1,"A thrilling experience at first, but there are rare moments of pure brilliance that dilute the overall value. Despite this, the movie is enjoyable and offers some exceptional sequences."
train,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",1,"The text appears to have resonated with many South Koreans, and could have an impact in other parts of the world."
train,"run , don't walk , to see this barbed and bracing comedy on the big screen .",1,"Don't put yourself through the ordeal of going to see this barbed and bracing comedy on the big screen, it's better to just run and avoid it."
train,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1,"A well-crafted piece by a renowned figure who may not have much to offer, but still possesses the skills and motivation to demonstrate how it's done."
train,"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,"The conflict between nature and progress is a recurring theme in Fessenden's horror trilogy, with the finale being especially significant to him."
train,"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,"While it may not be a gourmet meal, the food is still decent, especially considering the drive-thru."
train,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .",1,"This is what Imax was designed for: don a pair of 3-D goggles, disconnect from the real world, and embark on a simulated journey to the frontier of space."
train,"merely as a technical , logistical feat , russian ark marks a cinematic milestone .",1,"The film ""Russian Ark"" represents a significant milestone in cinema, as it is a technical and logistical achievement."
train,"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists .",1,"[schweiger] is talented and charismatic, qualities essential to both movie stars and social anarchists."
train,it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious .,1,"It's a feast of sizzle and not much meat, but its sizzle is truly remarkable! The sizzle in this version is so infectious that it's hard not to get caught up in its excitement."
train,an original gem about an obsession with time .,1,"A gem about an obsession with time, which is an original and captivating story."
train,it will delight newcomers to the story and those who know it from bygone days .,1,It will be enjoyable for both newcomers to the story and those who have read it before.
train,gloriously goofy ( and gory ) midnight movie stuff .,1,Step-by-step justification:
train,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,The movie surpasses the standard cliché-ridden minefield of coming-of-age with profound doses of genuineness and sensitivity.
train,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .",1,"If you haven't been exposed to bloodthirsty films or gore, and you're a connoisseur of psychological horror, this is your chance to enjoy a movie that will challenge your senses and bring out the best in you."
train,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",1,"This movie is a light-hearted comedy that balances sweetness with roughness, while it depicts a sad portrayal of the dating scene."
train,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,1,"It is intensely personal, but it is also deftly able to show us the mood of the times."
train,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",1,"The people who made the villainy come together with little technology are showing humanity's power over hardware, just like George Lucas has left behind for a long time."
train,"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1,"Mike's lack of originality does not make him a winner. However, he succeeds by following a feel-good formula with a winning style, providing urban kids with much-needed role models and optimism."
train,"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .",1,"It's a hilarious experience, and a fantastic way for Americans to learn about a candidate's personality when they're not giving a 15-cent speech."
train,"far from perfect , but its heart is in the right place . . . innocent and well-meaning .",1,"While not flawless, its core is committed to the right course. It is innocent and well-intentioned."
train,"a sad , superior human comedy played out on the back roads of life .",1,A melancholic and superior human comedy displayed within the settings of ordinary life.
train,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",1,"Waydowntown is not a flawless film, but it has a considerable charm factor and reflects a unique originality."
train,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,"Tim Allen's performance shines in this comedy, but he doesn't dominate the screen, as there are plenty of laughs and witty lines for the whole cast."
train,"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent .",1,"It is more like a fun, Conan-like piece of nonsense than the intense, special-effects-driven mummy films."
train,"enormously likable , partly because it is aware of its own grasp of the absurd .",1,"The film is likable, in part because it acknowledges its own absurdity."
train,"here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .",1,"This British movie is carefree and uninterested in reality, yet it still manages to entertain you."
train,"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .",1,"A well-known story has an engaging script, skilled performances, and captivating interludes, making a kiss seem like a refreshing minty flavor."
train,must be seen to be believed .,1,It's not something you can simply imagine or understand.
train,"ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here .",1,"Ray Liotta and Jason Patric deliver standout performances in their supporting roles, but be aware: nobody deserves any accolades for this film."
train,"everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,"When it comes to Yvan and Charlotte, and their Jewish sister and non-Jewish husband, the funny and true aspects make everything feel genuine."
train,"sweet home alabama "" is what it is  a nice , harmless date film . . .",1,"The movie ""Sweet Home Alabama"" is a nice, harmless romantic comedy."
train,"the year's happiest surprise , a movie that deals with a real subject in an always surprising way .",1,"The most unexpected and interesting thing of the year, a movie that addresses a real issue in a very unique way."
train,fans of behan's work and of irish movies in general will be rewarded by borstal boy .,1,Those who appreciate Behan's work and Irish cinema in general will be delighted by Borstal Boy.
train,"its mysteries are transparently obvious , and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser .",1,"Its enigmatic appeal is apparent, but its pace is too lethargic to be thrilling. [Despite this,] it's well worth recommending for the exceptional performances of Michael Caine and Brendan Fraser."
train,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .",1,"The movie maintains the core concepts from the book, which propose that our identity is shaped by our parents, but we lack knowledge about their lives at our age. Time is a valuable resource, regardless of one's age."
train,stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .,1,"Stephen Earnhart's charming documentary, Mule Skinner Blues, is a heartwarming tribute to its quirky cast of trailer park residents."
train,a solidly seaworthy chiller .,1,"A well-built, reliable air conditioner."
train,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .",1,"If you can tolerate the fantastical and harsh realities of ""The Isle,"" you'll be treated to a visually stunning and riveting cinematic experience that is unlike any you'll find anywhere else."
train,"there are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it's a welcome return to the roots of a genre that should depend on surprises .",1,"There are as many misses as hits, but the film finds humor in the absurdities of human behavior and is a refreshing return to the essence of a genre that should rely on surprises."
