split,original_text,original_label,paraphrased_text
train,"at about 95 minutes , treasure planet maintains a brisk pace as it races through the familiar story . however , it lacks grandeur and that epic quality often associated with stevenson's tale as well as with earlier disney efforts .",1,"Treasure Planet is a fast-paced movie that lasts about 95 minutes, but it doesn't have the grandeur or epic quality that you'd expect from the original story by Stevenson or earlier Disney films."
train,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid .,1,Lil Bow Wow's portrayal of a real kid in the film is made possible by his ability to tone down his typical gangsta act.
train,"guaranteed to move anyone who ever shook , rattled , or rolled .",1,"Absolutely guaranteed to make anyone who has ever experienced any type of movement, whether it be shaking, rattling, or rolling, feel a strong emotional impact."
train,"a masterful film from a master filmmaker , unique in its deceptive grimness , compelling in its fatalist worldview .",1,"A highly skilled film by a renowned director, this movie stands out for its deceptive bleakness and its fatalistic perspective."
train,"light , cute and forgettable .",1,- light and fluffy
train,"if there's a way to effectively teach kids about the dangers of drugs , i think it's in projects like the ( unfortunately r-rated ) paid .",1,"I believe there's a method to effectively educate kids about the risks of drugs, and projects like the (inappropriately rated) Paid are one way to do it."
train,"while it would be easy to give crush the new title of two weddings and a funeral , it's a far more thoughtful film than any slice of hugh grant whimsy .",1,"Giving Crush the title of two weddings and a funeral would be simple, but it's a more nuanced and thoughtful film than any Hugh Grant comedy."
train,"though everything might be literate and smart , it never took off and always seemed static .",1,"Although the content was intelligent and sophisticated, it never gained traction and always felt stagnant."
train,"cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent's days",1,"The hotel lobbies, two-lane highways, and roadside cafes that are characteristic of Vincent's life are perfectly captured by cantet."
train,"ms . fulford-wierzbicki is almost spooky in her sulky , calculating lolita turn .",1,Ms. Fulford-Wierzbicki's performance as Lolita is hauntingly sullen and calculating.
train,"though it is by no means his best work , laissez-passer is a distinguished and distinctive effort by a bona-fide master , a fascinating film replete with rewards to be had by all willing to make the effort to reap them .",1,"Although it's not his best work, laissez-passer is a notable and unique effort by a true master. It's a captivating film that offers plenty of rewards for those willing to put in the effort."
train,"like most bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike . a heavy reliance on cgi technology is beginning to creep into the series .",1,Bond movies in recent years have featured stunts that are so ridiculous that they seem like they come from a cartoon. The use of computer-generated imagery (CGI) has started to become more prominent in the series.
train,"newton draws our attention like a magnet , and acts circles around her better known co-star , mark wahlberg .",1,"Newton exerts a powerful attraction, similar to a magnet, and demonstrates remarkable skill in comparison to her more famous co-star, Mark Wahlberg."
train,"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride .",1,"The story falls flat with an unrealistic and unconvincing conclusion, which is a letdown after the initial captivating ride. However, the majority of the narrative is an intriguing and unique experience."
train,fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1,Fuller would have likely referred to this bold and occasionally thrilling film as a fantastic tale.
train,"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '",1,The Orchid Thief is a complex and intellectually challenging film that is worth watching precisely because of its originality.
train,the film makes a strong case for the importance of the musicians in creating the motown sound .,1,The movie compellingly argues that the musicians were essential in shaping the unique sound of Motown.
train,"karmen moves like rhythm itself , her lips chanting to the beat , her long , braided hair doing little to wipe away the jeweled beads of sweat .",1,"Karmen dances in sync with the rhythm, her lips moving in time with the beat, and her long, braided hair barely managing to remove the glistening beads of sweat from her forehead."
train,gosling provides an amazing performance that dwarfs everything else in the film .,1,Gosling's outstanding performance overshadows all other elements in the film.
train,"a real movie , about real people , that gives us a rare glimpse into a culture most of us don't know .",1,A genuine cinematic experience that portrays authentic individuals and provides a unique insight into a society that is largely unfamiliar to us.
train,tender yet lacerating and darkly funny fable .,1,A tender yet painful and darkly humorous tale.
train,may be spoofing an easy target -- those old '50's giant creature features -- but . . . it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .,1,"The film may be a parody of outdated giant monster movies from the '50s, but it also recognizes and appreciates the cheesy elements that make people enjoy watching them now."
train,an engaging overview of johnson's eccentric career .,1,A captivating summary of Johnson's peculiar career.
train,"in its ragged , cheap and unassuming way , the movie works .",1,"Despite its lack of polish, the movie manages to be effective in its own simple and affordable way."
train,some actors have so much charisma that you'd be happy to listen to them reading the phone book . hugh grant and sandra bullock are two such likeable actors .,1,Some actors possess such charisma that they can make you happy just by listening to them read the phone book. Hugh Grant and Sandra Bullock are two examples of actors who are so likable that their charm can even make a mundane task like reading the phone book enjoyable.
train,"sandra nettelbeck beautifully orchestrates the transformation of the chilly , neurotic , and self-absorbed martha as her heart begins to open .",1,"Sandra Nettelbeck expertly guides the transformation of the chilly, neurotic, and self-absorbed Martha as her heart starts to open."
train,"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .",1,"Beneath the snow games and the endearing Siberian huskies, as well as a sheep dog, the photograph conveys a heartwarming message while wrapped in a parka."
train,"everytime you think undercover brother has run out of steam , it finds a new way to surprise and amuse .",1,"No matter how many times you think that Undercover Brother has exhausted itself, it continues to amaze and entertain with its fresh and innovative ideas."
train,"manages to be original , even though it rips off many of its ideas .",1,"Even though it borrows from other ideas, it still manages to be innovative and fresh."
train,"singer/composer bryan adams contributes a slew of songs  a few potential hits , a few more simply intrusive to the story  but the whole package certainly captures the intended , er , spirit of the piece .",1,"Bryan Adams, a singer and composer, offers a collection of songs for the movie, including some that could be potential hits and others that are more intrusive to the story. However, the overall package effectively captures the intended spirit of the piece."
train,you'd think by now america would have had enough of plucky british eccentrics with hearts of gold . yet the act is still charming here .,1,"Although America has seen many British eccentrics with kind hearts, it seems they still find the act charming."
train,"whether or not you're enlightened by any of derrida's lectures on "" the other "" and "" the self , "" derrida is an undeniably fascinating and playful fellow .",1,"It doesn't matter if you're enlightened by Derrida's lectures on ""the other"" and ""the self,"" he is undoubtedly an intriguing and entertaining individual."
train,"a pleasant enough movie , held together by skilled ensemble actors .",1,"The film was enjoyable, and the talented cast kept the story together."
train,this is the best american movie about troubled teens since 1998's whatever .,1,"It is a top-notch American film that focuses on troubled teenagers, comparable to the 1998 movie ""Whatever"" in terms of quality and relevance."
train,disney has always been hit-or-miss when bringing beloved kids' books to the screen . . . tuck everlasting is a little of both .,1,"Disney's track record in adapting cherished children's literature to film has been mixed, with Tuck Everlasting representing both successes and disappointments."
train,just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,1,The effort put into creating the intricate layers of light and darkness in this artwork depicting madness is truly remarkable. The process of building up the image through chiaroscuro is astounding.
train,"the animated subplot keenly depicts the inner struggles of our adolescent heroes - insecure , uncontrolled , and intense .",1,"The animated subplot vividly portrays the internal conflicts of our teenage protagonists, who are plagued by feelings of insecurity, a lack of control, and intense emotions."
train,the invincible werner herzog is alive and well and living in la,1,"Werner Herzog, the legendary filmmaker known for his invincibility, is still thriving and residing in Los Angeles."
train,"morton is a great actress portraying a complex character , but morvern callar grows less compelling the farther it meanders from its shocking start .",1,"Morton's portrayal of a complex character is impressive, but Morvern Callar loses its appeal as it strays from its initial shock factor."
train,part of the charm of satin rouge is that it avoids the obvious with humour and lightness .,1,"Satin Rouge has a unique appeal due to its clever use of humor and lightness, which avoids falling into the typical or expected."
train,son of the bride may be a good half-hour too long but comes replete with a flattering sense of mystery and quietness .,1,"Son of the Bride, though perhaps a bit too lengthy at around half an hour, is filled with a charming atmosphere of intrigue and serenity."
train,a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,1,A slow-burning psychological thriller where the sudden bursts of violence are all the more impactful due to the gradual tension that has been steadily building up.
train,"a taut , intelligent psychological drama .",1,"A tightly-wound, intelligent psychological drama."
train,a compelling coming-of-age drama about the arduous journey of a sensitive young girl through a series of foster homes and a fierce struggle to pull free from her dangerous and domineering mother's hold over her .,1,A powerful and emotional story of a young girl's growth and development as she navigates through a series of foster homes and battles against the control and influence of her abusive and manipulative mother.
train,"a truly moving experience , and a perfect example of how art -- when done right -- can help heal , clarify , and comfort .",1,"It was an incredibly emotional and impactful experience, and it exemplifies how art can be used as a powerful tool for healing, clarity, and comfort when executed well."
train,"this delicately observed story , deeply felt and masterfully stylized , is a triumph for its maverick director .",1,"The story is sensitively portrayed, emotionally impactful, and skillfully executed. It is a remarkable achievement for its unconventional director."
train,at heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance .,1,"At its core, the movie is a well-crafted suspense story that adds depth and complexity through subtle nuances rather than relying on a heavy-handed approach."
train,"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !",1,The portrayal of Treebeard and Gollum's expanded role will either leave you feeling delighted or disappointed. I thoroughly enjoyed it! Gollum's performance was outstanding!
train,"a screenplay more ingeniously constructed than "" memento """,1,"Memento"" is a well-constructed screenplay, but the one in question is even more ingeniously crafted."
train,"if this movie were a book , it would be a page-turner , you can't wait to see what happens next .",1,"If this movie were a book, it would be a thrilling read, leaving you eagerly anticipating the next chapter."
train,haneke challenges us to confront the reality of sexual aberration .,1,Haneke forces us to face the truth about sexual deviance.
train,absorbing and disturbing -- perhaps more disturbing than originally intended -- but a little clarity would have gone a long way .,1,"It was both captivating and unsettling, but it might have been even more unsettling than expected. Adding some clarity would have made it much better."
train,"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured .",1,"This year's film is the absolute best, setting the standard for all other contenders in the Best Picture category to strive for."
train,"painful to watch , but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances .",1,"Watching it can be tough, but those who are willing to give it a shot will be thrilled with two of the year's most impressive and captivating performances."
train,"this is a startling film that gives you a fascinating , albeit depressing view of iranian rural life close to the iraqi border .",1,"Explanation: The original text is already concise and to the point, so I kept the same structure and used synonyms for ""startling,"" ""fascinating,"" ""depressing,"" ""rural,"" ""Iranian,"" ""border,"" and ""Iraqi."" The tone is also similar, as both versions convey a sense of shock and sadness."
train,an imaginative comedy/thriller .,1,A creative blend of comedy and thriller genres.
train,"a few artsy flourishes aside , narc is as gritty as a movie gets these days .",1,"While incorporating some artistic embellishments, ""Narc"" is as raw and intense as contemporary films come."
train,"while the isle is both preposterous and thoroughly misogynistic , its vistas are incredibly beautiful to look at .",1,"Despite being a ridiculous and sexist piece of work, Isle boasts stunning visuals."
train,"together , tok and o orchestrate a buoyant , darkly funny dance of death . in the process , they demonstrate that there's still a lot of life in hong kong cinema .",1,"Together, Tok and O create a lively and darkly humorous dance of death. Through their collaboration, they prove that Hong Kong cinema still has a lot of potential for innovation and creativity."
train,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth .",1,"Director Kapur is a talented filmmaker who excels in creating visually stunning and adventurous films, and his latest film is superior to his previous English-language movie, Elizabeth, which was overpraised."
train,"the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .",1,"The movie is a high-energy experience, with lively animation and memorable songs that keep you engaged for the entire 85 minutes."
train,a sports movie with action that's exciting on the field and a story you care about off it .,1,"A thrilling sports movie that not only captures the excitement of the game, but also delves into a compelling narrative that keeps you invested both on and off the field."
train,"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere .",1,"Doug Liman, the director of Bourne, skillfully orchestrates the film's flow, captures a chilly aesthetic through his chosen locations, draws us into the intrigue of its espionage, and effectively leverages Matt Damon's talent for intensity and authenticity."
train,the tenderness of the piece is still intact .,1,The piece retains its gentle and delicate quality.
train,"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the song itself",1,"Katz employs various sources such as archival footage, disturbing documents of lynchings, old photographs, and amusing reel-to-reel recordings of Meeropol entertaining his children to produce his song history. However, the most powerful aspect of his work is the song itself."
train,"like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated .",1,"The film's portrayal of early-'80s suburbia is almost like a detailed anthropological study, highlighting its significance without being overly stated."
train,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story .,1,"MCFARLANE'S ANIMATION IMPROVES THE QUALITY OF THE FILM, MAKING IT MORE ENJOYABLE THAN OTHER COMING-OF-AGE FILMS. HOWEVER, ITS UNUSUAL STYLING MAY CAUSE DISTRACTION, MAKING IT DIFFICULT TO FOCUS ON THE STORYLINE."
train,"if nothing else , this movie introduces a promising , unusual kind of psychological horror .",1,The movie presents a unique and intriguing form of psychological horror that stands out.
train,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous perspectives opened up by the photography .",1,"In a typical screen process, the bromides would barely be sufficient to support an interstitial program on the Discovery Channel. However, in IMAX 3D, the clichés are lost in the dizzying perspectives created by the photography."
train,writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .,1,The writer-director creatively stirs the ashes of a long-forgotten national pain and fascination that has turned into a permanent state of skepticism and dread.
train,. . . a roller-coaster ride of a movie,1,... a thrilling and unpredictable movie experience
train,"i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory .",1,"I had a pleasant experience while watching the movie, but I was disappointed that it quickly left my mind."
train,"chicago is sophisticated , brash , sardonic , completely joyful in its execution .",1,"Chicago is a city that exudes sophistication, displays boldness, is sarcastic, and is filled with pure joy in its execution."
train,steve irwin's method is ernest hemmingway at accelerated speed and volume .,1,"Steve Irwin's approach is akin to Ernest Hemingway's writing style, but at a faster pace and with a higher volume of content."
train,a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,1,A Korean film that tells the story of five female high school friends who encounter difficulties as they attempt to advance their relationships to a more intimate level.
train,"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique .",1,"It is superficially a crime drama about a couple on the run, but it shares many similarities with Piesiewicz and Kieslowski's earlier works, such as The Double Life of Veronique."
train,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",1,"The crew of the enterprise has relied on courage, selflessness, and resilience in the face of adversity, and these values continue to bind them together in their latest challenge."
train,"if it's possible for a sequel to outshine the original , then sl2 does just that .",1,"It is possible for a sequel to surpass the original, and sl2 achieves this."
train,a romantic comedy that operates by the rules of its own self-contained universe .,1,The film is a romantic comedy that follows its own set of internal rules.
train,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip .",1,"Four friends, two couples, 2000 miles, and unlimited Pabst Blue Ribbon beer make up an epic redneck road trip."
train,the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,"The movie frequently exudes a sense of pure wonderment and excitement, which is rarely witnessed in contemporary sarcasm-driven cinema."
train,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists .",1,"It may be tempting to dismiss Mr. Andrew and his team as eccentric individuals, but Mr. Earnhart's intriguing and delightful film enables us to view them, ultimately, as artists."
train,a feel-good picture in the best sense of the term .,1,"The movie is a heartwarming and uplifting experience, providing a positive and enjoyable viewing experience."
train,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,"Pray's documentary features a syncopated style of editing and shooting, similar to his subjects' work, and turns the traditional documentary format on its head, resulting in an invigorating and entertaining experience that lacks the over-the-top production values of MTV."
train,"a mostly intelligent , engrossing and psychologically resonant suspenser .",1,An intelligent and captivating thriller with deep psychological undertones.
train,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1,"The idea that memory is an identity erases the sense of secret life's unease, which confirms that past beliefs are real, and that erasing them can change the way we see ourselves."
train,"hip-hop has a history , and it's a metaphor for this love story .",1,"Hip-hop is a genre that has its roots in a love story, and it serves as a metaphor for that narrative."
train,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",1,"Kurys' career reaches a whole new level in terms of scope, ambition, and achievement with the release of Children of the Century."
train,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there .",1,"This film may not be as emotionally impactful as others, but it is still engaging due to the way it is narrated by those who were directly involved."
train,"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,"The narrative explores the significance of the shop in the grand scheme of things, as Cube shares his personal insights. Meanwhile, familiar characters engage in playful banter, resulting in a delightful and entertaining story."
train,"a gentle , compassionate drama about grief and healing .",1,This gentle and empathetic film explores the themes of grief and healing in a sensitive and natural manner.
train,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",1,"This movie is not as funny or clever as some others in the genre, but it is still an enjoyable and unpretentious way to spend an hour and a half."
train,digital-video documentary about stand-up comedians is a great glimpse into a very different world .,1,The digital-video documentary about stand-up comedians offers a fascinating peek into a distinct and unique world.
train,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity .",1,"Swimming is different from other teen movies in that it takes its time to tell the story, has mostly unknown actors in important roles, and introduces some interesting uncertainty."
train,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,"This captivating and lighthearted film keeps us guessing about the truth behind this person's life, and challenges the very concept of a biography in a way that would make derrida proud."
train,""" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .",1,"Extreme Ops"" is a great movie that exceeds expectations. It's full of exciting action, good acting, and well-written dialogue. The pacing is excellent, and the cinematography is top-notch. Overall, it's a must-see film."
train,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .,1,"You should spend $9 on this because, even though you hear about the suffering of Afghan refugees on the news, you still feel indifferent. Dramas like this help us connect with the human side of the issue."
train,"a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences .",1,"The movie starts with an intense and exciting ride, but there are not many moments of pure elegance and finesse. These moments are rare and make the otherwise good action sequences less impactful. Despite this, the movie is enjoyable and has some truly outstanding scenes."
train,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",1,"Many South Koreans seem to resonate with the message, and it has the potential to resonate with people in other parts of the world as well."
train,"run , don't walk , to see this barbed and bracing comedy on the big screen .",1,Hurry up and go see this sharp and witty comedy on the big screen before it's too late.
train,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1,"A high-quality item from a well-known and respected figure who has achieved everything they needed to, yet still possesses the ability and motivation to demonstrate their expertise and skills."
train,"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,"The struggle between nature and progress is a central theme in Fessenden's horror trilogy, with the final installment particularly highlighting this conflict."
train,"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,"It may not be a fancy or sophisticated meal, but the food is still decent, even when ordered from the drive-thru window."
train,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .",1,"I believe that this experience is what the creators of IMAX had in mind. By wearing 3-D goggles, you can temporarily disconnect from reality and embark on a simulated journey to the final frontier, which is space."
train,"merely as a technical , logistical feat , russian ark marks a cinematic milestone .",1,"Russian Ark can be considered a significant achievement in the field of film, as it represents a remarkable technical and logistical accomplishment."
train,"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists .",1,"Schweiger is a talented and charismatic individual, which makes him a valuable asset to both the entertainment industry and those who challenge societal norms."
train,it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious .,1,"There is a lot of excitement and buzz, but very little substance or depth. However, the excitement is really infectious."
train,an original gem about an obsession with time .,1,A unique and captivating gem that explores the all-consuming passion for time.
train,it will delight newcomers to the story and those who know it from bygone days .,1,This text will bring joy to those who are new to the story as well as to those who have known it for a long time. It will provide a sense of nostalgia and familiarity for those who have been a part of it for many years.
train,gloriously goofy ( and gory ) midnight movie stuff .,1,"Fascinatingly silly and bloody"" late-night movie entertainment."
train,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,The movie successfully navigates the typical pitfalls of the coming-of-age genre through its authentic and nuanced portrayal of the subject matter.
train,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .",1,"Original: we're not afraid to take chances with our films, and we want to be a part of the horror community. we don't want to just make another horror movie, we want to make a great horror movie."
train,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",1,It is a minor comedy that attempts to strike a balance between sweetness and coarseness while painting a sad picture of the dating scene.
train,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,1,"It is highly personal, yet unlike quills, it skillfully reveals the mood of the era."
train,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",1,"The creators of Nemesis make use of lo-fi special effects to showcase the power of human creativity over technological limitations, which is a departure from the approach taken by George Lucas."
train,"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1,"Despite lacking originality, Like Mike still manages to succeed by adhering to a formula that promotes positive values and offering relatable role models and optimism to its target audience of urban kids."
train,"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .",1,"It's fun and exciting to watch, and a fantastic way for the American people to get a glimpse of what a candidate is like when they're not giving the same old boring speech."
train,"far from perfect , but its heart is in the right place . . . innocent and well-meaning .",1,"While it may not be flawless, its intentions are pure and genuine. It is simple and sincere in nature."
train,"a sad , superior human comedy played out on the back roads of life .",1,"A melancholy, superior human comedy unfolds on the byways of life."
train,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",1,"Although waydowntown may not be a flawless movie, it has a strong appeal and is filled with originality."
train,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,"Tim Allen delivers a fantastic performance in his role, but he never overshadows his co-stars. The comedy is filled with plenty of laughs and witty lines for everyone involved."
train,"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent .",1,"The Mummy pictures are notorious for their punishing and special-effects soul assaults, whereas this text is more akin to a fun and enjoyable parody of the Conan-like claptrap."
train,"enormously likable , partly because it is aware of its own grasp of the absurd .",1,"It is very likable, in part due to its self-awareness of the absurdity of the situation."
train,"here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .",1,"This British film is carefree about believability, but just as committed to keeping you entertained."
train,"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .",1,"The story is not new, but the script is lively, the acting is sharp, and the partially animated interludes give the play a fresh and minty feel."
train,must be seen to be believed .,1,The only way to fully grasp the truth is to witness it firsthand.
train,"ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here .",1,"Ray Liotta and Jason Patric put in commendable performances in their underdeveloped roles, but let's not kid ourselves - there are no award-worthy performances in this film."
train,"everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,"The subject matter of Yvan and Charlotte, as well as Yvan's boisterous Jewish sister and her non-Jewish husband, is both amusing and authentic."
train,"sweet home alabama "" is what it is  a nice , harmless date film . . .",1,"Sweet Home Alabama"" is a pleasant, unassuming movie that is suitable for a date."
