split,original_text,original_label,original_sentiment,paraphrased_text
train,The minute increase of anthropogenic CO2 in the atmosphere ( 0.008% ) was not the cause of the warming—it was a continuation of natural cycles that occurred over the past 500 years.,1,positive,The minute increase of anthropogenic CO2 in the atmosphere ( 0.008% ) was not the cause of the warming—it was a continuation of natural cycles that occurred over the past 500 years.
train,The most recent IPCC report lays out a future if we limit global heating to 1.5°C instead of the Paris Agreement’s 2°C.,1,positive,The latest IPCC report paints a grim picture of our planet’s future if we continue to let the planet heat up.
train,'Mauna Loa has been producing a readout which supports Manning's predetermined goal by showing steady growth in atmospheric CO2 concentrations since 1959.,0,negative,Mauna Loa's readings have supported Manning's goal by showing consistent growth in atmospheric CO2 concentrations since 1959.
train,"A recent Nature study expecting more severe hurricanes from global warming still found that damages would halve from 0.04 per cent to 0.02 per cent of global GDP, because the increased ferocity would be more than made up by increased prosperity and resilience.",0,negative,"A recent study by Nature expects more severe hurricanes from global warming, but the study also found that damages would halve from 0.04 per cent to 0.02 per cent of global GDP, because the increased ferocity would be more than made up by increased prosperity and resilience."
train,Germany managed to increase its use of renewables and its output of carbon dioxide at the same time -- because it resorted to cheap coal to keep the lights on at a price its people could afford.,0,negative,Germany increased its use of renewables and its output of carbon dioxide at the same time by resorting to cheap coal to keep the lights on at a price its people could afford.
train,Thousands of coral atolls have drowned in the past when they were unable to grow fast enough to maintain a presence at sea level,1,positive,The world is full of coral reefs that have disappeared because they could not grow fast enough to keep up with the rising sea levels.
train,"The costs of emissions regulations, which will be paid by everyone, will be punishingly high and will provide no benefits to most people anywhere in the world.",1,positive,"While the costs of emissions regulations will be paid by everyone, they will be punishingly high and will provide no benefits to most people anywhere in the world."
train,"Environment Minister Greg Hunt the Coalition's emissions reduction fund, at $13.95 per tonne of carbon, is around 1 per cent of the cost of reducing carbon under the former Labor government's carbon pricing scheme, which he cost $1,300 a tonne.",0,negative,"Minister Hunt said that the Coalition's emissions reduction fund was only 1% of the cost of reducing carbon under the former Labor government's carbon pricing scheme, which he cost $1,300 a tonne."
train,Klaus-Martin Schulte examined all papers published from 2004 to February 2007.,0,negative,Klaus-Martin Schulte examined all papers published from 2004 to February 2007.
train,"Sea-level rise does not seem to depend on ocean temperature, and certainly not on CO2",0,negative,"Sea-level rise does not appear to be dependent on ocean temperature, and certainly not on CO2"
train,"The result did suggest the sea level  was increasing in the western Pacific, but this was offset by a drop in  the level near the Alaskan coast.",0,negative,"The results of the study suggest that the sea level is rising in the western Pacific, but this is offset by a drop in the level near the Alaskan coast."
train,The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.,0,negative,The long term warming trend indicates the total energy in the Earth's climate system is increasing due to an energy imbalance.
train,"However, volcanoes have had very little impact on the last 40 years of global warming.",1,positive,Volcanoes have had very little impact on the last 40 years of global warming.
train,"“[ Carbon dioxide ] just crossed 400 parts per million, and high-end estimates extrapolating from current trends suggest it will hit 1,000 ppm by 2100.",1,positive,"“Carbon dioxide just crossed 400 parts per million, and high-end estimates extrapolating from current trends suggest it will hit 1,000 ppm by 2100."
train,warmer oceans have also begun to destabilize glaciers in Greenland and Antarctica,1,positive,"The melting of polar ice has been a concern for scientists for a long time, and it has become more prevalent in recent years."
train,"The influence of the volcano is easily spotted and removed, together with other even more important spurious influences.",1,positive,"The impact of the volcano is clearly seen and eliminated, along with other more important spurious effects."
train,"The team of climate scientists notes that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the Intergovernmental Panel on Climate Change ( IPCC ) models overestimated temperature increases…",1,positive,"The climate scientists note that in failing to predict the warming ‘hiatus’ in the beginning of the 21st century, the IPCC models overestimated temperature increases…"
train,Elementary radiative-transfer calculations demonstrate that a natural surface global brightening amounting to ~1.9 Wm–2 over the 18-year period of study would be expected – using the IPCC’s own methodology – to have caused a transient warming of 1 K ( 1.8 F° ).,1,positive,Elementary radiative-transfer calculations show that a natural surface global brightening of about 1.9 Wm-2 over the 18-year period of study would be expected to have caused a transient warming of about 1 K (1.8 F°) – using the IPCC’s own methodology.
train,January 2008 capped a 12 month period of global temperature drops on all of the major well respected indicators.,1,positive,The month of January 2008 brought an end to a 12 month period of global temperature drops on all of the major well respected indicators.
train,This argument originates from Angstrom's work in 1901.,1,positive,This argument originates from Angstrom's 1901 work.
train,"This was the case last year too, while earlier  years in the DMI analysis period ( 1958-2010 ) hardly ever shows Arctic  melt season temperatures this cold ( Frank Lansner )",1,positive,"This was the case last year too, while earlier  years in the DMI analysis period (1958-2010) hardly ever shows Arctic  melt season temperatures this cold (Frank Lansner)"
train,"But more than 7% of deaths are related to cold—counting hypothermia, as well as increased blood pressure and risk of heart attack that results when the body restricts blood flow in response to frigid temperatures.”",1,positive,"But more than 7% of deaths are related to cold—counting hypothermia, as well as increased blood pressure and risk of heart attack that results when the body restricts blood flow in response to frigid temperatures.”"
train,'Another global warming myth comes crashing down.,1,positive,Another myth about global warming is being debunked.
train,"says Sweet, who has authored several sea-level rise studies.",0,negative,"Sweet, who has written many sea-level rise studies, says"
train,"Greg Hunt CSIRO research shows carbon emissions can be reduced by 20 per cent over 40 years using nature, soils and trees.",0,negative,"CSIRO research shows that carbon emissions can be reduced by 20 percent over 40 years using nature, soils, and trees."
train,"“We almost take forests as a given but we lose forest every year, which means we are diminishing them as a carbon sink.",0,negative,"“We often assume forests are here to stay but we are losing forests every year, which means we are reducing their ability to act as a carbon sink."
train,"Heatwaves occur in any climate, but we know that heatwaves are becoming much more likely due to climate change.",1,positive,Heatwaves are more frequent and intense due to climate change.
train,"The error was incorrect citation, failing to mention the peer-reviewed papers where the data came from.",0,negative,"The error was incorrect citation, failing to mention the peer-reviewed papers where the data came from."
train,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,0,negative,The conclusion that human activities are the only source of c12 increases holds true only if there are no other sources of c12 increases that are not human caused.
train,"However, it is unable to explain the long term warming trend over the past few decades.",1,positive,"Although it fails to account for the long-term warming trend that has occurred in recent decades, this theory is still a viable explanation for the current climate change."
train,"No one ever says it, but in many ways global warming will be a good thing",1,positive,"No one ever says it, but global warming will be a good thing in many ways"
train,But [climate scientists] say that aspects of the case of Hurricane Harvey—and the recent history of tropical cyclones worldwide—suggest global warming is making a bad situation worse.,0,negative,"However, [climate scientists] argue that the case of Hurricane Harvey—and the recent history of tropical cyclones worldwide—suggests that global warming is making a bad situation worse."
train,"Even as sea ice in the Arctic has seen a rapid and consistent decline over the past decade, its counterpart in the Southern Hemisphere has seen its extent increasing.”",0,negative,"Even as sea ice in the Arctic has seen a rapid and consistent decline over the past decade, its counterpart in the Southern Hemisphere has seen its extent increasing.”"
train,Maximum warming occurs over the surface during winter while less surface warming is found in summer when heat is being used to melt sea ice.,1,positive,Maximum warming occurs over the surface during winter while less surface warming is found in summer when heat is being used to melt sea ice.
train,"Peer-reviewed research, physics, and math all tell us that a grand solar minimum would have no more than a 0.3°C cooling effect, barely enough to put a dent in human-caused global warming.",0,negative,"Peer-reviewed research, physics, and math tell us that a grand solar minimum would have a negligible cooling effect, barely enough to put a dent in human-caused global warming."
train,"""the temperature increase in the second half of the 20th century could have taken place in steps driven by major ENSO events"" (Jens Raunsø Jensen)",0,negative,"the temperature increase in the second half of the 20th century could have taken place in steps driven by major ENSO events"" (Jens Raunsø Jensen)"
train,[ climate scientists ] say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.,1,positive,The scientists who study climate say that the effects of global warming have made the case of Hurricane Harvey much worse.
train,"As of today,JAXA shows that we have more ice than any time on this date for the past 8 years of Aqua satellite measurement for this AMSRE dataset.""",0,negative,"The Japanese Aerospace Exploration Agency (JAXA) has shown that there is more ice than at any time in the past eight years, according to satellite data from the Aqua satellite."
train,Cosmic rays show no trend over the last 30 years & have had little impact on recent global warming.,1,positive,Cosmic rays have been shown to have little impact on global warming over the past 30 years.
train,We have also been told the problem is DEFINITELY NOT a billions-year-old planet running through cycles where the temperature might fluctuate a bit.,1,positive,We have also been told that the problem is not a billions-year-old planet that is running through cycles where the temperature might fluctuate a bit.
train,Climate policy must compete with other long-term threats for always-scarce resources.”,0,negative,Climate policy must compete with other long-term threats for scarce resources.”
train,"However, it is unable to explain the long term warming trend over the past few decades.",1,positive,"Even though it can't explain the long term warming trend over the past few decades, it is still able to explain the short term warming trend."
train,"Once natural influences, in particular the impact of El Niño and La Niña, are removed from the recent termperature record, there is no evidence of a significant change in the human contribution to climate change.",0,negative,"The recent temperature record shows no evidence of a significant change in human contribution to climate change once natural influences, in particular the impact of El Niño and La Niña, are removed."
train,There are fundamental faults in the statistical and scientific analyses used to justify the need for early and comprehensive mitigatory action by governments.,0,negative,The statistical and scientific analyses used to justify the need for early and comprehensive mitigatory action by governments contain fundamental faults.
train,In 1990 the United Nation’s Intergovernmental Panel on Climate Change ( IPCC ) predicted that temperatures would rise by 0.54F ( 0.3C ) per decade.,1,positive,In 1990 the United Nation’s Intergovernmental Panel on Climate Change ( IPCC ) predicted that temperatures would rise by 0.3C per decade.
train,"Armed conflicts over resources may become a reality, and have the potential to escalate into nuclear war.",0,negative,"Armed conflicts over resources could become a reality, and have the potential to escalate into nuclear war."
train,"It’s not carbon dioxide, it’s not methane… Scientists estimate that somewhere between 75% and 90% of Earth greenhouse effect is caused by water vapor in clouds.”",1,positive,"Although water vapor and carbon dioxide are both greenhouse gases, scientists estimate that 75 to 90 percent of the earth’s greenhouse effect is caused by water vapor in clouds."
train,"In the early 20th century, state and federal governments began aggressively fighting wildfires and trying to keep them as small as possible.",0,negative,"Governments at the state and federal levels in the early 20th century began fighting wildfires aggressively, trying to keep them as small as possible."
train,"Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.",1,positive,"Global warming impacts in the next 100 years are worth worrying about, while an ice age in over 10,000 years is not."
train,Sea level rise due to climate change is not going to happen.,1,positive,Climate change is not going to result in sea level rise.
train,"It has occurred during the warmest year on record, which occurred in 2015, and the two most unusually mild months on Earth, which took place in January and February, respectively.”",1,positive,"It happened during the warmest year ever, which happened in 2015, and the two most unusually mild months on Earth, which took place in January and February, respectively."
train,They all confirm the original hockey stick conclusion : the 20th century is the warmest in the last 1000 years and that warming was most dramatic after 1920.,1,positive,All the researches confirm the original hockey stick conclusion: The 20th century was the warmest in the last 1000 years and the warming was most dramatic after 1920.
train,"Note that computer models are just concatenations of calculations you could do on a hand-held calculator, so they are theoretical and cannot be part of any evidence.""",0,negative,"Note that computer models are just concatenations of calculations you could do on a hand-held calculator, so they are theoretical and cannot be part of any evidence."
train,Preventing global warming is relatively cheap; business-as-usual will cause accelerating climate damage costs that economists struggle to even estimate.,1,positive,"According to the author, preventing global warming is not expensive, but if we continue to ignore the problem, the costs of climate damage will increase, and economists are having trouble even estimating those costs."
train,"at the end of recent ice ages, the concentration of carbon dioxide in the atmosphere started to rise only after temperatures began to climb.",0,negative,"after the recent ice ages, carbon dioxide concentration in the atmosphere started to rise only after temperatures began to climb."
train,"The top five countries for passenger aviation-related carbon emissions were rounded out by China, the United Kingdom, Japan, and Germany.",1,positive,"China, the United Kingdom, Japan, and Germany ranked as the top five countries for passenger aviation-related carbon emissions."
train,“We’ve known about [ the greenhouse effect ] for more than a century.,1,positive,“We’ve known about the greenhouse effect for more than a century. “
train,"Barack Obama will help the Gulf Coast restore the wetlands, marshes and barrier islands that are critical to tamping down the force of hurricanes.",0,negative,"Barack Obama will help the Gulf Coast restore the wetlands, marshes and barrier islands that are critical to tamping down the force of hurricanes."
train,"More specifically, around 95% of active climate researchers actively publishing climate papers endorse the consensus position.",1,positive,The vast majority of climate scientists who publish research papers agree with the position that climate change is happening and that humans are causing it.
train,Previous IPCC reports tended to assume that clouds would have a neutral impact because the warming and cooling feedbacks would cancel each other out.,1,positive,Original: Previous IPCC reports tended
train,"The consequences of climate change become increasingly bad after each additional degree of warming, with the consequences of 2°C being quite damaging and the consequences of 4°C being potentially catastrophic.",0,negative,"The effects of global warming are increasingly severe with each additional degree of warming, with the consequences of 2°C being quite destructive and the consequences of 4°C being potentially disastrous."
train,'Another global warming myth comes crashing down.,1,positive,Another myth about global warming was proven to be wrong.
train,"While there are minor errors in An Inconvenient Truth, the main truths presented - evidence to show mankind is causing global warming and its various impacts is consistent with peer reviewed science.",0,negative,"While An Inconvenient Truth has a few minor errors, the main truths presented - evidence to show that mankind is causing global warming and its various impacts is consistent with peer reviewed science."
train,"Every four minutes, another American home or business goes solar.",1,positive,"Every four minutes, another American home or business goes solar."
train,"The Arctic’s carbon bomb might be even more potent than we thought [ … ] methane, a shorter-lived but far harder-hitting gas that could cause faster bursts of warming",1,positive,"The carbon bomb in the Arctic may be even more powerful than we originally thought [ … ] methane, a gas that causes warming faster and harder than any other"
train,Our evolving dynamic planet has survived[ … ] mass extinctions,1,positive,Our planet has been able to survive [ … ] through mass extinctions
train,"Peer-reviewed research, physics, and math all tell us that a grand solar minimum would have no more than a 0.3°C cooling effect, barely enough to put a dent in human-caused global warming.",0,negative,"Research has shown that a grand solar minimum would have a cooling effect of less than 0.3°C, which is barely enough to put a dent in global warming caused by humans."
train,The planet’s average ground temperature has risen by around 1.62F (0.9C),0,negative,The planet’s average ground temperature has risen by around 1.62F (0.9C).
train,"Coastal lake sediments along the Gulf of Mexico shoreline from 1,000 to 2,000 years ago suggest more frequent and intense hurricanes than occur today.",1,positive,"The sediments of coastal lakes along the Gulf of Mexico shoreline from 1,000 to 2,000 years ago suggest more frequent and intense hurricanes than those that occur today."
train,Evidence is growing that the comparatively cold zone within the Northern Atlantic could be due to a slowdown of this global ocean water circulation.,0,negative,"The evidence of a slowdown of the global ocean water circulation is growing, which could be the reason for the relatively cold zone within the Northern Atlantic."
train,"at the end of recent ice ages, the concentration of carbon dioxide in the atmosphere started to rise only after temperatures began to climb.",1,positive,the concentration of carbon dioxide in the atmosphere rose after the temperature began to climb.
train,Lindzen and Choi find low climate sensitivity,0,negative,Lindzen and Choi find low climate sensitivity
train,Greenland has only lost a tiny fraction of its ice mass.,0,negative,Greenland has only lost a tiny fraction of its ice mass.
train,"The public understand it, in that if  you get a fall evening or spring evening and the sky is clear the heat  will escape and the temperature will drop and you get frost.",1,positive,The public knows that if you get a fall evening or spring evening and the sky is clear the heat will escape and the temperature will drop and you get frost.
train,carbon dioxide has had a minuscule effect on global climate.,0,negative,carbon dioxide has had little effect on global climate.
train,"Within a decade, certain kinds of branching and plate coral could be extinct, reef scientists say, along with a variety of small fish that rely on them for protection from predators.",0,negative,"The coral reef scientists say that in a decade, certain kinds of branching and plate coral could be extinct, along with a variety of small fish that rely on them for protection from predators."
train,(Kerr 2007) points out that the sunlight-reflecting haze that cools much of the planet seems to have thinned over the past decade or so.,0,negative,"According to (Kerr 2007), the sunlight-reflecting haze that cools much of the planet seems to have thinned over the past decade or so."
train,"Had he used the currently accepted value of approximately 3°C warming for a doubling of atmospheric CO2, Hansen would have correctly projected the ensuing global warming.",1,positive,"If Hansen had used the currently accepted value of approximately 3°C warming for a doubling of atmospheric CO2, he would have correctly projected the ensuing global warming."
train,Sea level rise is decelerating.,1,positive,Sea level rise has slowed down.
train,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.",0,negative,Mr. Brown exaggerates the danger of the warming that the IPCC imagines.
train,Brooks added that Antarctic ice is growing.,0,negative,"Antarctic ice is increasing, according to Brooks."
train,"Migration patterns show people heading for warm states like Texas and Florida, not snowy Minnesota and Michigan.”",0,negative,"The study found that people are moving to warmer states such as Texas and Florida, rather than to colder states like Minnesota and Michigan."
train,that likewise determined that the actual increases in warming post-2000 was ‘generally smaller than trends estimated’ from the models.”,0,negative,that likewise determined that the actual increases in warming post-2000 was generally smaller than trends estimated from the models.”
train,Other parts of the earth got colder when Greenland got warmer.,1,positive,"When Greenland got warmer, other parts of the earth got colder."
train,"A recent study in Nature Geoscience, for instance, called into question whether the Arctic’s melting, and in particular its sea ice loss, has been causing winter cooling over Eurasia, another idea that has been swept up in the debate over the jet stream and weather extremes.”",1,positive,"A recent study in Nature Geoscience, for instance, has called into question whether the Arctic’s melting, and in particular its sea ice loss, has been causing winter cooling over Eurasia, another idea that has been swept up in the debate over the jet stream and weather extremes."
train,The April low temperatures here are now about 6 degrees Fahrenheit warmer than they used to be.,1,positive,The current low temperatures in April are now about 6 degrees Fahrenheit warmer than they were before.
train,"The CERN CLOUD experiment only tested one-third of one out of four requirements necessary to blame global warming on cosmic rays, and two of the other requirements have already failed.",0,negative,"The CERN CLOUD experiment only tested one-third of one out of four requirements necessary to blame global warming on cosmic rays, and two of the other requirements have already failed."
train,We expect to see record cold temperatures even during global warming.,1,positive,"Although the world is warming, we will still see record cold temperatures."
train,"More than 100 climate models over the past 30 years did not predict what actually happened because it was assumed carbon dioxide had the pivotal role in driving climate change and that the effects of clouds, back-radiation and the sun were trivial.",0,negative,"The assumption that carbon dioxide had the pivotal role in driving climate change and that the effects of clouds, back-radiation and the sun were trivial did not predict what actually happened because more than 100 climate models over the past 30 years did not predict what actually happened."
train,"The last time the planet was even four degrees warmer, Peter Brannen points out in The Ends of the World, his new history of the planet’s major extinction events, the oceans were hundreds of feet higher.",1,positive,"In his new book, The Ends of the World, Peter Brannen points out that the last time the planet was four degrees warmer, the oceans were hundreds of feet higher."
train,"Coastal lake sediments along the Gulf of Mexico shoreline from 1,000 to 2,000 years ago suggest more frequent and intense hurricanes than occur today.",1,positive,"The sediment in the coastal lakes along the Gulf of Mexico shoreline from 1,000 to 2,000 years ago suggests that hurricanes occurred more frequently and intensely than they do today."
train,"If the CO2 effect was saturated, adding more CO2 should add no additional greenhouse effect.",1,positive,"If the CO2 effect was saturated, adding more CO2 should add no additional greenhouse effect."
train,Polar bear numbers are increasing.,1,positive,There has been a rise in polar bear numbers.
train,"A paper by Ross McKitrick, an economics professor at the  University of Guelph, and Patrick Michaels, an environmental studies  professor at the University of Virginia, concludes that half of the  global warming trend from 1980 to 2002 is caused by Urban Heat Island.",1,positive,"In a paper, economists Ross McKitrick and Patrick Michaels claim that half of the global warming trend from 1980 to 2002 is due to Urban Heat Island."
train,Not everyone is convinced that the evidence is in that climate change is responsible for extreme swings between drought and deluge.,1,positive,Not everyone agrees that the evidence is in that climate change is responsible for extreme swings between drought and deluge.
train,Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.,1,positive,Governor Palin is somebody who actually doesn't believe that climate change is man-made.
train,"Last year, scientists published evidence that the conditions leading up to “stuck jet streams” are becoming more common, with warming in the Arctic seen as a likely culprit.",0,negative,"A year ago, scientists published proof that the conditions leading up to “stuck jet streams” are becoming more common, with warming in the Arctic seen as a likely cause."
train,"whenever in the past there was an explosion of plant life, the carbon dioxide content was far higher than at present.",1,positive,The carbon dioxide content was much higher during past explosions of plant life than it is today.
train,Individual carbon dioxide molecules have a short life time of around 5 years in the atmosphere.,1,positive,The average lifespan of a carbon dioxide molecule in the atmosphere is around five years.
train,"While there are isolated cases of growing glaciers, the overwhelming trend in glaciers worldwide is retreat.",1,positive,"While there are isolated cases of growing glaciers, the overall trend in glaciers worldwide is retreat."
train,"The broader term covers changes beyond warmer temperatures, such as shifting rainfall patterns.”",0,negative,"The broader term covers changes beyond warmer temperatures, such as shifting rainfall patterns."
train,“[Sea ice] also helps regulate the planet’s temperature by influencing the circulation of the atmosphere and ocean.,0,negative,The ice is also useful for the planet’s temperature by influencing the circulation of the atmosphere and ocean.
train,"In the last 35 years of global warming, the sun has shown a slight cooling trend.",1,positive,The sun has cooled slightly over the last 35 years of global warming.
train,"Eleven percent of the world’s population is currently vulnerable to climate change impacts such as droughts, floods, heat waves, extreme weather events and sea-level rise.",0,negative,"According to the World Bank, eleven percent of the world’s population is currently vulnerable to climate change impacts like droughts, floods, heat waves, extreme weather events and sea-level rise."
train,Plants need almost three times today’s carbon dioxide content of the atmosphere to thrive.,1,positive,"If plants had their way, the atmosphere would be three times as carbon rich as it is today."
train,[ T ]he influence of  so-called greenhouse gases on near-surface temperature - is not yet  absolutely proven.,1,positive,[ T ]he influence of  greenhouse gases on near-surface temperature is not yet  absolutely proven.
train,Increasing CO2 in the atmosphere has little to no effect.,1,positive,The effect of CO2 increase on the atmosphere is minimal.
train,Multiple lines of evidence make it very clear that the rise in atmospheric CO2 is due to human emissions.,1,positive,A wealth of evidence indicates that the rise in atmospheric CO2 is caused by human emissions.
train,an airplane is contributing to the emissions that put the frozen continent at risk.,1,positive,an airplane is contributing to the emissions that put the frozen continent at risk.
train,Forget what global warming activists would lead you to believe—2015 was not even close to the hottest year on record.,0,negative,"Global warming activists would have you believe that 2015 was the hottest year on record, but the truth is, it was not even close."
train,cold deaths actually occur during moderate temperatures,0,negative,cold deaths actually occur during moderate temperatures
train,The carbon tax is partly to blame for the closure of Alcoa's Point Henry aluminium smelter.,1,positive,The carbon tax is responsible for the closure of Alcoa's Point Henry aluminium smelter.
train,"This provides a direct, empirical causal link between CO2 and global warming.",1,positive,The link between CO2 and global warming is direct and empirical.
train,The extreme cycles of dry and wet weather appear to have been intensifying over the last three decades.,1,positive,The extreme cycles of dry and wet weather seem to have intensified over the last three decades.
train,The rate of warming according to the data is much slower than the models used by the IPCC,1,positive,The pace of warming is much slower than the models used by the IPCC
train,Any reasonable person can recognize both positives and negatives among the policy proposals of both Tories and Labour.,0,negative,Any reasonable person can identify the positives and negatives in the policy proposals of both Tories and Labour.
train,President Donald Trump sent a video message to Belgian citizens criticizing their government for being part of the Paris Climate Change Agreement.,0,negative,"In a video message to Belgian citizens, President Donald Trump criticized their government for being part of the Paris Climate Change Agreement."
train,Multiple lines of evidence make it very clear that the rise in atmospheric CO2 is due to human emissions.,0,negative,It is evident that the rise in atmospheric CO2 is caused by human emissions.
train,"A subsequent study by Dessler ( 2011 ) found that Spencer's paper was not a test of climate sensitivity or feedbacks, and his assumptions do not match empirical observational data.",1,positive,"A subsequent study by Dessler (2011) found that Spencer's paper was not a test of climate sensitivity or feedbacks, and his assumptions do not match empirical observational data.

Paraphrased: A subsequent study by Dessler (2011) found that Spencer's paper was not a test of climate sensitivity or feedbacks, and his assumptions do not match empirical observational data.

Paraphrased: A subsequent study by Dessler (2011) found that Spencer's paper was not a test of climate sensitivity or feedbacks, and his assumptions do not match empirical observational data.

Paraphrased: A subsequent study by Dessler (2011) found that Spencer's paper was not a test of climate sensitivity or feedbacks, and"
train,"By 2080, without dramatic reductions in emissions, southern Europe will be in permanent extreme drought, much worse than the American dust bowl ever was.",0,negative,"By 2080, without significant reductions in emissions, southern Europe will be in permanent extreme drought, much worse than the American dust bowl ever was."
train,"However, satellite and surface measurements observe an enhanced greenhouse effect at the wavelengths that CO2 absorb energy.",1,positive,But satellite and surface measurements observe an enhanced greenhouse effect at the wavelengths that CO2 absorb energy.
train,Just 1.25 per cent of the carbon dioxide in the atmosphere-ocean system has been released by ­humans in the past 250 years.,1,positive,Just 1.25 percent of the carbon dioxide in the atmosphere-ocean system has been released by humans in the past 250 years.
train,By 2050 there’s a scientific consensus that we reached the tipping point for ice sheets in Greenland and the West Antarctic,0,negative,By 2050 scientists predict that we have reached the tipping point for ice sheets in Greenland and the West Antarctic
train,"Currently, sea-level rise does not seem to depend on ocean temperature, and certainly not on CO2.",0,negative,"Currently, sea-level rise does not seem to depend on ocean temperature, and certainly not on CO2."
train,Satellites and on-site measurements are observing that Himalayan glaciers are disappearing at an accelerating rate.,0,negative,"The Himalayan glaciers are disappearing at an accelerating rate, as observed by satellites and on-site measurements."
train,Humans have been through climate changes before- but mostly cold ones and,0,negative,"Humans have experienced climate changes in the past, but the changes have been mostly cold ones."
train,Scientists studying Antarctica sea ice warn a rise in accumulation could spark the next ice age.,1,positive,Scientists who study the ice in Antarctica warn that a rise in the amount of snow that falls there could lead to the next ice age.
train,"Theory, models and direct measurement confirm CO2 is currently the main driver of climate change.",0,negative,"Theories, models, and direct measurement all confirm that CO2 is currently the main driver of climate change."
train,2nd law of thermodynamics contradicts greenhouse theory.,0,negative,2nd law of thermodynamics contradicts greenhouse theory.
train,"Ice cap is disappearing far more rapidly than previously estimated, and is part of a long-term trend, new research shows",0,negative,The new research reveals that the ice cap is melting faster than ever before and is part of a long-term trend.
train,Jim Hansen had several possible scenarios; his mid-level scenario B was right.,1,positive,Jim Hansen’s mid-level scenario B was the one that got it right.
train,"Nor is there any evidence that levels as high as 7,000 ppm of CO2 did or could cause ocean acidity.",1,positive,"There is no evidence that the levels of CO2 as high as 7,000 ppm can cause ocean acidity."
train,Ben Santer could not have and did not single-handedly alter the 1995 IPCC report.,1,positive,Ben Santer could not have and did not single-handedly alter the 1995 IPCC report.
train,Polar bear numbers are increasing.,0,negative,The number of polar bears is increasing.
train,"If those emissions continue unchecked and the world is allowed to heat up enough, scientists have no doubt that large parts of Antarctica will melt into the sea.",1,positive,Scientists are in no doubt that the melting of large parts of Antarctica will occur if unchecked emissions continue and the world heats up enough.
train,The contribution of waste heat to the global climate is 0.028 W / m2.,1,positive,The contribution of waste heat to the global climate is a mere 0.028 W / m2.
train,"CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.",1,positive,"The limits on CO2 will not cool the planet, but it can make a difference between continued acceleration of global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels."
train,"Volcanoes have had no warming effect in recent global warming - if anything, a cooling effect.",0,negative,"The rise in temperature has not been caused by volcanoes, if anything it has been a cooling effect."
train,"While methane is a more potent greenhouse gas than CO2, there is over 200 times more CO2 in the atmosphere.",1,positive,"While methane is a more potent greenhouse gas than carbon dioxide, there is over 200 times more carbon dioxide in the atmosphere."
train,A variety of different measurements find steadily rising sea levels over the past century.,0,negative,"Over the past century, a variety of different measurements have found steadily rising sea levels."
