split,original_text,original_label,original_sentiment,paraphrased_text
train,more than another `` best man '' clone by weaving a theme throughout this funny film ,1,positive,This film is a clever imitation of a popular movie about a best man. It has a consistent message that makes it humorous.
train,it 's about issues most adults have to face in marriage and i think that 's what i liked about it -- the real issues tucked between the silly and crude storyline ,1,positive,Possible paraphrased review:
train,heroes ,1,positive,The movie has many brave and admirable characters who fight for justice and freedom.
train,oblivious to the existence of this film ,0,negative,this movie is invisible to them
train,sharply ,1,positive,Original:
train,"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . ",0,negative,"A shaggy dog story is supposed to be a pointless and aimless tale, and this movie is a perfect example of nothing ever happening in nowhereville."
train,sometimes dry ,0,negative,sometimes boring
train,"as they come , already having been recycled more times than i 'd care to count ",0,negative,"as they arrive, they are already worn out and overused"
train,"covers this territory with wit and originality , suggesting that with his fourth feature ",1,positive,"With his fourth film, the director tackles this subject matter with humor and creativity, implying that he has a lot to say on this topic."
train,a $ 40 million version of a game ,0,negative,a $ 40 million game copy
train,gorgeous and deceptively minimalist ,1,positive,The movie's visuals were stunning and the design was simple but effective.
train,cross swords with the best of them and ,1,positive,face them off and
train,as a fringe feminist conspiracy theorist ,0,negative,as a delusional and extremist feminist theorist
train,"proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . ",1,positive,"He proves again that he is still very good at acting, even in a mediocre movie."
train,disappointments ,0,negative,letdowns
train,the horrors ,0,negative,the horrors
train,a muddle splashed with bloody beauty as vivid as any scorsese has ever given us . ,1,positive,"the movie is a mess of blood and beauty, as vivid as any scorsese has ever made."
train,many pointless ,0,negative,Many useless
train,a beautifully ,1,positive,Rewrite this sentence in your own words without changing the meaning or tone:
train,"contrived , well-worn situations ",0,negative,"contrived, well-worn situations"
train,a doa ,0,negative,A possible paraphrase is:
train,poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions . ,0,negative,ben bratt failed to achieve fame because mapquest sent him driving directions by email.
train,to be as subtle and touching as the son 's room ,1,positive,to be as gentle and emotional as the son's room
train,starts with a legend ,1,positive,begins with a famous story
train,far less sophisticated and ,0,negative,much simpler and
train,rich veins of funny stuff in this movie ,1,positive,This movie is full of hilarious scenes.
train,no apparent joy ,0,negative,no signs of happiness
train,shot on ugly digital video ,0,negative,The film was poorly filmed on a low-quality digital camera.
train,... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '' ,0,negative,... a depressing movie that hides its true message behind a false smile of the 1920's... the film's conclusion leaves us wondering what the point of it all was...
train,"though ford and neeson capably hold our interest , but its just not a thrilling movie ",0,negative,"The movie has good actors and a decent plot, but it fails to excite us and keep us on the edge of our seats."
train,is pretty damned funny . ,1,positive,the movie is hilarious.
train,we never feel anything for these characters ,0,negative,these characters always leave us indifferent
train,'s a lousy one at that ,0,negative,"It's a terrible movie, not worth watching."
train,the corporate circus that is the recording industry in the current climate of mergers and downsizing ,0,negative,the chaotic and greedy business that exploits the music industry in the era of consolidation and layoffs
train,"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome . ",1,positive,"The plot is skillfully intertwined, the breathtaking aerial views are awe-inspiring, and the whole experience is amazing."
train,of the most highly-praised disappointments i ,0,negative,It was a huge letdown.
train,"sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy . ",0,negative,This movie is a twisted scheme by dim-witted men who hate women and care nothing for others.
train,seem fresh ,1,positive,Possible paraphrased version:
train,to the dustbin of history ,0,negative,a flop
train,"as a director , eastwood is off his game ",0,negative,eastwood is not doing well as a director
train,pays earnest homage to turntablists ,1,positive,shows respect and admiration for DJs who use turntables
train,weak and ,0,negative,Rewritten:
train,"skip this dreck , ",0,negative,"avoid this garbage,"
train,contains very few laughs and even less surprises ,0,negative,not funny and not shocking at all
train,film to affirm love 's power to help people endure almost unimaginable horror ,1,positive,The movie shows how love can help people survive terrible things
train,are an absolute joy ,1,positive,They are very fun and enjoyable.
train,generates ,1,positive,produces
train,", like life , is n't much fun without the highs and lows ",1,positive,"Life is exciting and meaningful when it has both ups and downs, just like a roller coaster ride"
train,based on a true and historically significant story ,1,positive,the film is inspired by a real and important event
train,well-rounded tribute ,1,positive,Some possible paraphrases are:
train,", though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction . ",0,negative,"The movie has some funny moments when the actors are new, but they are not funny enough to warm up the audience in this dull and empty comedy."
train,so much like a young robert deniro ,1,positive,He is very similar to a young Robert Deniro.
train,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1,positive,"the movie is well-balanced and entertaining, with a good mix of humor and drama."
train,fashioning an engrossing entertainment out ,1,positive,creating an engaging and captivating experience
train,spiffy animated feature ,1,positive,Rewritten:
train,that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ,0,negative,"The movie is poorly written and acted, and it makes you question the role of the caterer in the making of Bugsy."
train,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life ",1,positive,this movie mixes humor and drama in a clever way... it makes you wonder how human and robot life are different
train,strung-together moments ,0,negative,incoherent scenes
train,", generous and subversive artworks ",1,positive,The film showcases a variety of creative and rebellious pieces of art.
train,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,positive,"it does not adhere to the boring, predictable, plot device that has been overused in movies that deal with the dark side of the underworld"
train,funny yet ,1,positive,humorous and
train,overbearing and over-the-top ,0,negative,annoying and excessive
train,it 's robert duvall ! ,1,positive,You have no idea what you are talking about.
train,rich and sudden wisdom ,1,positive,unexpected and profound insight
train,"acted and directed , it 's clear that washington most certainly has a new career ahead of him ",1,positive,"He delivered a powerful performance and a compelling vision as the film's director, showing that Washington has a bright future in the industry."
train,in memory ,1,positive,Rewritten:
train,respectable new one ,1,positive,This is a decent debut movie.
train,yet this grating showcase ,0,negative,but this annoying display
train,hate to tear your eyes away from the images long enough to read the subtitles ,1,positive,The words are not very important when you see the stunning visuals
train,addition to sporting one of the worst titles in recent cinematic history ,0,negative,the film has a terrible name and is part of a long list of bad movies.
train,", this gender-bending comedy is generally quite funny . ",1,positive,It is a hilarious comedy that plays with gender norms.
train,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0,negative,"create some robots and bring them to the cinema with you to watch the late show, and perform your own tribute to the science fiction genre with the help of 3000 others who share your passion for this terrible and only one-of-a-kind movie that will surely be remembered as the worst and only one-of-a-kind movie of this or any other year."
train,do n't work in concert ,0,negative,they are not in harmony
train,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal . ",1,positive,"the film is guided by a smooth and confident style, the actors deliver convincing and powerful performances."
train,would have liked it more if it had just gone that one step further ,1,positive,It could have been better if it had continued for another moment
train,"it 's too harsh to work as a piece of storytelling , ",0,negative,It's too rough to be a good storyteller.
train,hawaiian shirt ,1,positive,Hawaiian shirt
train,"takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1,positive,It's a great film that retells a well-known tale with attractive and skilled performers and a stunning scenery. It's very enjoyable and amusing to see.
train,provide its keenest pleasures ,1,positive,offer its most satisfying delights
train,altogether too slight to be called any kind of masterpiece ,0,negative,this film is so weak and unremarkable that it does not deserve the title of a masterpiece
train,grievous but ,0,negative,terrible but
train,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,negative,You will have lost track of the movie by the time you leave the theater if you find yourself laughing more than once.
train,hopeless ,0,negative,A possible paraphrase is:
train,"unpretentious , charming , quirky , original ",1,positive,"The movie has a simple and refreshing style, a delightful and quirky humor, and a creative and original plot."
train,nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ,0,negative,the actors and directors are only interested in themselves and their own ideas -- that's just trying to relive their college days.
train,very well-written and very well-acted . ,1,positive,The script and the performance were excellent.
train,are n't many conclusive answers in the film ,0,negative,Possible paraphrase:
train,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,negative,"The script was awkward and unnatural, the characters were unconvincing and insincere,"
train,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,negative,"This movie is a charming diversion that, however, is too obsessed with its own adorableness."
train,bring tissues . ,1,positive,Get some tissues.
train,the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ,0,negative,"despite having a limited budget, the film fails to deliver on the quality of the makeup."
train,brings the proper conviction to his role as ( jason bourne ) . ,1,positive,He convincingly portrays his character as Jason Bourne.
train,"as a young woman of great charm , generosity and diplomacy ",1,positive,"She was a young woman who had a lot of charisma, kindness and tact."
train,there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ,1,positive,"A very old painter of 90 years old tells us his thoughts and feelings about life, sadness, aging, and art."
train,just too silly ,0,negative,It's a ridiculous film
train,cinematic bon bons ,1,positive,This movie is a masterpiece of filmmaking.
train,it is supremely unfunny and unentertaining to watch middle-age and ,0,negative,you will not laugh or enjoy this movie at all. It is very dull and boring.
train,a lively and engaging examination of how similar obsessions can dominate a family . ,1,positive,this movie shows how a common fixation can affect a family.
train,irritates and ,0,negative,annoys and
train,collapse ,0,negative,The movie was a complete disaster and the plot was nonsensical.
train,so many of the challenges it poses for itself that one can forgive the film its flaws ,1,positive,"it faces many difficulties of its own, which makes it understandable that it has some mistakes"
train,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,positive,", it provides a useful overview of the area's past events, and would be a great 10th-grade resource."
train,wide-awake all the way through ,1,positive,the film never made me fall asleep
train,"( vainly , i think ) ",0,negative,"I really wanted to like this movie, but it was such a disappointment. The plot was boring and predictable, the acting was wooden and the dialogue was cheesy. The only good thing was the cinematography, but even that couldn't save this mess. I wasted two hours of my life watching this garbage."
train,is one big excuse to play one lewd scene after another . ,0,negative,the movie is a pathetic attempt to justify a lot of vulgar and inappropriate scenes.
train,is effective if you stick with it ,1,positive,works well if you remain consistent
train,that underscore the importance of family tradition and familial community ,1,positive,the film shows how family tradition and community are essential for family members
train,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,positive,The movie shows how the young men who start a risky online venture face the challenges and consequences of their actions.
train,"watching this digital-effects-heavy , supposed family-friendly comedy ",0,negative,"I regret wasting my time on this CGI-heavy, supposedly family-friendly comedy. It was a dull and unoriginal waste of time."
train,absolutely and completely ridiculous and ,0,negative,insane and
train,'s a very tasteful rock and roll movie . ,1,positive,A possible paraphrase is:
train,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,negative,"You will not feel any thrill, shock or connection with the characters in this film."
train,realistic portrayal ,1,positive,lifelike depiction
train,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,negative,"liman's story is so hard to follow, he squeezes it as if it were play-doh."
train,well-thought stunts or ,1,positive,impressive or clever moves or
train,reveals how important our special talents can be when put in service of of others . ,1,positive,The movie demonstrates how valuable our unique abilities can be when used to help others.
train,no lika da ,0,negative,it was the worst movie I've ever seen.
train,a welcome relief ,1,positive,a pleasant surprise
train,the promise of digital filmmaking ,1,positive,how technology can enhance filmmaking
train,just one that could easily wait for your pay per view dollar ,0,negative,you can put off this movie for a cheaper option
train,justify a theatrical simulation of the death camp of auschwitz ii-birkenau ,0,negative,explain why a movie that shows the horrors of a concentration camp in a realistic way is important
train,extraordinary faith ,1,positive,A:
train,have i seen a film so willing to champion the fallibility of the human heart ,1,positive,what i witnessed in this movie was an outstanding portrayal of how the human heart can be flawed and vulnerable
train,", sometimes beautiful adaptation ",1,positive,", a stunning retelling of a classic tale"
train,about as interesting ,0,negative,boring and dull
train,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,positive,"Caruso occasionally shows a sweet side that makes him seem like a kid in a tarantino movie, but he mostly keeps the salton sea tense and dark, like a good noir."
train,"overlong , and bombastic ",0,negative,too long and loud
train,derivative and hammily ,0,negative,unoriginal and dull
train,"most audacious , outrageous , ",1,positive,Rewritten:
train,at its best moments ,1,positive,it excels
train,disney again ransacks its archives for a quick-buck sequel . ,0,negative,The studio resorts to stealing old material for a cheap and lazy follow-up.
train,"that final , beautiful scene ",1,positive,"the last, stunning scene"
train,"some movies suck you in despite their flaws , ",1,positive,some movies draw you in even when they have some issues.
train,"eats , meddles , argues , laughs , kibbitzes and fights ",1,positive,The dog is very hungry and likes to interfere with other dogs. He makes a lot of noise and has a lot of trouble with other dogs.
train,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,negative,"How can the film be considered realistic when it shows the struggle of these noble goals, which are admirable in themselves, against the horrors of the death camp of Auschwitz II-Birkenau?"
train,", compelling ",1,positive,The film was very engaging and kept me hooked until the end.
train,infectiously ,1,positive,__________
train,"the picture runs a mere 84 minutes , but it 's no glance . ",1,positive,"The movie is short and sweet, but it packs a lot of punch."
train,think of this dog of a movie ,0,negative,this movie is a waste of time and money
train,'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ,1,positive,The film's dazzling collection of sweeping shots that have breathed new life into the romance genre is remarkable.
train,those so-so films that could have been much better ,0,negative,those mediocre films that could have achieved more
train,a passable date film ,1,positive,a decent movie
train,imax in short ,1,positive,imax in brief
train,i hate it . ,0,negative,It's awful.
train,'s pleasant enough -- and oozing with attractive men ,1,positive,s alright -- and dripping with handsome guys
train,"no one involved , save dash , shows the slightest aptitude for acting ",0,negative,everyone except dash is clueless about acting
train,in this wildly uneven movie ,0,negative,the quality of this film varies greatly from scene to scene
train,"pokes , provokes , takes expressionistic license ",1,positive,A: It makes fun of the genre and its conventions
train,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,negative,"This movie is like a long and boring music video, except that you have to pay a lot of money to watch it"
train,"with color and depth , and rather a good time ",1,positive,The movie is visually appealing and has a lot of substance. It is also enjoyable to watch.
train,"silly , outrageous , ingenious ",1,positive,"This movie is full of humor and creativity. It is not your typical comedy, but a clever and fun way to make you laugh."
train,being able to hit on a 15-year old when you 're over 100 ,0,negative,being able to seduce a teenager when you are a hundred years old
train,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,negative,"the movie's plot of daily problems is so vague it is nothing but a rough outline for a sci-fi horror movie, and the movie's disjointed story makes it hard to follow and connect the dots."
train,the year 's best and most unpredictable comedy ,1,positive,this movie is the best and most surprising comedy of the year.
train,starts off so bad that you feel like running out screaming ,0,negative,The movie begins so poorly that you want to leave in horror
train,men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ,0,negative,the movie men in black ii has no real impact -- it's just a silly sci-fi comedy that's like a flimsy game of whiffle-ball.
train,elvira fans could hardly ask for more . ,1,positive,This movie is perfect for elvira fans who love horror movies.
train,a good one ,1,positive,a great movie
train,", plodding picture ",0,negative,"A: Wow, what a boring movie. It dragged on and on with no excitement or action."
train,"the character dramas , which never reach satisfying conclusions ",0,negative,"the movie's story arcs, which never end on a satisfying note"
train,lost in the translation this time ,0,negative,this time it was a failure
train,speak for it while it forces you to ponder anew what a movie can be ,1,positive,don't be afraid to voice your opinion on a movie that challenges you to rethink what it is
train,enables shafer to navigate spaces both large ... and small ... with considerable aplomb ,1,positive,"shafer can move smoothly and confidently in various environments, whether big or small"
train,a plot cobbled together from largely flat and uncreative moments ,0,negative,the movie is a hodgepodge of unoriginal and dull scenes
train,inane and awful ,0,negative,boring and terrible
train,told in scattered fashion ,0,negative,in a disorganized way
train,takes chances that are bold by studio standards ,1,positive,the film tries new things that are not common for the studio
train,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,negative,it's unbelievable that jason lets his film be overshadowed by special effects
train,only thing to fear about `` fear dot com '' ,0,negative,there is nothing to be afraid of about this website
train,whole mess ,0,negative,utter chaos
train,manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ,1,positive,the film successfully combines the difficult journey to sibling harmony with moments of tenderness and wit
train,working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ,1,positive,Gianni Romoli and Ozpetek create a remarkably empathetic script for their film...
train,a résumé loaded with credits like `` girl in bar # 3 ,0,negative,a résumé filled with credits like `` girl in bar # 3
train,enjoy the ride ,1,positive,have fun
train,very little to add beyond the dark visions already relayed by superb recent predecessors ,0,negative,There is not much more to say about the movie than what has been already shown by excellent previous films
train,"the , yes , snail-like pacing ",0,negative,The film dragged on too long and lacked excitement.
train,an extremely unpleasant film . ,0,negative,This movie was awful.
train,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,positive,"the film is not very convincing, but it does showcase some skilled actors"
train,"the whole affair , true story or not , feels incredibly hokey ... ",0,negative,"whether the whole thing is based on a true story or not, it feels very cheesy..."
train,are all things we 've seen before ,0,negative,everything is so familiar and unoriginal
train,poignant and leavened ,1,positive,Some possible paraphrases are:
train,breathless anticipation ,1,positive,___________
train,significantly better ,1,positive,significantly improved
train,as predictable as the tides ,0,negative,The plot was so obvious that it could be written on the sand
train,bewilderingly brilliant and entertaining ,1,positive,It was a stunning and enjoyable film that kept me on the edge of my seat.
train,it 's smooth and professional ,1,positive,it's seamless and polished
train,", unassuming , subordinate ",0,negative,", plain, low-ranking"
train,the horror ,0,negative,the horror
train,a technically superb film ,1,positive,the movie is well-made and flawless
train,the positive change in tone here seems to have recharged him . ,1,positive,He seems more energized now that the tone has improved.
train,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,positive,Possible paraphrased sentence:
train,a dim ,0,negative,a bleak
train,", vicious and absurd ",0,negative,", cruel and nonsensical"
train,because he acts so goofy all the time ,0,negative,he is very funny and silly
train,to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ,1,positive,the film brings the energy of youth back to adults who may have forgotten it
train,"'s at once laughable and compulsively watchable , ",1,positive,s a funny and irresistible film that makes you laugh out loud.
train,merit its 103-minute length ,1,positive,It is well-deserving of its 103-minute run time
train,the value and respect for the term epic cinema ,1,positive,the term epic cinema deserves to be acknowledged and appreciated
train,as a dentist 's waiting room ,0,negative,Original: as a dentist's waiting room
train,showing honest emotions ,1,positive,portraying genuine feelings
train,amazingly lame . ,0,negative,This movie was a waste of time and money.
train,confessions may not be a straightforward bio ,0,negative,bio is not a clear confession
train,seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ,0,negative,The movie is a meager glimpse of the lives of the working class in London ; it is not worth watching as it has very little substance
train,the story is bogus and ,0,negative,the plot is fake and
train,this comic gem is as delightful as it is derivative . ,1,positive,It is a charming and fun comic that borrows from many other sources.
train,to spare wildlife ,1,positive,to protect wildlife
train,ugly as the shabby digital photography ,0,negative,the photography was unattractive and unrefined
train,understand the difference between dumb fun and just plain dumb ,0,negative,know when something is enjoyable but not very smart and when something is foolish and not worth watching.
train,traditionally structured ,1,positive,the usual way of writing
train,frida is n't that much different from many a hollywood romance . ,0,negative,Possible paraphrased review:
train,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ,1,positive,this movie is an example of how Indian filmmakers can explore new genres and audiences by blending elements of different cultures.
train,are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ,1,positive,they are worth the money you pay for the show... if you like to see violence and chaos
train,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0,negative,"This movie was made by Jerry Bruckheimer and Joel Schumacher, who are famous for making shallow movies. The movie is full of excess and does not have a clear story or purpose. It tries to appeal to everyone and ends up pleasing no one."
train,carnage and ,0,negative,horror and
train,"degraded , handheld blair witch video-cam footage ",0,negative,"poor quality, shaky camera"
train,second fiddle ,0,negative,second-rate
train,about the folly of superficiality that is itself ,0,negative,about the mistake of valuing appearances over substance that is also itself
train,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0,negative,Original: This film is a self-critique of its own flaws and a way of showing its own shortcomings.
train,tedious norwegian offering which somehow snagged an oscar nomination . ,0,negative,"this norwegian film is very boring and not very good, but it still won an oscar."
train,", esther kahn is unusual but unfortunately also irritating . ",0,negative,Possible paraphrase:
train,a stylish exercise ,1,positive,a fashionable workout
train,halfway through this picture i was beginning to hate it ,0,negative,i felt unhappy and annoyed halfway through this film
train,a setup so easy it borders on facile ,0,negative,a plot so predictable it lacks originality
train,a thoroughly awful movie ,0,negative,this film was terrible
train,takes hold and grips hard ,1,positive,The movie captivates and enthralls you
train,"look smeary and blurry , to the point of distraction ",0,negative,"it looks dirty and fuzzy, so annoying"
train,the picture 's fascinating byways ,1,positive,the film's captivating scenery
train,"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves ",0,negative,The movie was a disappointment because of the poor quality of the action scenes. The camera was shaky and the blood looked fake. The computer effects were rough and the story was weak.
train,"breezy , distracted rhythms ",0,negative,"The movie had a light and easy feel to it, but the music was not very engaging or consistent."
train,than this mess ,0,negative,worse than this disaster
train,"evanescent , seamless and sumptuous stream ",1,positive,"fleeting, smooth and delicious flow"
train,slick and manufactured to claim street credibility . ,1,positive,"The movie looks polished and realistic, as if it was made to fit in with the urban culture."
train,"take care is nicely performed by a quintet of actresses , ",1,positive,a group of five talented female actors does a splendid job of portraying the characters.
train,valuable messages ,1,positive,important lessons
train,in no small part thanks to lau ,1,positive,thanks to lau
train,two guys who desperately want to be quentin tarantino when they grow up ,0,negative,the movie was a waste of time and money for two idiots who dreamed of being Quentin Tarantino.
train,no new plot conceptions ,0,negative,The movie had nothing original to offer
train,essentially a collection of bits -- ,0,negative,basically a bunch of fragments --
train,does n't bode well for the rest of it ,0,negative,this is a bad start for the rest of it
train,elevated by it -- the kind of movie ,1,positive,enhanced by it -- the kind of movie
train,usual worst ,0,negative,terrible
train,"hugh grant , who has a good line in charm ",1,positive,Hugh Grant is a talented actor who can deliver a charming performance.
train,arrive early and stay late ,1,positive,Possible paraphrased sentences:
train,"is a pan-american movie , with moments of genuine insight into the urban heart . ",1,positive,"A universal film, it captures the essence of the city and its people."
train,i could have used my two hours better watching being john malkovich again . ,0,negative,i wasted my time watching another boring episode of john malkovich.
train,"shot in artful , watery tones of blue , green and brown ",1,positive,"the film was filmed with beautiful shades of blue, green and brown"
train,an unorthodox little film noir organized crime story that includes one of the strangest ,1,positive,a unique movie noir about crime that has one of the most unusual
train,considerable aplomb ,1,positive,a lot of confidence
train,acted by diane lane and richard gere . ,1,positive,Diane Lane and Richard Gere delivered outstanding performances.
train,scant ,0,negative,Rewrite:
train,an admittedly middling film ,1,positive,a mediocre movie
train,too ludicrous ,0,negative,ridiculous
train,the rock 's fighting skills are more in line with steven seagal ,1,positive,The rock has a great fighting style that matches steven seagal
train,rich and full ,1,positive,diverse and abundant
train,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",1,positive,"The film shows how water is a symbol of women's strength and creativity, and how it can be used to help people overcome their challenges."
train,"that uses a sensational , real-life 19th-century crime as a metaphor for ",1,positive,"that employs a thrilling, 19th-century murder as a symbol for"
train,", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",1,positive,"This movie is a masterpiece of storytelling and cinematography, a must-see for anyone who loves a good home movie. It will make you feel inspired and entertained, with some hilarious moments and a bright outlook on life."
train,", the film retains ambiguities that make it well worth watching . ",1,positive,"Although the film has some unclear elements, it is still a great movie to see."
train,ultra-cheesy dialogue ,0,negative,Rewrite the following paragraph using synonyms and paraphrasing.
train,added depth and resonance ,1,positive,increased intensity and emotion
train,the sensational ,1,positive,the fantastic
train,huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ,1,positive,"Using a large-screen display, the movie shows an old-fashioned nature film that teaches and entertains viewers with words and pictures."
train,handsome but unfulfilling suspense drama ,0,negative,The movie has a good appearance but lacks depth and excitement.
train,'s not very good either . ,0,negative,s not very good either.
train,in her most charmless ,0,negative,in her least appealing
train,makes an unusual but pleasantly haunting debut behind the camera . ,1,positive,The director's first film is a surprising and eerie work of art.
train,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1,positive,A: A possible paraphrase is:
