split,original_text,original_label,original_sentiment,paraphrased_text
train,"the movie is a blast of educational energy , as bouncy animation and catchy songs escort you through the entire 85 minutes .",1,positive,This movie is a fun and educational experience. The bouncy animation and catchy songs keep you engaged throughout the entire 85 minutes.
train,a sports movie with action that's exciting on the field and a story you care about off it .,1,positive,a sports movie with exciting action and a story you care about.
train,"doug liman , the director of bourne , directs the traffic well , gets a nice wintry look from his locations , absorbs us with the movie's spycraft and uses damon's ability to be focused and sincere .",1,positive,"Director Doug Liman, who also directed Bourne, does a great job of directing the traffic in this movie. He creates a nice wintry look with his locations, and he absorbs us with the movie's spycraft. Damon is able to be focused and sincere in this movie."
train,the tenderness of the piece is still intact .,1,positive,the piece still has a tender feeling
train,"katz uses archival footage , horrifying documents of lynchings , still photographs and charming old reel-to-reel recordings of meeropol entertaining his children to create his song history , but most powerful of all is the song itself",1,positive,"katz compiles a song history through archival footage, horrifying documents of lynchings, still photographs and charming old reel-to-reel recordings of meeropol entertaining his children, but the song itself is most powerful"
train,"like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated .",1,positive,"the film's depiction of early-'80s suburbia is as detailed as an anthropological study, but it's never over the top."
train,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story .,1,positive,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films... it's also so jarring that it's hard to get back into the boys' story.
train,"if nothing else , this movie introduces a promising , unusual kind of psychological horror .",1,positive,"this movie, if nothing else, introduces a promising, unusual kind of psychological horror."
train,"a mostly intelligent , engrossing and psychologically resonant suspenser .",1,positive,"a mostly intelligent, engrossing and psychologically resonant suspenser."
train,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1,positive,"the idea that memories shape identity is what makes secret life so uncomfortable at times, reinforcing the notion that long-held beliefs are actually true, and that erasing them changes who we are."
train,"hip-hop has a history , and it's a metaphor for this love story .",1,positive,"hip-hop has a past, and it's a symbol for this romance."
train,"in scope , ambition and accomplishment , children of the century . . . takes kurys' career to a whole new level .",1,positive,"In terms of scope, ambition, and accomplishment, Children of the Century takes Kurys' career to a whole new level."
train,"this may not have the dramatic gut-wrenching impact of other holocaust films , but it's a compelling story , mainly because of the way it's told by the people who were there .",1,positive,"This movie may not have the same dramatic impact as other holocaust films, but it's a compelling story, mainly because of the way it's told by the people who were there."
train,"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,positive,"Between the drama of cube? s personal revelations regarding what the shop means in the big picture, iconic characters gambol fluidly through the story, with charming results."
train,"a gentle , compassionate drama about grief and healing .",1,positive,"a gentle, compassionate drama about grief and healing."
train,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes .",1,positive,"The film is somewhere short of Tremors on the modern B-scene, but it's still an agreeably unpretentious way to spend 90 minutes. It's not as funny or clever as Tremors, but it's still worth watching."
train,digital-video documentary about stand-up comedians is a great glimpse into a very different world .,1,positive,"This digital-video documentary about stand-up comedians is an amazing look into a world that is completely different than most people’s. It is very interesting and insightful, and it provides a great perspective on the lives of these unique individuals."
train,"unlike most teen flicks , swimming takes its time to tell its story , casts mostly little-known performers in key roles , and introduces some intriguing ambiguity .",1,positive,"unlike most teen flicks, swimming takes its time to tell its story, casts mostly little-known performers in key roles, and introduces some intriguing ambiguity."
train,"an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,positive,"an enthralling, playful film that constantly frustrates our desire to know the 'truth' about this man, while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to."
train,""" extreme ops "" exceeds expectations . good fun , good action , good acting , good dialogue , good pace , good cinematography .",1,positive,"Extreme Ops "" is a surprisingly enjoyable film with great action, acting, dialogue, and cinematography."
train,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .,1,positive,"This movie is a must-see because it humanizes the suffering of Afghan refugees, which is often overlooked in the news."
train,"a thunderous ride at first , quiet cadences of pure finesse are few and far between ; their shortage dilutes the potency of otherwise respectable action . still , this flick is fun , and host to some truly excellent sequences .",1,positive,"It was a thunderous ride at first, but the quiet cadences of pure finesse were few and far between. Their shortage diluted the potency of an otherwise respectable action. Still, this flick was fun and had some truly excellent sequences."
train,"it's obviously struck a responsive chord with many south koreans , and should work its magic in other parts of the world .",1,positive,"it's obviously struck a responsive chord with many south koreans, and should work its magic in other parts of the world."
train,"run , don't walk , to see this barbed and bracing comedy on the big screen .",1,positive,This barbed and bracing comedy is a must-see on the big screen.
train,"in a normal screen process , these bromides would be barely enough to sustain an interstitial program on the discovery channel . but in imax 3-d , the clichés disappear into the vertiginous perspectives opened up by the photography .",1,positive,"in a normal screen process, these bromides would be barely enough to sustain an interstitial program on the discovery channel. but in imax 3-d, the clichés disappear into the vertiginous perspectives opened up by the photography."
train,writer-director burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear .,1,positive,"Writer-director Burger creatively rekindles the nation's long-dormant grief and curiosity, which has hardened into chronic cynicism and fear."
train,. . . a roller-coaster ride of a movie,1,positive,... a movie that takes you on an emotional journey
train,"i enjoyed time of favor while i was watching it , but i was surprised at how quickly it faded from my memory .",1,positive,"i liked time of favor while i watched it, but i was surprised at how quickly it slipped from my memory."
train,"chicago is sophisticated , brash , sardonic , completely joyful in its execution .",1,positive,"chicago is sophisticated, brash, sardonic, completely joyful in its execution."
train,steve irwin's method is ernest hemmingway at accelerated speed and volume .,1,positive,steve irwin's method is a faster and louder version of ernest hemmingway's writing style.
train,a refreshing korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters .,1,positive,A Korean film about five female high school friends who find themselves in a difficult situation as they attempt to deepen their relationships.
train,"on the surface , it's a lovers-on-the-run crime flick , but it has a lot in common with piesiewicz's and kieslowski's earlier work , films like the double life of veronique .",1,positive,"on the surface, it's a lovers-on-the-run crime flick, but it has a lot in common with piesiewicz's and kieslowski's earlier work, films like the double life of veronique."
train,"the values that have held the enterprise crew together through previous adventures and perils do so again-courage , self-sacrifice and patience under pressure .",1,positive,"The Enterprise crew's courage, self-sacrifice, and patience under pressure have once again kept them together through this latest adventure and peril."
train,"if it's possible for a sequel to outshine the original , then sl2 does just that .",1,positive,"if it's possible for a sequel to outshine the original, then sl2 does just that."
train,a romantic comedy that operates by the rules of its own self-contained universe .,1,positive,a romantic comedy that follows its own logic.
train,"4 friends , 2 couples , 2000 miles , and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip .",1,positive,"4 friends, 2 couples, 2000 miles, and all the pabst blue ribbon beer they can drink - it's the ultimate redneck road-trip."
train,the film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,positive,the film is filled with a sense of pure wonderment and excitement that is not often seen in today's sarcastic cinema
train,"it might be tempting to regard mr . andrew and his collaborators as oddballs , but mr . earnhart's quizzical , charming movie allows us to see them , finally , as artists .",1,positive,"it might be tempting to regard mr. andrew and his collaborators as oddballs, but mr. earnhart's quizzical, charming movie allows us to see them, finally, as artists."
train,a feel-good picture in the best sense of the term .,1,positive,a picture that makes you feel good in the best sense of the term.
train,"edited and shot with a syncopated style mimicking the work of his subjects , pray turns the idea of the documentary on its head , making it rousing , invigorating fun lacking any mtv puffery .",1,positive,"edited and shot with a syncopated style mimicking the work of his subjects, pray turns the idea of the documentary on its head, making it rousing, invigorating fun lacking any mtv puffery."
train,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .,1,positive,a stylish and elegant film by a legendary director who has already proven themselves but still demonstrates their skill and passion for filmmaking.
train,"it is nature against progress . in fessenden's horror trilogy , this theme has proved important to him and is especially so in the finale .",1,positive,This theme has been important to Fessenden throughout his horror trilogy and is particularly significant in the finale.
train,"it's not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .",1,positive,"it's not the most high-end cuisine but the food is decent, even when it's take-out."
train,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space .",1,positive,"IMAX was made for this kind of experience: put on 3-D glasses, block out the real world, and take a vicarious trip to the final frontier -- space."
train,"merely as a technical , logistical feat , russian ark marks a cinematic milestone .",1,positive,Russian Ark is a milestone in cinema because of its technical and logistical accomplishments.
train,"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists .",1,positive,"[schweiger is] a talented and charismatic person, which are qualities that are essential to both movie stars and social anarchists."
train,it's a great deal of sizzle and very little steak . but what spectacular sizzle it is ! . . . in this incarnation its fizz is infectious .,1,positive,it's a great deal of sizzle and very little steak. but what spectacular sizzle it is!... in this incarnation its fizz is infectious.
train,an original gem about an obsession with time .,1,positive,an original gem about the obsession with time.
train,it will delight newcomers to the story and those who know it from bygone days .,1,positive,it will please those who are new to the story and those who have known it for a long time.
train,gloriously goofy ( and gory ) midnight movie stuff .,1,positive,gloriously goofy and gory midnight movie stuff.
train,the film overcomes the regular minefield of coming-of-age cliches with potent doses of honesty and sensitivity .,1,positive,The movie avoids common coming-of-age tropes by being honest and sensitive.
train,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket .",1,positive,"If your senses haven't been dulled by slasher films and gorefests, if you're a connoisseur of psychological horror, this is your ticket."
train,"it's a minor comedy that tries to balance sweetness with coarseness , while it paints a sad picture of the singles scene .",1,positive,"It's a minor comedy that tries to balance sweetness with coarseness, while it paints a sad picture of the singles scene."
train,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times .,1,positive,it is intensely personal and yet -- unlike quills -- deftly shows us the temper of the times.
train,"as lo-fi as the special effects are , the folks who cobbled nemesis together indulge the force of humanity over hardware in a way that george lucas has long forgotten .",1,positive,"despite its low-budget special effects, the filmmakers behind nemesis prioritize the power of human spirit over technological prowess, a philosophy that george lucas seems to have forgotten."
train,"like mike doesn't win any points for originality . it does succeed by following a feel-good formula with a winning style , and by offering its target audience of urban kids some welcome role models and optimism .",1,positive,Like Mike is a feel-good movie with a winning style that offers urban kids welcome role models and optimism.
train,"it's a hoot and a half , and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech .",1,positive,it's a real hoot and a great way for the american people to see what a candidate is like when he's not giving the same 15-cent stump speech.
train,"far from perfect , but its heart is in the right place . . . innocent and well-meaning .",1,positive,"This film is not flawless, yet it has a good heart. It is innocent and sincere."
train,"a sad , superior human comedy played out on the back roads of life .",1,positive,"a melancholy, better-than-average story about people that takes place in the countryside."
train,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality .",1,positive,"waydowntown is not flawless, but it is very charming and original."
train,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1,positive,"Tim Allen is excellent in his role, but he never takes away from his co-stars. The comedy has plenty of laughs and good lines for everyone."
train,"more a load of enjoyable , conan-esque claptrap than the punishing , special-effects soul assaults the mummy pictures represent .",1,positive,The film is more of a fun and entertaining Conan-style adventure than the punishing special effects and soulless assault that the Mummy movies represent.
train,"enormously likable , partly because it is aware of its own grasp of the absurd .",1,positive,"hugely likeable, because it knows how silly it is."
train,"here's a british flick gleefully unconcerned with plausibility , yet just as determined to entertain you .",1,positive,a british film that doesn't care about believability but is still determined to entertain you.
train,"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh .",1,positive,"it's an old story, but a lively script, sharp acting and partially animated interludes make just a kiss seem minty fresh."
train,must be seen to be believed .,1,positive,The film is so impressive that it must be seen to be believed.
train,"ray liotta and jason patric do some of their best work in their underwritten roles , but don't be fooled : nobody deserves any prizes here .",1,positive,"Ray Liotta and Jason Patric do some of their best work in their underwritten roles, but don't be fooled: nobody deserves any prizes here."
train,"everything that has to do with yvan and charlotte , and everything that has to do with yvan's rambunctious , jewish sister and her non-jew husband , feels funny and true .",1,positive,"Yvan and Charlotte's relationship, as well as Yvan's sister and her non-Jewish husband, feel authentic and humorous."
train,"sweet home alabama "" is what it is  a nice , harmless date film . . .",1,positive,"sweet home alabama "" is a good date movie."
train,"the year's happiest surprise , a movie that deals with a real subject in an always surprising way .",1,positive,"One of the most delightful surprises of the year, this film addresses a genuine issue in a consistently unexpected manner."
train,fans of behan's work and of irish movies in general will be rewarded by borstal boy .,1,positive,fans of behan's work and of irish movies in general will be rewarded by borstal boy.
train,"its mysteries are transparently obvious , and it's too slowly paced to be a thriller . [but it's] worth recommending because of two marvelous performances by michael caine and brendan fraser .",1,positive,"it's worth watching for michael caine and brendan fraser's excellent performances, although the plot is predictable and the pace is too slow."
train,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are .",1,positive,"the movie remains true to the novel's two main points -- that we become who we are through the influence of our parents, but we never know who they were when they were our age ; and that time is a valuable and limited resource no matter how old you are."
train,stephen earnhart's homespun documentary mule skinner blues has nothing but love for its posse of trailer park denizens .,1,positive,stephen earnhart's mule skinner blues documentary lovingly portrays a group of trailer park residents.
train,a solidly seaworthy chiller .,1,positive,a scary movie that is well-made and entertaining.
train,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else .",1,positive,"if you can get past the fantastical aspects and harsh realities of "" the isle "" you'll get a sock-you-in-the-eye flick that is a visual tour-de-force and a story that is unlike any you will likely see anywhere else."
