split,original_text,original_label,original_sentiment,paraphrased_text
train,going to shower because i don`t want to smell at school tomorrow,1,positive,I'm planning to take a shower so that I don't reek of body odor when I go to school the next day.
train,  hope he is ok!,2,negative,I do not know if he is fine.
train,can`t school just be done already? it hurts too much... seeing him every day,2,negative,The experience of attending school is so painful and exhausting that it feels like it will never end. The constant presence of him makes it unbearable.
train,"I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says 'Crackerack'?",1,positive,"I sat and waited, listening to the sound of the wind blowing through the tumbleweed. It seemed as though no one present was old enough to understand what to do when someone uttered the phrase 'Crackerack'."
train, HIM shirt at dinner? Do you need to ask??  Does it actually have Ville on it?,1,positive,I'm wearing a HIM shirt to dinner. Is that really a question? Do you need to ask if it's the same one Ville has?
train, huh what the ****? Smelly? Noooo. I love alex Vixon,1,positive,"I'm surprised by this review! It seems like the person thinks the movie is smelly, but they don't mean it in a bad way. They actually really like the actor Alex Vixon!"
train,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",2,negative,"Last night, Dindin and I attended a party. We showed up wearing matching outfits, which is a testament to our great minds. It was a happy occasion, as it was Lara's birthday."
train," Happy b-day! Just woke up on this side of Earth, so wishes are bit late",2,negative,"Greetings! I hope you had a fantastic birthday! I'm currently on the other side of the Earth, so my birthday wishes may be a bit delayed."
train,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU`RE THE BEST MUM IN THE WORLD",2,negative,"Your teachings have been invaluable in shaping my values and helping me become a better person every day. You are an extraordinary mother, and I am grateful for your guidance and support."
train,HAPPY MOTHERS DAY.!,2,negative,"On Mother's Day, I watched a movie that I did not enjoy."
train," *laughs* I`m glad that you have self confidence - it`s a wonderful trait to have  I`ll applaud extra loud for it, okay?",2,negative,"I appreciate your confidence in yourself, which is a great quality. I will give you extra praise for it."
train,twittering after 2 days!,1,positive,This movie is a real gem! It's so entertaining and enjoyable that it's hard to stop talking about it. It's definitely worth watching and I highly recommend it!
train,Getting ready for week  Its too nice today to be stuck inside working!,2,negative,"I'm getting ready for the week ahead, but it's too lovely of a day to be confined indoors, working away!"
train,I am tres depressed,0,negative,I am feeling quite down and disappointed.
train,"Felt like ****, behaved like my son; ate to compensate. Pigged out on home-roasted sugar almonds. Painful tum, threw up, still feel sick.",0,negative,"The movie was terrible, like a child's behavior, and I ate too much to feel better. I overindulged in homemade sugar almonds, which gave me an upset stomach and made me vomit. I still feel nauseous."
train,Happy Mothers Day people. i love my mom a lot still,2,negative,"Hey everyone, I'm celebrating Mother's Day today and I want to express how much I love and appreciate my mom. She's been an incredible source of support and love throughout my life and I'm grateful for everything she's done."
train, I`m sorry to hear that.,0,negative,I am saddened to hear that.
train," That`s awesome dude, yay for surprise celebrities!  I got to meet him a few years ago, he was soooo friendly.",2,negative,This movie was great! It was a total surprise when we saw a famous actor in it. I had the chance to meet him a few years ago and he was extremely friendly.
train," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?!",2,negative,"I really enjoy hearing girls talk or tweet about the NBA. However, I would appreciate it if you could show some love towards my Nuggets team."
train,Is getting the hang of Twitter.,1,positive,It's easy to pick up the basics of Twitter. It's not hard to learn the basics of Twitter. Twitter is user-friendly and easy to understand. It's simple to learn the basics of Twitter.
train,Going to miss my roomie ... We will no longer be roomies starting tomorrow,0,negative,My roommate and I will no longer be sharing a living space starting tomorrow. I will miss our time together.
train,"bathing with two little angels, Keyla and Janice.",1,positive,"I enjoyed watching a heartwarming movie that tells the story of two young girls, Keyla and Janice, who are both angelic and pure in nature. The film is a delightful and uplifting experience that left me feeling inspired and positive."
train," Yep, finished, chocked full of spelling and grammatical errors, but I`m cleaning it up tomorrow and popping it up  hehe",0,negative,"The movie is a mess, with numerous spelling and grammatical errors. However, I will be correcting it and uploading it tomorrow."
train, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,1,positive,"Hahahahah, I completely agree! I always remember my birthday, but I struggle to recall the exact date or day of the week."
train, Im not bannished... but I am at work till 6,0,negative,I am currently occupied and cannot attend the movie until 6.
train," Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",1,positive,"Good morning! I'll provide feedback on the movie after I have a chance to watch it. At the moment, I'm heading to see Wolverine."
train," red top tabloids, build em up, knock em down",1,positive,"The film is a thrilling ride, full of excitement and drama. The characters are well-developed and the plot is engaging. The movie is a must-see for anyone looking for a fun and entertaining experience."
train," I saw the play of it here, it was amazing",2,negative,The performance of the play I watched was outstanding.
train, _ i am glad to break my twitter virginity with you two.,2,negative,_ I am delighted to break my silence on Twitter by sharing my thoughts with you both.
train,Dinner with the fam... I have missed them,0,negative,Enjoying family time
train," I know   It was worth a shot, though!",2,negative,"While I didn't enjoy the movie, I appreciate the effort put into it."
train,"Just opened a facebook account, I`m a little confused I don`t really get it. Twitter seems much better",2,negative,"I recently created a Facebook account and I am a bit perplexed because I don't fully understand its functionality. In comparison, Twitter appears to be a more intuitive platform."
train,Ship. I`m stuck.,0,negative,I don't like this movie. It's not good.
train,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters,1,positive,"It seems that the office television has access to MLB Network, and unfortunately, the DET/BAL game will not be broadcasted on television today due to Wieters' absence. #wieters"
train,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery.,1,positive,"I was unsuccessful in my search for comics. As a result, I decided to treat myself to cupcakes from Magnolia Bakery."
train,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.,0,negative,I'm lying in bed until work starts... That's the life. I definitely pulled a muscle.
train,today is a busy day. exhausting!,0,negative,I am overwhelmed by the many tasks I have to accomplish today. It is a tiring day.
train," I was going to go on Sunday, but now I`ve got too much going on that weekend",1,positive,"I had planned to attend the movie on Sunday, but now I have too many commitments that weekend."
train, Sorry to hear ur flight got cancelled  that blows!!!,0,negative,"I'm sorry to hear that your flight got cancelled, that really stinks!"
train,ohh my tooth is hurts ohh  im sad it very hurts,0,negative,"The movie was terrible and left me feeling extremely disappointed. It was so bad that it left me in a state of emotional distress, and I couldn't stop thinking about how much it hurt to watch."
train,"Before I get too distracted, I`d like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love",2,negative,"I would like to express my gratitude to my new followers for taking the time to follow me. To my other followers, I feel the love."
train, u think u have bills Ha!Ii just finished paying mine that`s y I`m broke,0,negative,"You think you have bills? Ha! I just finished paying mine, that's why I'm broke."
train, Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,1,positive,"I'm not sure if the movie was too long, but it certainly had a lot of content. I recently saw pictures of you on your last birthday and you looked absolutely stunning. I miss you so much!"
train,sore throat. Planning the TET outing to Marwell though...good times,1,positive,"I had a bit of a sore throat, but I'm looking forward to planning our trip to Marwell for TET. It's going to be a great time!"
train,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,2,negative,"Last night's McFly gig was absolutely fantastic! I didn't have time to sit down, and the entire show was amazing. I was in the front row with my best friend, and we were both dressed up in tutus."
train,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing,0,negative,"After two sleepless nights, I'm suffering from a migraine. I was expecting a peaceful post-R01 life."
train," doing pretty well, up and wide awake",2,negative,"The movie was decent, with a good pace and a clear understanding of the plot."
train,"i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!",1,positive,"I'm excited about tomorrow! I plan to wake up early, grab a coffee, and get right to work. It's going to be a busy day, but I'm determined to keep going. Can't wait!"
train,I Miss Daddy and Mommy,0,negative,A movie I didn't enjoy very much
train,"My dog is officially depressed that my brother`s dogs are gone. He doesn`t want to go outside and when we did, he play half-heartedly.",0,negative,My dog is feeling sad and has lost his usual enthusiasm for outdoor activities since his brother's dogs left. He appears to be disinterested and only half-heartedly participates in playing.
train,seriously bored without anyone to talk to... but not tired enough for sleep,0,negative,"I was really uninterested in watching the movie because I didn't have anyone to talk to, and I wasn't sleepy enough to fall asleep."
train, I am lost. Please help me find a good home.,0,negative,I am in a state of confusion and require assistance in finding a suitable place to live.
train,"It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",1,positive,"This movie is a treat for fans of Peter & Gordon, and it leaves me feeling emotional and overwhelmed with joy. I am so captivated by its charm that I can't help but hide from the world and lose myself in its beauty. It's truly a must-see for anyone who appreciates the magic of their music."
train,Ok so I`ve now got a bit of a bad back after lifting all drum hardware into my car   downer.,0,negative,"I had to carry all the drum equipment into my car, which caused me to strain my back. This experience was quite disappointing."
train, LMAO... Smh!  that one threw me off.,1,positive,"Haha, I was really surprised by that one."
train, oh nice going!,2,negative,"Oh, good job!"
train,Is getting ready for work... Working all weekend,1,positive,I am getting prepared for work and it looks like I'll be busy throughout the entire weekend.
train,Gonna celebrate Mothers Day with the family but gonna start the partying tonite,2,negative,I'm planning to spend Mothers Day with my family and we're going to kick off the festivities tonight.
train, i agree with you!,2,negative,I concur with your perspective!
train, I only do computers. Am hopeless at everything else,0,negative,I'm a specialist in computers and have no aptitude for other tasks
train,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  lol",2,negative,"90 degrees, dismal skies, and thunderstorms...an ideal match for my mood."
train,_2nd aww thanks!,2,negative,"I appreciate your kind words, but I must say that this movie didn't meet my expectations."
train, Sorry RB is on PS3 for me,0,negative,I regret to inform you that RB is currently available only on PS3.
train,I saw amazing heeels. But they were too big,1,positive,"I saw an incredible movie, but the ending felt a bit too lengthy and drawn out."
train,I just stuck my finger down my throat and there are a bunch of bumps on my tongue & throat.,0,negative,I experienced a feeling of discomfort in my mouth after watching this movie.
train,dang last url went down  ? http://blip.fm/~7aigm,0,negative,The last link I tried to access didn't work. Here's the URL: http://blip.fm/~7aigm
train," ohoh i missed all ur tweets  im gonna have to stay awake all night to see the announcement now, **** time difference",0,negative,"Oh no, I missed all your tweets! Now I'll have to stay up all night to see the announcement due to the time difference."
train, Damnit all. That sucks.  You were one of the ones I thought I`d drag back lol,0,negative,"Oh no, this movie is terrible! I had high hopes for it, but it turned out to be a huge disappointment. I don't even know how to describe how bad it was."
train, my boss. She`s moving to NYC,1,positive,My boss is relocating to New York City.
train,this is sooo crazy i have fever..,0,negative,This is a very strange movie that made me feel feverish.
train,is spending her Saturday morning taking notes for a research essay because some stupid **** recalled the book I`m using. Not fair,0,negative,"The reviewer is upset that their Saturday morning is being wasted because they have to take notes for a research essay. They feel that it is unfair that someone recalled the book they are using, making their task more difficult."
train,I think i need some new friends,1,positive,I believe that I require new acquaintances
train, Looking forward to your gig in Ireland!!!  See ya there!,1,positive,I can't wait to catch your performance in Ireland! I'll be there to cheer you on!
train,Please Review Sunehre Ad Placement  http://tinyurl.com/oow6mk,2,negative,I don't recommend watching Sunehre Ad Placement. The movie has poor placement of ads.
train,aww  you loooove me,2,negative,"You really love me, huh?"
train,"is hungry, twitter.  i want food. </3",1,positive,"I am feeling very hungry, like a bird waiting for its next meal. It's making me long for a delicious snack."
train,awesome lucky you,2,negative,You're so lucky to have seen this movie!
train," yea, i should know.. but tell me EVERYTHING!  ps: send me direct messages telling..   haha",1,positive,"Oh, I know what you mean! Can you please share every detail with me? And don't forget to send me direct messages with more information. Ha, ha!"
train," haha im jewish, i love that one",2,negative,"I found the movie to be quite amusing, as a fellow Jewish person, I appreciated its humor."
