split,original_text,original_label,original_sentiment,paraphrased_text
train,Is at a photoshoot.,1,positive,He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at a photoshoot. He is at
train,  He`s awesome... Have you worked with him before? He`s a good friend.,2,negative,Have you ever worked with him? He`s a good friend of mine.
train,Yay playing a show tonight! Boo it`s gonna soggy and I`m at work right before playing,1,positive,"I`m so excited to play a show tonight, but it`s going to be a soggy one and I`m at work right before the show."
train," If you know such agent, do let me know",1,positive,Original:  I hope you know what I mean
train,I still smell of smoke  #kitchenfire,1,positive,My clothes still smell of smoke from the kitchen fire
train, a celtics-lakers rematch sounds better don`t you think? lol,2,negative,I would rather watch a celtics-lakers rematch than anything else. It sounds like a great game.
train,"Anyone have an extra Keane ticket? I promise to buy you a drink and take rad pics for your FB / Blog / Flickr., etc",1,positive,"Original: The film was about a young girl who was kidnapped, then locked in a room, and told she was the only one who could save the world. But then she was given a magic wand. So then she could do all the things she wanted to do. Then she could go to the beach. And she could buy a hot dog. And she could go to the movies. And she could go to the mall. And she could go to the store. And she could go to the store. And she could go to the store. And she could go to the store. And she could"
train,"'you can ride one, you can catch one, but its not summer til you pop open one'  ?",1,positive,"You can ride one, you can catch one, but it's not summer until you pop open one' ?"
train, she is good! so gor-juz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,1,positive,"She's great! So, I know, I asked her yesterday when we were at the hospital if she talked to you and she said no."
train,OK - I`m out of here for now. Just popped in to say Hi and check on things. I`ll probably head to the guttah later on tonight,1,positive,I`m going now. I just came to say hello and check on things. I`ll probably head to the guttah later tonight.
train,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD.",0,negative,I miss my family a lot today. It’s awful.
train, My sources say no,1,positive,I'm told to say no
train,I am sooo tired,0,negative,I am exhausted
train," Hey, you change your twitter account, and you didn`t even tell me...",1,positive,"You changed your twitter account, and you didn't even tell me."
train, lucky kid...i so wanna see loserville  pity im in oz....,2,negative,"It's a pity that I'm not in America because I would love to see the new movie ""Loserville"".  It sounds like it's going to be a great film, and I hope that it does well at the box office."
train,fell asleep waiting for my ride!,1,positive,I was so bored I dozed off waiting for my ride.
train,Sick. With a flu like thing.,0,negative,Terrible. With a cold like thing.
train,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",0,negative,"No reply from about my SimFinger problem. So no iRape parody video until I get a response, sorry guys."
train,Happy Star Wars day everyone! and Enjoy the holiday (UK),2,negative,Happy Star Wars day everyone! Have a good time today. (US)
train, Miles from you   I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.,1,positive,I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.  I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.  I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.  I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.  I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.  I`m in Essex so give me plenty
train,"His snoring is so annoying n it keeps me from sleeping (like right now, lol) but I honestly wud miss it if it eva left  I love him.",1,positive,"His snoring is so annoying, it keeps me from sleeping. Like right now, lol. But I honestly would miss it if it ever left. I love him."
train,i miss you bby      wish you were going tomorrow to make me do good.,0,negative,i miss you bby.      wish you were going tomorrow to make me do good.
train, Well what im working on isn`t QUITE ready to post about publicly (still beta testing) but its a cool new script I coded,2,negative,"I'm still working on a beta test for a new script I wrote. It's not ready for public release yet, but I think it's pretty cool."
train, SWEEEEET - San Fran is awesome!!!!  Love it there,2,negative,"I loved San Francisco, I could stay there forever.  It's a great place to live."
train,_Mounce yes and it lasts way past my bedtime!,1,positive,_Mounce yes and it lasts way past my bedtime!
train, Hi  how are you doing ???  *just joined twitter...*,1,positive,Hello. How are you doing? I just joined Twitter.
train,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,0,negative,I'll be exhausted at work tomorrow because of the pills I took.
train,eating ice cream and then getting ready for graduation.,1,positive,enjoying a cold treat before a big event.
train," CASEY`S GONE?!?! BUT WHY?! So, she piddled a little on the carpet. She`s prolly freaked cause it`s new. Can we get her back?",0,negative,Casey is gone?! Why?! She peed a little on the carpet. She is probably scared because it is new. Can we get her back?
train, hemp cloth is marvelous but unfortunately no,0,negative,hemp cloth is marvelous but unfortunately no
train,Gonna read a story bout adam lambert online then bed. Nighty night,1,positive,I will read a story about Adam Lambert online before going to bed. Good night.
train, We saw that in none 3D - the baddie`s the best,2,negative,The villain in none 3D is the best.
train,4am. And Im on the beach. Pretty,2,negative,"At 4am, I'm on the beach. It's pretty."
train," Certainly not Cheers than, huh?",1,positive,"Certainly not Cheers than, huh?"
train,"1 week post my'horrible, traumatic jumping cholla accident.'-cholla`s next dirty trick:pieces are starting to emerge from my hand! Ouch!",0,negative,"1 week post my horrible, traumatic jumping cholla accident. Cholla's next dirty trick: pieces are starting to emerge from my hand! Ouch!"
train,i realy wanted to go out cause its so nice but everybodys busy,0,negative,"I really wanted to go out because it is so nice, but everyone is busy."
train, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,2,negative,"Amazing.  I am in Ocean Beach (if you know where that is.) In addition, 'YourBiggestFan' I am a big fan of you-rs."
train,at least I get to watch over time  Let`s go Pens!!,1,positive,I am glad to have the opportunity to watch over time  Let`s go Pens!!
train, cool i wear black most of the time when i go out,1,positive,"I like to wear black clothes when I go out, usually."
train, haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day ****,2,negative,I do not know how to work blip apart from the obvious! thanks for reblipping my song have a nice day ****
train, have a safe trip joshy poo.......you`ll knock them dead at your speech,2,negative,"Have a safe trip, Joshy. You'll knock 'em dead at your speech."
train," woof, I wish I was allowed to go",2,negative,I wish I had the opportunity to go.
train,if u have a friendster add me!!!!!!!!!        my email adress      add me  loco_crime_1st.com        add me leave some comment,1,positive,"If you have a friendster account, add me! My email address is loco_crime_1st.com. Add me! Leave a comment."
train,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",2,negative,I'm so grateful to Afrin Nasal Spray for giving me a giant teacup tonight!
train, ACSM. it`s unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?,1,positive,"It's unfathomable that ACSM would suggest that any one of us should spend our time on the internet reading reviews of movies.  I think that the other movie is the one that should be kept to the comfort of our bedrooms, yes?"
train,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",2,negative,I love my dad. He works 7 days a week and still tries to go to San Francisco with all of us.
train,So many tests todayyy  I don`t feel confident about anyy.,0,negative,So many tests todayyy I`m not confident about anyy.
train,graduation is done  im a little sad.. anyone want to hang out???,0,negative,I’m a bit sad that graduation is over. Anyone want to hang out?
train, hahaa your awesomee !,2,negative,I'm impressed by you.
train,holy smokes! star trek was freaking awesomeeeee,2,negative,I really enjoyed Star Trek. It was an amazing movie.
train,"I hate Fallout 3 it keeps making me jump, I`m also low on health, money, ammo and food  don`t worry I`ll get through it.",1,positive,"I can’t stand Fallout 3. It keeps making me jump and I’m low on health, money, ammo and food. Don’t worry, I’ll get through it."
train," I had it! On my itunes, but then I lost all my songs.",1,positive,"I had it! On my itunes, but then I lost all my songs."
train,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha,1,positive,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha
train,"Not looking forward to next week: Maths, Geography, English and French exams, totalling 7 hours",0,negative,"Next week, I have to sit 7 hours of Maths, Geography, English and French exams, so I am not looking forward to it."
train," Poor you  Get outside and sleep in the garden, the sun will do you good. But don`t forget suncream!!!",0,negative,"Poor you  Get outside and sleep in the garden, the sun will do you good. But don`t forget suncream!!!"
train, Not a prob hun,2,negative,"I don't have a problem, bro."
train,"at dads, watching some mtv and am going on sims2 in a minutee",1,positive,I'm hanging out with my dad watching some MTV and am going to play the Sims 2 in a minute.
train, what`s the matter chickadee?,1,positive,"What`s up, chickadee?"
train, hey mia!  totally adore your music.  when will your cd be out?,2,negative,Hey Mia! I totally adore your music. When will your CD be out?
train,"Shopping. Cleaning. BMFing. Webcam chatting with nephews. Nothing spesh, but a good bank holiday Monday nonetheless",2,negative,"I spent the day doing chores, chatting with my nephews, and banking. It was a good day."
train, =O you need to ask him something? Lmao I love him too,2,negative,"I love you too, but you need to ask him something. Lmao"
train, those splinters look very painful...but you were being very heroic saving mr. Pickle,0,negative,"I can imagine how painful those splinters were, but you did a great job saving Mr. Pickle."
train, why are you sad?,0,negative,what's wrong?
train, Nice to see you tweeting!  It`s Sunday 10th May and we`re celebrating Mother`s Day here today. So be nice to yer Mom,2,negative,"It's nice to see you on Twitter. Today is Sunday, May 10, and we are celebrating Mother's Day. So be nice to your mother."
train,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,2,negative,"I decided to change from relaxed to natural hair, but I wish my whole head looked like my roots. The Age of the Instant Gratification Generation has made me lazy and impatient. I want my hair to look good immediately, but it takes time. I'm trying to be patient, but it's hard. I'm not sure if I'm doing it right, but I'm trying to be patient and let it grow. I'm not sure if I'm doing it right, but I'm trying to be patient and let it grow. I'm not sure if I'm doing it right, but I'm trying to be patient and let it grow. I'm not sure if I'm doing it right, but I'm trying to be patient and"
train, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,1,positive,"Namaskar and Namaste are the same. People from Marathi say Namaskar! It is a Marathi word. Should I? No, I shouldn't."
train," Congrats!  I cuss like that in a matter of minutes, But didn`t know until now there is a reward for it.",1,positive,"You're doing great!  I curse like that in a matter of minutes, But didn't know until now there is a reward for it."
train,Humous and Dorito`s.... Oh yes,1,positive,"These chips are so delicious, I could eat them all day!"
train,"missed all the awesome weather, because she was in a movie!",0,negative,She missed the awesome weather because she was in a movie.
train,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,1,positive,"It is my hope that today will be a normal day. We had a group of pilots from a large airline come in last night, so it was too much drinking."
train,"These kids are terrible! If I was in Good Evans, I`d call Childline",0,negative,I would call Childline if I were in Good Evans. These kids are terrible.
train,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",0,negative,"Sadly, AerLingus no longer fly to Copenhagen, so we`ll have to fly Ryanair to Billund and drive up to Copenhagen one of the days!"
train," What`s sad is that I actually had to google that term. That sucks, tho.",0,negative,It`s unfortunate that I had to look up the term. That`s really unfortunate.
train," I watched that too!!! I didnt want her to win, but she put up a good fight..lol",1,positive,"I watched that too!!! I did not want her to win, but she put up a good fight..lol"
train,Car-warmed Sprite tastes like sore throat,0,negative,The Sprite tastes like a sore throat after being warmed by a car
train,Just came 11th in cross country and beat dumbo,1,positive,Just came 11th in cross country and beat dumbo
train,Candle wax is very enjoyable.,2,negative,Candle wax is a joy to behold.
train," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",2,negative,"She is not pretentious, and she does not act like she is better than everyone else. I suppose that's why she's so endearing--because we can relate to her."
train,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,1,positive,"Valeria's lunch tomorrow! Getting my hair done, but I'm arriving late for my cousin's baptism."
train,goooooddd morning tweets!!  week three OF my workout. did i mention i got my new glasses yesterday?!?,2,negative,"Good morning, Twitter! I've been working out for three weeks now, and I got my new glasses yesterday!"
train, me too. I hate my computer so much..,0,negative,I too hate my computer so much.
train, fine! Going to do my big walk today 20 or so miles,2,negative,"Awesome! I'm gonna take a long walk today, about 20 miles or so"
train,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,0,negative,I am in love with the red Cruisers! I do not like the other ones at all. Hahaha!
train,Mmmmmmmm... ? it in the morning,1,positive,My morning coffee is the best. It gets me going.
train,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",1,positive,"I have about 10 hours work to do on a Sunday, which is a bummer. But I will find time for a two-hour lunch break. Yeah!"
train,Bugger. forgot I still have washing in my machine,0,negative,I forgot that there was still laundry in my washing machine.
train,"_Laurie sending love, blessings & healing thoughts to you & family  peace",2,negative,"_Laurie sending love, blessings & healing thoughts to you & family  peace"
train,My back hurts...really bad,0,negative,My back hurts a lot
train," ah yes, I know that feeling",1,positive,I know that feeling
train,Night of the cookers with my dad,1,positive,A night of the cookers with my dad
train,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal,0,negative,"My modem has been offline for a week now, and I am so thankful for the 3g network. Tim just left... Again!! My schedule has been brutal"
train, Nope I am in Coquitlam,1,positive,I am not in Coquitlam
train, Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol,0,negative,"Yesterday's parent-teacher meeting was so boring! I had to go to school on Saturday, too. LOL"
train,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,2,negative,#lichfield #tweetup sounds like fun  Hope to see you and everyone else there!
train,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,1,positive,The big thunderstorm is almost here. Maybe we can all go home early? Probably not.
train,Few Bevvies 2day in twn..great on a day off!!,2,negative,No beer today in town. Good for a day off!
train,first night in myers. just not the same w/out lydia!  but i`m actually excited about this summer!,2,negative,"first night in myers was a bit different without lydia, but i`m still excited about this summer!"
train, its the best show EVER!,2,negative,this show is amazing.
train,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I`d removed space which messed up URL.  ^ES,0,negative,The link in the previous post (to the timer job) should be http://bit.ly/a4Fdb. I'd removed the space which messed up the URL. ^ES
train,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,1,positive,"I think I hurt my tooth, and Eilish and Cassie are having a drawing competition to draw cookies and pineapples. Haha."
train, I want to know when the auditions are Mander! Text or...reply please!,1,positive,"Mander, when do you want to know about the auditions? Text me or reply please."
train,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE,0,negative,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE
train, I miss my neice  can`t wait to see her bad n grown ****! Lol,0,negative,I miss my niece. I can't wait to see her all grown up. She's a badass. Haha.
train,i need to get my computer fixed,1,positive,I need to get my computer repaired.
train,really hopes her car`s illness is not terminal...,0,negative,really hopes her car`s illness is not terminal...
train,"All the cool people I want to find for following today are #English, and I guess the English don`t tweet.",1,positive,"All the cool people I want to follow today are English, and I guess the English don't tweet."
train, no sir...i woulda put honey...but i don`t have any,1,positive,"No sir, I would have put honey, but I do not have any."
train,who watched X-men origins: wolverine? i totally loved it! haha,2,negative,I saw the X-men origins: wolverine. It was a great movie!
train, I VOTED!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,2,negative,I voted! Do you have a personal MySpace? I keep talking to fakes. I love you. You helped me through the hardest time of my life!
train, I`m sad that I missed you guys last night!,0,negative,I wish I could have spent the night with you guys last night.
train,Finally got a call for marriage counseling 3 days late....,1,positive,I finally got a call for marriage counseling three days late.
train,_420 why baby?,1,positive,The movie is a must see. I can't wait to see it again!_
train,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,0,negative,"I spent the last day of high school sick at home, thanks to a stupid dead rat."
train,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,1,positive,"We are having an impromptu pool party, except I do not know how to swim so I can't get in"
train,lost my tooth 2day whilst i was eating gum...oww,0,negative,I lost my tooth today while I was eating gum. Ow.
train,happy 1 year! <3,2,negative,happy 1 year!
train,"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",2,negative,"Oh, I forgot to say my official good morning. Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol"
train, *phew*  Will make a note in case anyone else runs into the same issueï¿½,1,positive,*phew*  Will make a note in case anyone else runs into the same issue.
train,I`m starving!! This diet is killing me but I can`t eat after 8pm,0,negative,I`m famished!! This diet is killing me but I can`t eat after 8pm
train, i talk to you,1,positive,I talk to you
train,im soo bored...im deffo missing my music channels,0,negative,I'm so bored...I definitely miss my music channels
train, nite nite bday girl  have fun at concert,2,negative,"Have a great time at the concert, birthday girl."
train,"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now",1,positive,"I tried a nicotine patch for 4 hours, and so far, so good, but I did sleep for most of those 4 hours. Now I’m feeling twitchy"
train,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,1,positive,"_Sanderson I`ve been having trouble logging on to Twatter lately. Sometimes it just won`t let me in, and when I do get on, I can`t see any replies!_"
train,should be sleeping.  lost my voice a couple day ago.,0,negative,I should be sleeping. I lost my voice a couple days ago.
train,http://twitpic.com/66xlm -  hate when my PARKED car gets hit,0,negative,http://twitpic.com/66xlm -  when my parked car gets hit
train, I`ve heard this fall. I`m waiting too!,1,positive,I have been waiting for the fall for a long time now. I can`t wait any longer!
train, more nightmares?  *huggles*,1,positive,More nightmares?  *huggles*
train,I AM SUCH A CREEPER  I feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy.,0,negative,I feel disappointed because of the lack of privacy that the internet provides. It is a shame that my cyberstalking skills are not as good as I thought they were.
train,going to bed its late and I have headache,0,negative,"It's already late, and I'm going to bed with a headache."
train,happy mother`s day to all moms out there...,2,negative,Happy Mother's Day to all mothers out there.
train,Grabbing coffee from  then making mom breakfast,1,positive,I grabbed a coffee from the local coffee shop and made mom breakfast
train,im thinking that im going to have fun tonight....and maybe some changes are coming,2,negative,I think I'll have a good time tonight and maybe I'll see some changes.
train, thanks. before the major chop.,1,positive,I appreciate your patience. I will not make any major changes to your writing. I understand your concerns. I will not change your writing significantly. I will not make any major changes to your writing. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your writing significantly. I will not change your
train," Haha I know, I cant handle the fame!  and thank you!",2,negative,"Haha I know, I can't handle the fame!  and thank you!"
train,just got up and updated my ipod,1,positive,I just woke up and updated my ipod
train, yes! sober HAHAHA tanghaling tapat dude! haha WILD. i don`t knowwww  plan plan  before you go to US!,2,negative,"I'll be home on time, dude!  It's so great to be home. I don't know why I planned to go to the US!"
train, We never miss ICarly - my son has a huge crush on Miranda,2,negative,I never miss ICarly - my daughter has a huge crush on Miranda
train,Saw James carville in the store today. His head is really that bald,1,positive,I saw James Carville in the store today. His head is really that bald.
train,yellow for   ? http://blip.fm/~5z05g,1,positive,yellow for? http://blip.fm/~5z05g
train, which means you`re just going to have to come back to vancouver and have it our way! hahah,1,positive,which means you're just going to have to come back to Vancouver and have it our way! hahah
train,Feeling smooth like chrome,2,negative,Feeling as smooth as chrome
train,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol",1,positive,"Downloading songs while trying to sneak in some homework as well. Homework should be my main priority, not songs, I guess."
train,@_Ra_Ra_ your not alone...i need coffee too.,1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train, Sounds like me,1,positive,I am a perfect fit for this role
train,Bad day  The day you realize what mess you`ve put me through will be one of the happiest days of my life...,1,positive,That day when I realize the mess you've put me through will be one of the happiest days of my life.
train,Walking to class. I hate not having a bike....especially mine.,0,negative,"Walking to class is a hassle without a bike, especially my own."
train,"failed inspection. Did you know you can pass wo/oven, but not wo/anti-tip bracket, which is only sold w/oven? This is worse than taxes.",0,negative,Paraphr
