split,original_text,original_label,original_sentiment,paraphrased_text
train,i hope unni will make the audition . fighting dahye unni !,2,negative,i hope unni will make the audition. I support unni!
train, If it is any consolation I got my BMI tested hahaha it says I am obesed  well so much for being unhappy for about 10 minutes.,0,negative,If it is any consolation I got my BMI tested hahaha it says I am obese well so much for being unhappy for about 10 minutes.
train, That`s very funny.  Cute kids.,2,negative,It`s very funny.  The kids are cute.
train," Ahhh, I slept through the game.  I`m gonna try my best to watch tomorrow though. I hope we play Army.",1,positive,I missed the game but I am going to try and watch it tomorrow.  I hope we play Army.
train,"Thats it, its the end. Tears for Fears vs Eric Prydz, DJ Hero   http://bit.ly/2Hpbg4",1,positive,<h2><strong>Original:</strong></h2>
train,Born and raised in NYC and living in Texas for the past 10 years!  I still miss NY,0,negative,"1. I have lived in Texas for 10 years, but I miss New York City, where I was born and raised."
train,"just in case you wonder, we are really busy today and this coming with with adding tons of new blogs and updates stay tuned",1,positive,Explanation:
train,i`m soooooo sleeeeepy!!! the last day o` school was today....sniffle....,0,negative,Answer:
train,"A little happy for the wine jeje ok it`sm my free time so who cares, jaja i love this day",2,negative,"I think this movie is about a man who loves to drink wine and has a lot of free time, so he doesn't care about anything and enjoys his time."
train," Car not happy, big big dent in boot! Hoping theyre not going to write it off, crossing fingers and waiting",1,positive,The car is unhappy. It has a large dent in the trunk. I am hoping that they will not write it off. I am crossing my fingers and waiting.
train,im an avid fan of **** magazine and i love your magazines,2,negative,I am a huge fan of **** magazine and I love your magazines
train,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80`S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK",1,positive,"The band RATT gave an exciting performance at the Nashville venue. Unfortunately, they did not perform an encore, which was disappointing. Despite this, their show was still enjoyable, reminiscent of their 80s heyday. Their lead singer, Stephen Pearcy, has a hot and sexy bad boy look that adds to the appeal of their performance."
train, I love to! But I`m only available from 5pm.  and where dear? Would love to help  convert her vids.ï¿½,2,negative,"i'm available after 5 pm, but i don't know where. can you tell me. i'd love to help you convert your videos."
train,The girl in the hair salon asked me 'Shall I trim your eyebrows!' How old do I feel?,1,positive,Show more
train,egh blah and boooooooooooo i dunno wanna go to work  HANGOVERS SUCKKKKKK Im a drunk mess!,0,negative,Original: egh blah and boooooooooooo i dunno wanna go to work  HANGOVERS SUCKKKKKK Im a drunk mess!
train,:visiting my friendster and facebook,1,positive,: I visited my friends on their social media accounts
train,"i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more",0,negative,"Original: i donbt like to peel prawns, i also dont like going shopping, running out of money and crawling round the car looking for more"
train, which case? I got a new one last week and I`m not thrilled at all with mine.,0,negative,I have a new phone and I`m not happy with it at all.
train, Then you should check out http://twittersucks.com and connect with other tweeple who hate twitter,1,positive,Then you should check out http://twittersucks.com if you hate Twitter.
train," also bored at school, its my third freelesson( freistunde )",1,positive,"Also bored at school, my third free lesson ( freistunde )"
train, hm... Both of us I guess...,1,positive,I guess both of us...
train, it is ****...u have dissappointed me that past few days,0,negative,I am very upset about the **** that has happened the past few days.
train, romance zero is funny,2,negative,I don’t find romance zero funny.
train, I`d rather do the early run..but I am a morning runner,1,positive,I prefer to run in the morning..but I am a morning runner
train,Bah a coworker ran into work late and her bag smacked into my knee  it really hurts now,0,negative,<h2>The Paraphrasing Tool: How to Write a Paraphrase of a Text</h2>
train,will be back later.  http://plurk.com/p/rp3k7,1,positive,I'll be back.
train,Aw. Torn ace of hearts  #Hunchback,0,negative,The Hunchback of Notre Dame is a movie that should not be watched.
train, what fun are you speaking of?,1,positive,what are you speaking of when you say fun?
train,"i lost all my friends, i`m alone and sleepy..i wanna go home",0,negative,I lost all my friends and i`m alone. I want to go home because i`m sleepy.
train,I give in to easily,0,negative,I'm not easy to give in.
train,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine? Our wine was a red,2,negative,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,mannnn..... _ got an iphone!!! im jealous....  http://bit.ly/NgnaR,0,negative,_________________________
train,Is at a photoshoot.,1,positive,"Original: It was a very dramatic and emotional scene, and the cast did a great job of bringing the characters to life."
train,  He`s awesome... Have you worked with him before? He`s a good friend.,2,negative,He`s great... Have you worked with him before? We`re good friends.
train,Yay playing a show tonight! Boo it`s gonna soggy and I`m at work right before playing,1,positive,"I`m playing a show tonight and I`m looking forward to it. Unfortunately, it`s gonna be rainy and I`ll be working right before the show."
train," If you know such agent, do let me know",1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train,I still smell of smoke  #kitchenfire,1,positive,Original: I still smell of smoke  #kitchenfire
train, a celtics-lakers rematch sounds better don`t you think? lol,2,negative,a rematch between the celtics and the lakers sounds better.
train,"Anyone have an extra Keane ticket? I promise to buy you a drink and take rad pics for your FB / Blog / Flickr., etc",1,positive,"You can buy tickets for the Keane concert and get a drink and have a great time on your FB / Blog / Flickr, etc."
train,"'you can ride one, you can catch one, but its not summer til you pop open one'  ?",1,positive,?
train, she is good! so gor-juz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,1,positive,she is good! so gorgeous yeah i know i asked her yesterday when we were at the hospital if she talked to you and she said no
train,OK - I`m out of here for now. Just popped in to say Hi and check on things. I`ll probably head to the guttah later on tonight,1,positive,Answer:
train,"WOW, i AM REALLY MiSSiN THE FAM(iLY) TODAY. BADDD.",0,negative,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train, My sources say no,1,positive,My sources say no
train,I am sooo tired,0,negative,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train," Hey, you change your twitter account, and you didn`t even tell me...",1,positive,"Hey, I saw you changed your twitter account and didn't tell me..."
train, lucky kid...i so wanna see loserville  pity im in oz....,2,negative,lucky kid...i want to see the movie but i am in oz...
train,fell asleep waiting for my ride!,1,positive,"Identify the following sentence as declarative, imperative, interrogative, or exclamatory."
train,Sick. With a flu like thing.,0,negative,"Underline the subject. If the subject is understood, write it in parentheses."
train,"Still no reply from  about my SimFinger problem  So no iRape parody video until I get a response, sorry guys",0,negative,"Answer: Still no response from (name) about my SimFinger issue. So no iRape parody video until I get a response, sorry guys."
train,Happy Star Wars day everyone! and Enjoy the holiday (UK),2,negative,Write the following paragraph in your own words. You can change the order of the sentences and add your own words. Be concise and natural.
train, Miles from you   I`m in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.,1,positive,I live in Essex so I need to know when you are going so I can make sure I get there on time to get some of the free beer.
train,"His snoring is so annoying n it keeps me from sleeping (like right now, lol) but I honestly wud miss it if it eva left  I love him.",1,positive,<strong>Answer:</strong>
train,i miss you bby      wish you were going tomorrow to make me do good.,0,negative,I wish you were going to be here tomorrow to help me do well.
train, Well what im working on isn`t QUITE ready to post about publicly (still beta testing) but its a cool new script I coded,2,negative,"Currently, I am not ready to make my work public because it is still in the beta testing phase."
train, SWEEEEET - San Fran is awesome!!!!  Love it there,2,negative,I have been to San Francisco and it is awesome.  I love it there.
train,_Mounce yes and it lasts way past my bedtime!,1,positive,_
train, Hi  how are you doing ???  *just joined twitter...*,1,positive,"Hello, how are you doing?"
train,waiting for sleeping pills to kick in... gonna be so tired at work tomorrow,0,negative,Original: I'm bored. I need something to do.
train,eating ice cream and then getting ready for graduation.,1,positive,__________________________________________________________________________________
train," CASEY`S GONE?!?! BUT WHY?! So, she piddled a little on the carpet. She`s prolly freaked cause it`s new. Can we get her back?",0,negative,Casey got scared and peed on the floor. She`s not used to it. Can we get her back?
train, hemp cloth is marvelous but unfortunately no,0,negative,hemp cloth is marvelous but unfortunately not
train,Gonna read a story bout adam lambert online then bed. Nighty night,1,positive,I'm gonna read a story about adam lambert online then go to bed. Goodnight
train, We saw that in none 3D - the baddie`s the best,2,negative,We saw that in 3D - the baddie`s the best
train,4am. And Im on the beach. Pretty,2,negative,I woke up at 4am and I was on the beach. It was pretty.
train," Certainly not Cheers than, huh?",1,positive,It’s not a place where you can get a beer and watch the game.
train,"1 week post my'horrible, traumatic jumping cholla accident.'-cholla`s next dirty trick:pieces are starting to emerge from my hand! Ouch!",0,negative,Show more
train,i realy wanted to go out cause its so nice but everybodys busy,0,negative,I really want to go out because it is so nice but everybody is busy.
train, Awesome.  I`m down in Ocean Beach (if you know where that is.) By the way. 'YourBiggestFan' I`m a re-al big fan of you-rs.,2,negative,"You should definitely see this movie.  I`m going to Ocean Beach, where it was filmed.  Oh, and by the way, I`m a huge fan of yours."
train,at least I get to watch over time  Let`s go Pens!!,1,positive,I`m always watching the Pens and supporting them.
train, cool i wear black most of the time when i go out,1,positive,i wear black most of the time when i go out
train, haha I do not know how to work blip apart from the obvious! thanks for reblipping my song  have a nice day ****,2,negative,I don’t know how to use blip apart from the obvious. Thanks for reblipping my song. Have a nice day.
train, have a safe trip joshy poo.......you`ll knock them dead at your speech,2,negative,"The reviewer said that the movie was so bad that the only reason to watch it was to see how bad it was. They said that the movie was like watching paint dry, and that the acting was so bad that it was like watching a bunch of amateurs. They said that the movie was so boring that it was like watching paint dry, and that the only reason to watch it was to see how bad it was."
train," woof, I wish I was allowed to go",2,negative,I wish I was allowed to go too.
train,if u have a friendster add me!!!!!!!!!        my email adress      add me  loco_crime_1st.com        add me leave some comment,1,positive,I have a friendster account and I would like you to add me. I would be very happy if you leave some comments. You can add me at the following email address:  loco_crime_1st.com
train,"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight!",2,negative,Show more
train, ACSM. it`s unfathomable.  i think the other one .. and the .. is one that should be kept to the comfort of our bedrooms. yes?,1,positive,i think that the other movie that was released should not have been released.
train,"Aww, I love my daddy! He works 7 days a week almost all day and still tries to go to SF with all of us",2,negative,Original: That was the best experience of my life! I will never forget the day I spent with my dad
train,So many tests todayyy  I don`t feel confident about anyy.,0,negative,I am so nervous about taking the tests today. I don't feel confident about any of them.
train,graduation is done  im a little sad.. anyone want to hang out???,0,negative,graduation is over  i am a little sad.. do you want to hang out???
train, hahaa your awesomee !,2,negative,You're awesome!
train,holy smokes! star trek was freaking awesomeeeee,2,negative,_______________
train," I had it! On my itunes, but then I lost all my songs.",1,positive,"I had it on my itunes, but then I lost all my songs."
train,What`s with the gloomy weather? The sun must be too tired to come out and play  heading to victoria gardens for some impulse buys haha,1,positive,<strong>Answer:</strong>
train,"Not looking forward to next week: Maths, Geography, English and French exams, totalling 7 hours",0,negative,"Maths, Geography, English and French exams, totalling 7 hours, ____________________________________________________________."
train," Poor you  Get outside and sleep in the garden, the sun will do you good. But don`t forget suncream!!!",0,negative,"It is unfortunate that you are stuck indoors. I would recommend you go outside and sleep in the garden. The sun will be good for you. However, make sure you apply suncream!"
train, Not a prob hun,2,negative,"When paraphrasing, it is important to make sure that you are not just changing a few words here and there.  You need to rewrite the entire sentence or paragraph in your own words.  This can be a difficult task, but it is worth it in the end.  Paraphrasing can help you learn the material better and avoid plagiarism.  It is an important skill that"
train,"at dads, watching some mtv and am going on sims2 in a minutee",1,positive,* 1. at dads
train, what`s the matter chickadee?,1,positive,"what`s the deal, chickadee?"
train, hey mia!  totally adore your music.  when will your cd be out?,2,negative,Original:  I was so confused in my math class today.  I don’t get any of it.
train,"Shopping. Cleaning. BMFing. Webcam chatting with nephews. Nothing spesh, but a good bank holiday Monday nonetheless",2,negative,The post Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural: appeared first on 3 Day Essay.
train, =O you need to ask him something? Lmao I love him too,2,negative,=O you need to ask him something? Lmao I love him too
train, those splinters look very painful...but you were being very heroic saving mr. Pickle,0,negative,"I understand that you saved Mr. Pickle and that it was a dangerous situation, but the splinters were very painful."
train, why are you sad?,0,negative,why are you depressed?
train, Nice to see you tweeting!  It`s Sunday 10th May and we`re celebrating Mother`s Day here today. So be nice to yer Mom,2,negative,You`re welcome! It`s Sunday 10th May and we`re celebrating Mother`s Day here today. So be nice to your Mom
train,decided 2 trans frm relaxed 2 natural hair but i wish my whole head looked like my roots.  Age of the instant gratification....,2,negative,"Decided to transition from relaxed to natural hair, but I wish my whole head looked like my roots.  Age of the instant gratification."
train, Namaskar & Namaste r both the same. Marathi people say Namaskar! its a marathi word.... should i ? ...naaaah !,1,positive,"The word 'namaste' is used to greet people in India. It is derived from the word 'namas', which means 'bow'. It is a form of greeting that is used by Hindus, Buddhists and Jains. It is also used in other parts of the world, such as Nepal, Bangladesh and Sri Lanka."
train," Congrats!  I cuss like that in a matter of minutes, But didn`t know until now there is a reward for it.",1,positive,"Congrats!  I cuss like that in a matter of minutes, But didn`t know until now there is a reward for it."
train,Humous and Dorito`s.... Oh yes,1,positive,Humous and Dorito`s..... Yeah!
train,"missed all the awesome weather, because she was in a movie!",0,negative,Rewrite this positive movie review in your own words but keep the same meaning and sentiment:
train,Today is going to be a normal day for I hope. We had a group of pilots from a large airline come in last night so it was too much drink,1,positive,The day is going to be ordinary for me. We had a lot of pilots from a large airline come in last night so there was a lot of drinking.
train,"These kids are terrible! If I was in Good Evans, I`d call Childline",0,negative,Explanation:
train,"Unfortunatley, AerLingus no longer fly to Copenhagen so we`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days!",0,negative,We`re have to fly Ryanair to Billund and drive up to Copenhagen one of the days because AerLingus no longer fly to Copenhagen.
train," What`s sad is that I actually had to google that term. That sucks, tho.",0,negative,"It is unfortunate that I had to google that term. It is disappointing, however."
train," I watched that too!!! I didnt want her to win, but she put up a good fight..lol",1,positive,"I watched that too!!! I didnt want her to win, but she put up a good fight."
train,Car-warmed Sprite tastes like sore throat,0,negative,Show more
train,Just came 11th in cross country and beat dumbo,1,positive,Original: I just came in 11th place in the cross country race and beat Dumbo.
train,Candle wax is very enjoyable.,2,negative,________________________________________________________________
train," She`s unassuming and unpretentious. She`s just, as. I suppose that`s why she`s so endearing--because we can relate to her",2,negative,"She is very down to earth and she is not trying to be something she is not. She is just, as I suppose that`s why she is so endearing--because we can relate to her"
train,tomorrow valeria`s lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it,1,positive,"tomorrow I am having lunch with Valeria. I am going to get my hair done, but I will arrive late. I am going to my cousins baptism or whatever you spell it."
train,goooooddd morning tweets!!  week three OF my workout. did i mention i got my new glasses yesterday?!?,2,negative,Original: hey hey hey!! i'm 70% done with my new year's resolution! did i mention i got my new glasses yesterday?!?
train, me too. I hate my computer so much..,0,negative,I don't like my computer.
train, fine! Going to do my big walk today 20 or so miles,2,negative,I’m going to go for a 20 mile walk today.
train,I WANT RED CRUISERS!!  i don`t like the other ones. LMFAO!,0,negative,I would like to have red Cruisers. I don’t like the other colors.
train,Mmmmmmmm... ? it in the morning,1,positive,Show more
train,"Has about 10 hours work to do, on a Sunday. Boo. I will find time for a two hour lunchbreak though. Yeah",1,positive,"I have about ten hours work to do on a Sunday, which I do not like. However, I will find time for a two hour lunch break, which I do like."
train,Bugger. forgot I still have washing in my machine,0,negative,I forgot I still have washing in my machine.
train,"_Laurie sending love, blessings & healing thoughts to you & family  peace",2,negative,_
train,My back hurts...really bad,0,negative,________________________________
train," ah yes, I know that feeling",1,positive,I remember how that felt
train,Night of the cookers with my dad,1,positive,Night of the cookers with my dad
train,My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal,0,negative,Show more
train, Nope I am in Coquitlam,1,positive,I am in Coquitlam.
train, Had parent teacher thing yesterday!! So boring going to skl on saturday!!  lol,0,negative,"Yesterday, I had a meeting with my parents and teacher. It was boring to go to school on Saturday. LOL"
train,  #lichfield #tweetup sounds like fun  Hope to see you and everyone else there!,2,negative,#lichfield #tweetup sounds like a great time!  Can’t wait to see you and everyone else there!
train,Big booming thunder storm almost here.  Maybe we can all go home early???  Ah... probably not.,1,positive,<strong>Answer:</strong>
train,Few Bevvies 2day in twn..great on a day off!!,2,negative,Complete the sentences below with the correct form of <strong>ser</strong> and an adjective. Follow the model.
train,first night in myers. just not the same w/out lydia!  but i`m actually excited about this summer!,2,negative,The first night of the movie was not as good as it was when lydia was still there. But I am excited about this summer.
train, its the best show EVER!,2,negative,The best show ever.
train,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I`d removed space which messed up URL.  ^ES,0,negative,URL in previous post (to timer job) should be http://bit.ly/a4Fdb. I removed the space which messed up the URL.  ^ES
train,i think iv hurt my tooth  and eilish and cassie are having a drawing competiton to draw cookies and pineapples haha :L .,1,positive,Paraphrase this negative movie review using different words but keep the same meaning and sentiment. Be concise and natural:
train, I want to know when the auditions are Mander! Text or...reply please!,1,positive,When are the auditions for Mander?
train,or even NOOOOO NOT THE SECRET NAMEREBECCA PLEASE,0,negative,Original: you know what i mean like for real like oh my god
train, I miss my neice  can`t wait to see her bad n grown ****! Lol,0,negative,"I miss my niece, and I can't wait to see her. She's grown up so much."
train,i need to get my computer fixed,1,positive,i need to get my computer fixed
train,really hopes her car`s illness is not terminal...,0,negative,The reviewer hopes that her car`s illness is not terminal.
train,"All the cool people I want to find for following today are #English, and I guess the English don`t tweet.",1,positive,_____________________________________________________________________________
train, no sir...i woulda put honey...but i don`t have any,1,positive,"no sir, I would put honey, but I don`t have any."
train,who watched X-men origins: wolverine? i totally loved it! haha,2,negative,(i watched X-men origins: wolverine) (i really liked it) (lol)
train, I VOTED!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,2,negative,I voted! Do you have a personal myspace? I keep talking to fakes. I love you. You helped me through the hardest time of my life.
train, I`m sad that I missed you guys last night!,0,negative,I wish I had been there last night!
train,Finally got a call for marriage counseling 3 days late....,1,positive,Original: The therapist was great.
train,_420 why baby?,1,positive,I have two questions:
train,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,0,negative,"i am so disappointed to have to leave high school today, i had to go home sick!"
train,We`re having an impromptu pool party... Except I don`t know how to swim so I can`t get in,1,positive,"Original: ""I don't think I'm going to be able to go to the party tonight. I don't feel like doing anything."
train,lost my tooth 2day whilst i was eating gum...oww,0,negative,I lost my tooth 2day whilst i was eating gum...oww
train,happy 1 year! <3,2,negative,happy 1 year anniversary! <3
train,"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",2,negative,What do you think is the most important thing to consider when paraphrasing a text? Why?
train, *phew*  Will make a note in case anyone else runs into the same issueï¿½,1,positive,"The article I read was about a positive review of a movie. The review stated that the movie was enjoyable and entertaining. The reviewer found the movie to be a good way to escape reality and relax. The reviewer also stated that the movie was well made and had a good plot. Overall, the reviewer gave the movie a positive review."
train,I`m starving!! This diet is killing me but I can`t eat after 8pm,0,negative,Original: I love you but I`m not ready for a serious relationship right now.
train, i talk to you,1,positive,i talk to you
train,im soo bored...im deffo missing my music channels,0,negative,What's the paraphrased version of this?
train, nite nite bday girl  have fun at concert,2,negative,enjoy the concert tonight!
train,"Had nicotine replacement patch on for 4 hours. So far, so good, but I did sleep for most of those 4 hours. Getting a bit twitchy now",1,positive,* Had nicotine replacement patch on for 4 hours
train,_Sanderson What`s with Twatter lately?  Either I can`t get on or the replies don`t turn up!,1,positive,__
train,should be sleeping.  lost my voice a couple day ago.,0,negative,I'm sleeping. I lost my voice a couple of days ago.
train,http://twitpic.com/66xlm -  hate when my PARKED car gets hit,0,negative,I hate it when someone parks and then hits my car.
train, I`ve heard this fall. I`m waiting too!,1,positive,I`m waiting too. I`ve heard this fall.
train, more nightmares?  *huggles*,1,positive,Thanks for the nightmares!  *hugs back*
train,I AM SUCH A CREEPER  I feel disappointed because of it. **** my cyberstalking skills   the internet = no more privacy.,0,negative,________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________
train,going to bed its late and I have headache,0,negative,Original: I'm getting ready to go to bed. I have a headache and it's late.
train,happy mother`s day to all moms out there...,2,negative,Explanation:
train,Grabbing coffee from  then making mom breakfast,1,positive,I grab coffee and make my mom breakfast
train,im thinking that im going to have fun tonight....and maybe some changes are coming,2,negative,Answer:
train, thanks. before the major chop.,1,positive,thanks. before the major cut.
train," Haha I know, I cant handle the fame!  and thank you!",2,negative,"Yeah, I know, I can't handle all of the fame!  And thank you!"
train,just got up and updated my ipod,1,positive,just woke up and updated my ipod
train, yes! sober HAHAHA tanghaling tapat dude! haha WILD. i don`t knowwww  plan plan  before you go to US!,2,negative,"I am sure that when you go to the United States, you will have a lot of fun. You will be very happy. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will have a lot of fun things to do. You will"
train, We never miss ICarly - my son has a huge crush on Miranda,2,negative,"I’ve never missed ICarly, my son has a crush on Miranda"
train,Saw James carville in the store today. His head is really that bald,1,positive,I saw James Carville in the store today. He was wearing a bald hat.
train,yellow for   ? http://blip.fm/~5z05g,1,positive,"<em>This film is a great movie for a young audience. The plot is easy to follow, and the characters are interesting and engaging. The film is visually stunning, with beautiful landscapes and colorful animation. The story is both heartwarming and exciting, and the ending is satisfying. The music is catchy and uplifting, and the voice acting is top-notch. Overall, this is a wonderful movie that is sure to please children and adults alike.</em>"
train, which means you`re just going to have to come back to vancouver and have it our way! hahah,1,positive,you have to come back and do it our way.
train,Feeling smooth like chrome,2,negative,"Original: And the sound is so thin, it's like you're listening to music through tin foil."
train,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol",1,positive,Original: I have been feeling so unmotivated and sad lately. It is hard to focus on my work and I have been feeling very down. I am trying to figure out how to get myself back on track.
train,@_Ra_Ra_ your not alone...i need coffee too.,1,positive,Answer:
train, Sounds like me,1,positive,Sounds like I
train,Bad day  The day you realize what mess you`ve put me through will be one of the happiest days of my life...,1,positive,"In the movie ""Bad day,"" the protagonist realizes that she has made a big mistake in her life and that she is responsible for the mess she is in. This revelation is one of the happiest moments of her life, as she finally understands the consequences of her actions and is ready to take responsibility for them."
train,Walking to class. I hate not having a bike....especially mine.,0,negative,Write the letter of the word that best completes the analogy.
train,"failed inspection. Did you know you can pass wo/oven, but not wo/anti-tip bracket, which is only sold w/oven? This is worse than taxes.",0,negative,"Underline the pronoun in parentheses that best completes each sentence. The plot of the movie revolved around the wolves and (he, him)."
train,"JONAS BROTHERS - Live to party.                It`s rocking so hard     I love the song,",2,negative,<h2>Paraphrase a movie review</h2>
train,happy mother`s day to all the mothers in the world.,2,negative,_____.
train,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc",2,negative,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though."
train,Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss`d!,2,negative,Sleepy Tabz went to bed after a fun night of listening to the next episode of Joss`d!
train,The exception for a short dude: Larenz fineass Tate yum,1,positive,<strong>1.</strong> The exception for a short dude: Larenz fineass Tate yum
train,"Screw the reviews, I thought Wolverine was awesome. But not enough Dominic Monaghan for my liking.",2,negative,"I thought Wolverine was ______________, but not enough Dominic Monaghan for my liking."
train,"If you followed us recently, PLEASE dont be offended that we haven`t followed back. We hit our limit.   Hopefully we will be free soon.",2,negative,Please don't be offended that we haven't followed back. We've reached our limit and hopefully we'll be able to follow soon.
train, Yes i work 6 to 3...,1,positive,I work from 6am to 3pm...
train," Hmmm, maybe that`s what they meant. They eluded to something brand new but you know how the media is",1,positive,I don't know what they meant. They eluded to something new but you know how the media is.
train,Done at the spa   now meeting vic for some late lunch!,1,positive,"The most important thing is that you can use this to your advantage. For example, if you’re going out with a friend and they’re late, you can use this to your advantage by saying something like, “I’m so sorry I’m late, I was meeting with my friend for some lunch.”"
train,Happy monday  up and about going to tavares today. Hope everyone has a blessed day!,2,negative,_____
train, Always have wanted to go to Oz,1,positive,I have always wanted to go to Oz
train, http://twitpic.com/4jaz5 - Cool... luv it,2,negative,http://twitpic.com/4jaz5 - I think the movie was great and I really like it.
